cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400
5200,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760
5300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5400,0.000,0.000,2.240,1.920,0.000,0.000,0.000,0.000,1.600,1.280,0.960,0.640,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.840,2.880,0.000,0.000,0.000
5500,61.760,60.480,74.240,72.640,59.200,60.480,58.880,57.920,72.000,73.600,72.960,71.360,71.680,71.360,72.000,71.040,68.800,67.520,68.800,68.480,66.880,64.640,65.280,65.280,63.360,73.920,73.600,62.720,62.080,61.440
5600,50.880,52.160,36.160,38.080,53.440,52.160,53.760,54.400,39.040,37.760,38.720,40.640,40.640,41.280,40.640,41.600,43.840,45.120,43.840,44.160,45.760,48.000,47.360,47.360,49.280,34.880,36.160,49.920,50.560,51.200
5700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.000,0.000
5900,5.760,4.800,6.720,5.760,2.880,2.880,5.760,0.000,5.120,5.760,4.480,4.800,5.120,6.720,5.760,5.440,7.680,6.080,3.200,2.880,3.200,5.120,5.760,2.880,3.840,6.400,5.760,2.880,6.720,1.280
6000,5.760,2.880,4.800,7.680,5.760,5.440,3.840,7.680,6.400,3.520,5.760,4.800,3.200,2.880,2.880,4.160,4.800,8.640,5.440,5.760,5.440,9.280,9.600,6.720,8.640,6.720,3.520,7.680,2.240,7.040
6100,3.840,7.680,5.120,5.760,7.040,6.400,6.080,5.760,3.840,8.960,3.520,7.680,6.400,8.640,1.920,4.800,0.000,3.520,1.920,3.840,2.880,4.800,5.760,3.840,2.880,3.840,5.760,6.720,10.240,5.120
6200,1.920,8.000,27.520,9.920,5.440,6.400,2.560,4.800,11.200,2.240,6.080,4.800,4.800,5.760,5.760,1.920,26.560,21.440,1.280,2.880,8.640,3.200,0.960,2.880,5.760,14.720,22.720,0.960,8.640,2.880
6300,30.080,42.560,31.680,41.600,25.920,32.640,4.800,35.200,41.600,34.880,3.840,34.240,35.200,26.240,29.120,7.680,32.960,45.120,37.440,26.880,40.320,30.400,27.840,8.000,39.680,39.680,35.520,12.800,38.080,27.200
6400,51.200,31.360,6.080,9.280,38.080,32.320,27.840,30.080,11.200,23.680,4.160,23.680,24.320,29.760,34.560,26.240,8.000,48.000,27.840,33.920,18.880,26.240,49.920,2.560,18.240,8.320,6.720,42.240,41.920,32.960
6500,34.560,34.560,32.320,1.280,40.640,37.760,30.080,40.640,2.560,8.320,8.640,1.920,2.560,28.480,1.920,31.040,24.960,0.320,3.840,5.760,2.560,8.960,32.320,3.520,1.920,46.080,0.640,8.000,48.320,4.480
6600,0.000,1.280,53.760,46.720,30.080,9.280,24.000,8.960,28.480,38.080,48.320,23.040,0.320,24.640,23.040,32.320,28.160,0.000,0.960,0.000,6.400,48.960,36.800,24.640,18.560,51.840,18.560,32.320,28.160,0.960
6700,23.040,28.160,47.040,58.880,28.480,33.280,43.520,24.000,65.920,18.560,69.760,50.240,30.080,27.200,35.840,19.520,34.560,8.640,23.040,10.240,44.480,46.080,15.360,26.880,49.600,12.160,34.560,40.960,6.720,23.040
6800,39.680,53.760,28.160,16.320,25.280,48.000,39.680,52.480,51.840,59.200,59.200,66.880,65.280,66.880,56.000,32.320,60.480,52.800,41.280,43.200,63.360,32.320,40.960,27.840,49.600,33.920,63.040,30.400,28.480,50.240
6900,49.280,35.840,4.160,35.840,39.040,36.480,44.480,40.000,15.040,40.000,21.440,21.120,55.040,16.960,46.400,69.440,15.360,55.040,60.800,74.240,46.080,27.840,25.600,68.800,37.440,19.200,45.120,46.400,31.360,66.560
7000,5.760,0.000,6.720,4.160,2.240,0.000,10.560,1.280,0.000,5.760,0.000,0.000,10.880,6.720,0.000,10.240,26.240,1.280,36.160,33.600,0.960,4.800,2.240,57.920,7.040,12.800,0.960,16.320,7.680,21.440
7100,0.640,29.440,37.440,37.760,9.600,7.040,7.680,14.080,26.880,22.400,13.440,8.320,1.600,3.200,27.200,5.760,29.760,6.720,0.000,6.080,15.680,33.600,25.920,6.720,4.480,34.240,27.200,3.200,35.520,0.000
7200,40.320,40.320,27.200,26.880,39.680,44.160,27.840,39.040,38.080,33.280,8.960,43.840,42.560,41.280,31.360,23.040,11.840,47.680,24.960,38.080,41.280,28.480,34.240,0.000,44.160,21.440,32.640,30.720,38.720,26.240
7300,58.560,38.400,36.160,3.200,44.800,53.760,32.000,42.880,9.280,14.080,8.320,20.160,19.520,45.760,8.320,30.400,28.160,54.720,34.880,12.800,14.400,20.480,45.760,2.880,18.880,12.480,6.720,36.800,58.880,36.800
7400,17.280,7.680,40.640,3.520,40.320,11.840,25.280,19.840,23.040,35.840,4.800,24.960,5.120,27.520,10.880,39.040,29.120,8.640,11.520,14.400,3.520,41.280,44.160,27.200,1.920,47.040,16.960,38.080,28.160,9.920
7500,5.760,23.360,47.360,25.920,33.920,6.080,30.400,3.520,49.920,14.080,50.560,33.600,5.440,0.000,38.080,24.640,8.000,0.000,2.240,2.880,34.880,43.840,16.640,39.360,25.280,50.240,37.440,18.240,6.720,1.280
7600,34.880,36.800,34.560,35.840,2.560,39.360,28.800,43.520,52.160,9.280,74.560,35.520,30.720,2.560,17.280,0.640,35.520,0.000,0.640,6.400,21.760,11.840,7.680,4.800,57.920,6.080,12.160,38.080,0.960,0.000
7700,18.240,3.520,3.200,6.720,9.600,18.560,32.320,14.720,35.840,38.080,60.800,44.800,51.200,49.280,0.000,9.600,56.640,11.840,20.480,7.360,35.520,23.360,26.240,16.320,31.680,0.000,48.640,11.840,26.880,28.160
7800,31.680,27.840,10.560,56.640,26.880,37.440,23.040,31.360,0.320,48.640,14.080,24.640,48.000,57.600,40.640,55.040,27.520,49.600,40.640,56.320,43.520,32.960,34.560,34.880,23.040,29.120,50.240,33.600,42.240,45.760
7900,28.160,56.320,41.600,56.640,34.880,17.600,34.880,36.800,7.680,29.120,0.000,7.360,36.480,8.320,52.800,50.880,37.120,50.880,71.680,69.760,35.840,28.480,28.800,66.560,28.160,70.080,36.160,28.160,38.400,63.680
8000,1.920,30.720,19.200,40.320,24.000,42.240,25.920,39.680,39.040,37.440,12.480,7.360,39.680,31.680,60.480,25.280,4.160,5.440,28.480,61.120,37.120,30.720,28.160,43.520,30.720,18.560,26.240,11.200,30.720,23.680
8100,36.800,36.800,11.200,0.960,44.800,39.680,33.920,26.560,24.960,9.600,13.760,38.720,13.120,19.520,7.360,28.160,20.480,46.080,23.040,11.520,12.800,16.000,27.200,0.000,34.880,0.000,1.920,42.560,28.480,23.040
8200,51.840,14.400,50.560,0.960,34.560,29.120,0.000,32.960,25.600,38.080,4.480,43.520,8.640,38.080,0.000,10.240,40.640,54.080,28.160,2.880,8.000,40.320,52.800,8.640,0.960,5.440,12.800,49.280,53.440,35.520
8300,26.240,7.040,46.720,14.400,34.240,6.400,32.960,8.320,28.160,25.280,3.520,28.160,6.080,27.520,30.080,45.760,8.320,6.400,9.920,8.640,40.000,47.040,30.080,37.760,10.560,57.920,37.120,13.120,12.160,2.560
8400,24.000,45.120,46.400,43.840,24.640,24.320,44.800,25.920,31.360,0.000,54.080,23.040,4.160,0.000,39.360,10.560,25.280,11.200,13.120,15.360,16.640,15.680,7.680,26.880,38.080,54.400,22.400,37.120,3.200,12.160
8500,28.160,16.960,7.360,15.040,4.800,33.920,32.960,32.960,64.000,41.280,64.000,51.520,51.200,7.360,4.800,3.840,50.560,0.000,0.000,2.880,5.760,24.000,24.000,7.040,53.120,0.000,28.160,16.640,8.640,23.680
8600,13.760,4.160,1.920,33.280,8.640,40.000,19.840,27.200,14.720,26.240,69.440,35.520,55.680,21.760,0.000,26.880,36.480,4.800,20.160,2.240,24.960,31.040,33.920,37.440,39.040,0.000,61.440,13.440,42.240,35.520
8700,46.400,0.960,15.040,40.960,23.040,19.520,34.560,31.680,7.680,41.600,13.760,5.120,44.480,36.800,0.000,48.320,26.240,26.240,49.280,37.440,30.080,9.600,7.360,8.640,28.160,1.920,14.720,37.440,38.720,0.640
8800,6.400,0.960,43.100,32.000,35.200,0.000,10.880,0.000,0.000,8.640,0.000,2.560,7.360,1.600,3.840,36.160,27.520,32.960,40.640,56.320,5.440,2.880,1.280,5.760,0.960,10.240,5.760,16.640,28.160,0.000
8900,7.680,6.720,13.880,3.840,2.560,7.680,7.360,7.680,11.520,2.880,7.360,7.680,0.000,0.000,3.840,2.560,8.960,2.560,0.000,7.360,0.320,0.000,0.000,0.960,10.240,3.200,0.000,5.760,0.000,0.000
9000,0.000,0.000,0.000,2.240,0.000,4.480,0.960,0.000,3.840,4.800,18.560,5.760,10.880,0.000,
