Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
9000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.287466
9001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.450400
9002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.762054
9003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.052361
9004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.460225
9005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.023520
9006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.290034
9007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.713522
9008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,34.052261
9009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,31.406647
9010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.200107
9011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.516418
9012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.610390
9013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,29.052338
9014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.633457
9015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.744815
9016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.151868
9017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.602630
9018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.896958
9019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.547858
9020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.081830
9021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.170666
9022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.119511
9023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.600082
9024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.137074
9025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.597570
9026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.175077
9027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.722767
9028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.435150
9029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.853934
9030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.024127
9031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.927030
9032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.756512
9033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.771387
9034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.719102
9035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.810632
9036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.130905
9037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.650090
9038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.144929
9039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.530591
9040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.427351
9041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.904677
