Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037889
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037815
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019058
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029050
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.027967
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019011
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037827
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.039250
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.026337
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020642
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029098
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037571
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.029198
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025748
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021130
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037671
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037757
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020149
2031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
2032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025741
2034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020070
2035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036730
2037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021176
2038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
2039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
2046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.030179
2053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.036676
2058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020014
2059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.031395
2060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024666
2062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021144
2063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.035459
2065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019600
2066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033026
2067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.023450
2069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022361
2070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034990
2072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.019481
2073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022981
2076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.022830
2077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
2084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033615
2088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
2091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.033240
2093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020635
2094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034211
2095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.021231
2097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.024580
2098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.032808
2100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020349
2101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.034928
2102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020429
2104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025382
2105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
2106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.032034
2107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.018435
2108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.037617
2109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038638
2110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.020250
2111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.025662
2112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.038738
