Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.899721
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.320709
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.659442
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.823935
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.182273
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.658021
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.576367
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.920075
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,13.372547
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,14.923788
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.688369
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.691337
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,13.685810
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.622655
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.070433
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.233740
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.068266
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.492609
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.230934
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.619876
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.727199
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,12.889834
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.395523
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.118275
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,10.015063
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.148613
