kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L2_100__lp1.1.sm_75.ptx 124 : 68279 325805 0 0 0 0 0 0 73 
spmv_base_L2_100__lp1.1.sm_75.ptx 123 : 68279 412929 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 122 : 68279 751936 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 121 : 68279 685008 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 120 : 68279 618432 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 119 : 68279 615488 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 118 : 68279 2747430 6720 0 0 68055 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 117 : 68279 2935346 13408 0 0 66656 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 116 : 68279 617423 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 115 : 68279 619507 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 114 : 68279 2760204 6720 0 0 68030 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 113 : 68279 615518 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 112 : 68279 12498215 1007008 0 0 68056 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 111 : 68279 2949976 15296 0 0 66664 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 110 : 68279 617721 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 109 : 68279 618385 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 108 : 68279 12496107 1007104 0 0 68053 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 107 : 68279 615412 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 106 : 68279 2737960 6240 0 0 68068 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 105 : 68279 2989916 17664 0 0 66665 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 104 : 68279 617193 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 103 : 68279 617661 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 102 : 68279 2718587 6336 0 0 68077 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 101 : 68279 615428 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 100 : 68279 2894558 14656 0 0 68061 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 99 : 68279 3037527 19328 0 0 66677 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 98 : 68279 617674 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 58 : 250792 2359743 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 56 : 534388 1642659 0 0 0 0 0 0 16687 
spmv_base_L2_100__lp1.1.sm_75.ptx 55 : 534388 3697848 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 54 : 534388 323943216 1187424 0 0 149723 16700 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 53 : 534388 322197232 3075616 0 0 132727 16700 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 52 : 534388 6579828 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 51 : 534388 5650068 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 50 : 534388 256938124 1906688 0 0 66317 16700 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 49 : 534388 5501044 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 48 : 534388 5439676 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 47 : 534388 3816576 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 46 : 534388 3612640 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 44 : 534528 1504 0 0 0 0 0 0 1 
spmv_base_L2_100__lp1.1.sm_75.ptx 43 : 534528 3708704 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 59 : 250792 1627672 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 30 : 534528 4682720 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 60 : 250792 1643944 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 31 : 534528 12946656 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 90 : 3458 32540 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 32 : 534528 6941856 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 91 : 3458 32561 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 33 : 534528 6907360 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 92 : 3458 32331 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 34 : 534528 6971648 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 93 : 3458 35500 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 35 : 534528 7142976 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 36 : 534528 5645376 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 37 : 534528 3779616 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 96 : 68279 2887563 14240 0 0 68031 66345 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 38 : 534528 3616800 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 97 : 68279 618156 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 39 : 534528 3535616 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 40 : 534528 3458592 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 41 : 534528 3424480 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 42 : 534528 5484096 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 61 : 250792 1664112 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 62 : 250792 10230 0 0 0 0 0 0 1526 
spmv_base_L2_100__lp1.1.sm_75.ptx 64 : 249011 2364284 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 65 : 249011 2353936 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 66 : 249011 2601675 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 67 : 249011 2087822 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 71 : 279833 120168908 1181152 0 0 75872 34167 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 130 : 534528 3059392 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 72 : 279833 2739712 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 73 : 279833 2683083 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 74 : 279833 133696531 2167904 0 0 104753 34167 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 75 : 279833 123604921 1180192 0 0 75874 34167 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 76 : 279833 2582837 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 77 : 279833 2789987 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 78 : 279833 2974124 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 79 : 279833 3208930 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 80 : 279833 3315983 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 81 : 279833 1842457 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 82 : 279833 178693 0 0 0 0 0 0 16240 
spmv_base_L2_100__lp1.1.sm_75.ptx 85 : 250792 1639013 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 86 : 250792 2368407 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 87 : 250792 1642855 0 0 0 0 0 0 0 
spmv_base_L2_100__lp1.1.sm_75.ptx 88 : 250792 1419196 0 0 0 0 0 0 2712 
spmv_base_L2_100__lp1.1.sm_75.ptx 127 : 534388 2709488 0 0 0 66799 16700 0 0 
