cycle,pc,cta_id,cluster_id,warp_id,tid
1002293,2f0,796,10,8,ffffffff
1002297,2f8,796,10,8,ffffffff
1002306,300,796,10,8,ffffffff
1002310,308,796,10,8,ffffffff
1002312,310,796,10,8,ffffffff
1006849,2f0,796,10,15,ffffffff
1006853,2f8,796,10,15,ffffffff
1006862,300,796,10,15,ffffffff
1006866,308,796,10,15,ffffffff
1006868,310,796,10,15,ffffffff
1007022,2f0,796,10,12,ffffffff
1007026,2f8,796,10,12,ffffffff
1007035,300,796,10,12,ffffffff
1007039,308,796,10,12,ffffffff
1007041,310,796,10,12,ffffffff
1008733,2f0,796,10,9,ffffffff
1008737,2f8,796,10,9,ffffffff
1008746,300,796,10,9,ffffffff
1008750,308,796,10,9,ffffffff
1008752,310,796,10,9,ffffffff
1010569,2f0,796,10,13,ffffffff
1010573,2f8,796,10,13,ffffffff
1010582,300,796,10,13,ffffffff
1010586,308,796,10,13,ffffffff
1010588,310,796,10,13,ffffffff
1013782,2f0,796,10,14,ffffffff
1013786,2f8,796,10,14,ffffffff
1013795,300,796,10,14,ffffffff
1013799,308,796,10,14,ffffffff
1013801,310,796,10,14,ffffffff
1015089,2f0,670,10,4,ffffffff
1015093,2f8,670,10,4,ffffffff
1015102,300,670,10,4,ffffffff
1015106,308,670,10,4,ffffffff
1015108,310,670,10,4,ffffffff
1015347,b8,807,10,1,ffffffff
1015348,b8,807,10,2,ffffffff
1015349,b8,807,10,0,ffffffff
1015350,b8,807,10,6,ffffffff
1015351,b8,807,10,3,ffffffff
1015352,b8,807,10,4,ffffffff
1015353,b8,807,10,5,ffffffff
1015354,b8,807,10,7,ffffffff
1015355,c0,807,10,1,ffffffff
1015356,c0,807,10,2,ffffffff
1015357,c0,807,10,4,ffffffff
1015358,c8,807,10,1,ffffffff
1015359,c8,807,10,2,ffffffff
1015360,c0,807,10,7,ffffffff
1015361,c8,807,10,0,ffffffff
1015362,c8,807,10,5,ffffffff
1015363,c8,807,10,6,ffffffff
1015364,c8,807,10,3,ffffffff
1015365,c8,807,10,4,ffffffff
1015366,d0,807,10,1,ffffffff
1015367,d0,807,10,2,ffffffff
1015368,c8,807,10,7,ffffffff
1015369,d0,807,10,0,ffffffff
1015370,d0,807,10,5,ffffffff
1015371,d0,807,10,6,ffffffff
1015372,d0,807,10,3,ffffffff
1015373,d0,807,10,4,ffffffff
1015374,d8,807,10,1,ffffffff
1015375,d8,807,10,2,ffffffff
1015376,d0,807,10,7,ffffffff
1015377,e0,807,10,1,ffffffff
1015377,d8,807,10,0,ffffffff
1015378,e0,807,10,2,ffffffff
1015378,d8,807,10,5,ffffffff
1015379,c0,807,10,5,ffffffff
1015380,e0,807,10,0,ffffffff
1015380,d8,807,10,6,ffffffff
1015381,c0,807,10,6,ffffffff
1015382,d8,807,10,3,ffffffff
1015383,d8,807,10,4,ffffffff
1015384,c0,807,10,0,ffffffff
1015385,e0,807,10,3,ffffffff
1015385,e8,807,10,1,ffffffff
1015385,e8,807,10,2,ffffffff
1015385,e8,807,10,0,ffffffff
1015385,d8,807,10,7,ffffffff
1015386,e0,807,10,6,ffffffff
1015386,e8,807,10,3,ffffffff
1015386,e0,807,10,4,ffffffff
1015386,e0,807,10,5,ffffffff
1015386,c0,807,10,3,ffffffff
1015387,e0,807,10,7,ffffffff
1015387,f0,807,10,0,ffffffff
1015387,f0,807,10,2,ffffffff
1015388,e8,807,10,4,ffffffff
1015388,e8,807,10,6,ffffffff
1015388,f0,807,10,3,ffffffff
1015389,f0,807,10,6,ffffffff
1015389,e8,807,10,7,ffffffff
1015389,f0,807,10,4,ffffffff
1015390,f0,807,10,1,ffffffff
1015390,f0,807,10,7,ffffffff
1015392,e8,807,10,5,ffffffff
1015393,f0,807,10,5,ffffffff
1015397,f8,807,10,0,ffffffff
1015397,f8,807,10,2,ffffffff
1015398,f8,807,10,3,ffffffff
1015399,f8,807,10,6,ffffffff
1015399,f8,807,10,4,ffffffff
1015399,f8,807,10,1,ffffffff
1015400,f8,807,10,7,ffffffff
1015403,f8,807,10,5,ffffffff
1015403,100,807,10,2,ffffffff
1015403,100,807,10,0,ffffffff
1015404,100,807,10,3,ffffffff
1015405,100,807,10,4,ffffffff
1015405,100,807,10,1,ffffffff
1015405,100,807,10,6,ffffffff
1015406,100,807,10,7,ffffffff
1015409,100,807,10,5,ffffffff
1015410,110,807,10,2,ffffffff
1015410,110,807,10,0,ffffffff
1015411,110,807,10,3,ffffffff
1015412,110,807,10,1,ffffffff
1015414,110,807,10,4,ffffffff
1015414,110,807,10,6,ffffffff
1015415,118,807,10,0,ffffffff
1015415,118,807,10,2,ffffffff
1015415,110,807,10,7,ffffffff
1015416,118,807,10,1,ffffffff
1015416,118,807,10,3,ffffffff
1015417,110,807,10,5,ffffffff
1015418,118,807,10,6,ffffffff
1015418,118,807,10,4,ffffffff
1015419,118,807,10,7,ffffffff
1015421,118,807,10,5,ffffffff
1015424,120,807,10,0,ffffffff
1015424,120,807,10,2,ffffffff
1015425,120,807,10,1,ffffffff
1015425,120,807,10,3,ffffffff
1015427,120,807,10,4,ffffffff
1015427,120,807,10,6,ffffffff
1015428,120,807,10,7,ffffffff
1015430,120,807,10,5,ffffffff
1015792,128,807,10,2,ffffffff
1015798,130,807,10,2,ffffffff
1015804,138,807,10,2,ffffffff
1015805,140,807,10,2,ffffffff
1015807,128,807,10,0,ffffffff
1015815,130,807,10,0,ffffffff
1015821,138,807,10,0,ffffffff
1015822,140,807,10,0,ffffffff
1015827,128,807,10,3,ffffffff
1015828,130,807,10,3,ffffffff
1015834,138,807,10,3,ffffffff
1015835,140,807,10,3,ffffffff
1015883,128,807,10,6,ffffffff
1015884,130,807,10,6,ffffffff
1015890,138,807,10,6,ffffffff
1015891,140,807,10,6,ffffffff
1015893,130,807,10,4,ffffffff
1015894,128,807,10,4,ffffffff
1015900,138,807,10,4,ffffffff
1015901,140,807,10,4,ffffffff
1015901,130,807,10,7,ffffffff
1015902,128,807,10,7,ffffffff
1015903,128,807,10,1,ffffffff
1015904,130,807,10,1,ffffffff
1015908,138,807,10,7,ffffffff
1015909,140,807,10,7,ffffffff
1015909,130,807,10,5,ffffffff
1015910,138,807,10,1,ffffffff
1015911,140,807,10,1,ffffffff
1015912,128,807,10,5,ffffffff
1015919,138,807,10,5,ffffffff
1015921,140,807,10,5,ffffffff
1016702,1e0,807,10,7,ffd7ffdb
1016709,1e0,807,10,5,97fdffbb
1016746,198,807,10,5,81f5f132
1016755,1a0,807,10,5,81f5f132
1016764,1a8,807,10,5,81f5f132
1017026,1b0,807,10,5,81f5f132
1017035,1b8,807,10,5,81f5f132
1017036,1c0,807,10,5,81f5f132
1017038,1c8,807,10,5,81f5f132
1017041,1d0,807,10,5,81f5f132
1017047,1d8,807,10,5,81f5f132
1017048,198,807,10,7,5cc3749a
1017057,1a0,807,10,7,5cc3749a
1017066,1a8,807,10,7,5cc3749a
1017320,1b0,807,10,7,5cc3749a
1017329,1b8,807,10,7,5cc3749a
1017330,1c0,807,10,7,5cc3749a
1017332,1c8,807,10,7,5cc3749a
1017334,1d0,807,10,7,5cc3749a
1017340,1d8,807,10,7,5cc3749a
1019890,2f0,807,10,4,ffffffff
1019894,2f8,807,10,4,ffffffff
1019903,300,807,10,4,ffffffff
1019903,2f0,807,10,1,ffffffff
1019907,2f8,807,10,1,ffffffff
1019907,308,807,10,4,ffffffff
1019909,310,807,10,4,ffffffff
1019916,300,807,10,1,ffffffff
1019920,308,807,10,1,ffffffff
1019922,310,807,10,1,ffffffff
1020185,2f0,807,10,6,ffffffff
1020189,2f8,807,10,6,ffffffff
1020198,300,807,10,6,ffffffff
1020202,308,807,10,6,ffffffff
1020204,310,807,10,6,ffffffff
1023101,2f0,807,10,2,ffffffff
1023105,2f8,807,10,2,ffffffff
1023114,300,807,10,2,ffffffff
1023118,308,807,10,2,ffffffff
1023120,310,807,10,2,ffffffff
1025527,2f0,807,10,5,ffffffff
1025531,2f8,807,10,5,ffffffff
1025540,300,807,10,5,ffffffff
1025544,308,807,10,5,ffffffff
1025546,310,807,10,5,ffffffff
1025712,2f0,807,10,0,ffffffff
1025716,2f8,807,10,0,ffffffff
1025725,300,807,10,0,ffffffff
1025729,308,807,10,0,ffffffff
1025731,310,807,10,0,ffffffff
1027397,2f0,807,10,7,ffffffff
1027401,2f8,807,10,7,ffffffff
1027410,300,807,10,7,ffffffff
1027414,308,807,10,7,ffffffff
1027416,310,807,10,7,ffffffff
