Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795980
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786479
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.805533
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784446
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809471
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.788903
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787119
2009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802969
2011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794356
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803034
2013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808589
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
2015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.789591
2016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809163
2017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802012
2018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.782811
2019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808050
2020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.808374
2021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785304
2022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.798998
2023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797812
2025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.787011
2026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785764
2029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793354
2030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.797358
2032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.785764
2033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786527
2036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793838
2037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809169
2038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.796111
2039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.786527
2040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.807359
2042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.784539
