cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,4,0,0,0,0,0
5700,28,0,0,0,0,0
5800,0,0,0,0,0,0
5900,2,1,25,0,6,1
6000,4,3,31,0,17,3
6100,5,6,39,0,32,6
6200,2,0,17,0,9,0
6300,2,2,12,0,7,2
6400,1,1,6,0,9,1
6500,5,2,13,0,15,2
6600,6,0,11,0,7,0
6700,4,1,6,0,14,1
6800,0,2,15,0,4,2
6900,0,0,16,0,0,0
7000,0,0,8,0,1,0
7100,1,0,12,0,1,0
7200,1,1,12,0,0,1
7300,1,0,16,0,3,0
7400,2,2,8,0,1,2
7500,1,1,7,0,0,1
7600,3,0,8,0,2,0
7700,0,0,4,0,2,0
7800,0,0,18,0,2,0
7900,0,0,15,0,2,0
8000,0,1,14,0,1,1
8100,2,1,11,0,2,1
8200,3,0,2,0,0,0
8300,3,0,1,0,0,0
8400,7,0,1,0,0,0
8500,5,0,1,0,1,0
8600,7,0,1,0,0,0
8700,7,0,1,0,1,0
8800,6,1,0,0,0,1
8900,6,0,2,0,1,0
9000,5,0,0,0,0,0
9100,5,0,0,0,0,0
9200,3,0,0,0,1,0
9300,5,0,0,0,0,0
9400,5,0,2,0,1,0
9500,5,0,3,0,3,0
9600,4,0,1,0,2,0
9700,6,0,2,0,0,0
9800,7,0,3,0,3,0
9900,8,0,2,0,2,0
10000,11,1,3,0,4,1
10100,5,0,1,0,2,0
10200,13,0,0,0,4,0
10300,11,0,3,0,2,0
10400,9,0,1,0,2,0
10500,3,0,2,0,1,0
10600,4,0,1,0,4,0
10700,8,0,1,0,1,0
10800,6,0,1,0,3,0
10900,2,0,3,0,2,0
11000,4,0,2,0,2,0
11100,2,0,3,0,2,0
11200,7,0,4,0,1,0
11300,5,0,1,0,0,0
11400,6,0,3,0,0,0
11500,2,0,6,0,5,0
11600,14,0,0,0,2,0
11700,11,0,3,0,0,0
11800,4,0,1,0,3,0
11900,7,0,2,0,1,0
12000,6,0,1,0,0,0
12100,10,0,0,0,0,0
12200,6,0,5,0,3,0
12300,9,0,8,0,1,0
12400,6,0,3,0,3,0
12500,6,0,3,0,2,0
12600,8,0,1,0,4,0
12700,8,0,3,0,1,0
12800,11,0,4,0,2,0
12900,11,0,2,0,4,0
13000,8,0,2,0,3,0
13100,8,0,3,0,1,0
13200,10,0,3,0,2,0
13300,14,0,4,0,2,0
13400,7,0,1,0,0,0
13500,7,0,0,0,2,0
13600,9,0,1,0,1,0
13700,8,0,3,0,2,0
13800,11,0,3,0,3,0
13900,7,0,0,0,6,0
14000,10,0,1,0,2,0
14100,7,0,0,0,0,0
14200,5,0,3,0,1,0
14300,8,0,0,0,1,0
14400,6,0,2,0,0,0
14500,8,0,4,0,3,0
14600,4,0,1,0,2,0
14700,1,0,3,0,1,0
14800,3,0,2,0,3,0
14900,6,0,2,0,0,0
15000,10,0,2,0,2,0
15100,10,0,1,0,1,0
15200,18,0,2,0,1,0
15300,14,0,1,0,2,0
15400,3,0,2,0,3,0
15500,8,0,0,0,3,0
15600,7,0,1,0,0,0
15700,8,0,1,0,3,0
15800,7,0,0,0,1,0
15900,7,0,2,0,1,0
16000,0,0,4,0,1,0
16100,10,0,1,0,4,0
16200,3,0,1,0,4,0
16300,7,0,1,0,0,0
16400,11,0,2,0,2,0
16500,6,0,1,0,2,0
16600,4,0,2,0,1,0
16700,5,0,1,0,1,0
16800,3,0,1,0,0,0
16900,6,0,0,0,1,0
17000,9,0,2,0,0,0
17100,8,0,3,0,2,0
17200,10,0,1,0,2,0
17300,15,0,2,0,3,0
17400,8,0,2,0,6,0
17500,11,0,0,0,0,0
17600,4,0,1,0,0,0
17700,6,0,2,0,0,0
17800,5,0,0,0,2,0
17900,12,0,0,0,3,0
18000,7,0,1,0,4,0
18100,3,0,1,0,3,0
18200,4,0,3,0,2,0
18300,4,0,0,0,1,0
18400,13,0,1,0,2,0
18500,8,0,1,0,0,0
18600,4,0,0,0,3,0
18700,4,0,1,0,1,0
18800,8,0,0,0,0,0
18900,3,0,5,0,1,0
19000,4,0,1,0,1,0
19100,4,0,1,0,2,0
