cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,0,0
6300,0,0
6400,0,0
6500,0,0
6600,0,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,0,0
7200,0,0
7300,0,0
7400,0,0
7500,0,0
7600,0,0
7700,0,0
7800,0,0
7900,0,0
8000,0,0
8100,0,0
8200,0,0
8300,0,0
8400,0,0
8500,0,0
8600,0,0
8700,0,0
8800,0,0
8900,0,0
9000,0,0
9100,0,0
9200,0,0
9300,0,0
9400,0,0
9500,0,0
9600,0,0
9700,0,0
9800,0,0
9900,0,0
10000,0,0
10100,0,0
10200,0,0
10300,0,0
10400,0,0
10500,0,0
10600,0,0
10700,0,0
10800,0,0
10900,0,0
11000,0,0
11100,3,1
11200,12,2
11300,21,0
11400,29,0
11500,22,0
11600,18,0
11700,0,0
11800,0,0
11900,0,0
12000,0,0
12100,0,0
12200,0,0
12300,0,0
12400,0,0
12500,0,2
12600,14,0
12700,14,0
12800,56,2
12900,63,0
13000,36,0
13100,19,0
13200,10,0
13300,0,0
13400,0,0
13500,0,0
13600,0,0
13700,0,0
13800,0,2
13900,23,0
14000,31,0
14100,52,0
14200,25,2
14300,35,0
14400,29,0
14500,29,0
14600,28,2
14700,14,0
14800,16,0
14900,30,0
15000,21,2
15100,19,0
15200,43,2
15300,64,0
15400,38,0
15500,29,0
15600,23,2
15700,35,0
15800,38,2
15900,42,0
16000,38,0
16100,46,2
16200,52,3
16300,45,1
16400,48,2
16500,48,1
16600,28,3
16700,61,0
16800,60,3
16900,65,1
17000,57,0
17100,38,0
17200,32,2
17300,30,7
17400,21,1
17500,51,0
17600,18,0
17700,49,4
17800,62,0
17900,45,0
18000,63,4
18100,62,0
18200,23,2
18300,62,4
18400,62,0
18500,26,2
18600,14,2
18700,15,2
18800,64,0
18900,61,2
19000,14,2
19100,6,2
19200,57,2
19300,50,0
19400,0,2
19500,5,2
19600,4,0
