cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,0,0
6300,0,0
6400,0,0
6500,0,0
6600,0,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,0,0
7200,0,0
7300,0,0
7400,0,0
7500,0,0
7600,0,0
7700,0,0
7800,0,0
7900,0,0
8000,0,0
8100,0,0
8200,0,0
8300,0,0
8400,0,0
8500,0,0
8600,0,0
8700,0,0
8800,0,0
8900,0,0
9000,0,0
9100,0,0
9200,0,0
9300,0,0
9400,0,0
9500,0,0
9600,0,0
9700,0,0
9800,0,0
9900,0,0
10000,0,0
10100,0,0
10200,0,0
10300,0,0
10400,0,0
10500,0,0
10600,0,0
10700,0,0
10800,0,0
10900,0,0
11000,0,0
11100,6,2
11200,19,2
11300,19,0
11400,28,0
11500,33,0
11600,11,0
11700,0,0
11800,0,0
11900,0,0
12000,0,0
12100,0,0
12200,0,0
12300,0,0
12400,0,0
12500,0,0
12600,6,2
12700,24,0
12800,42,2
12900,62,0
13000,52,0
13100,10,0
13200,8,0
13300,0,0
13400,0,0
13500,0,0
13600,0,0
13700,0,0
13800,0,0
13900,14,2
14000,34,0
14100,60,0
14200,24,2
14300,31,0
14400,29,0
14500,28,0
14600,32,0
14700,22,2
14800,12,1
14900,27,0
15000,24,0
15100,20,2
15200,57,2
15300,44,0
15400,43,0
15500,40,0
15600,39,2
15700,20,0
15800,41,2
15900,55,0
16000,25,0
16100,46,0
16200,45,4
16300,49,2
16400,32,2
16500,51,2
16600,40,2
16700,62,2
16800,64,2
16900,62,2
17000,51,0
17100,19,0
17200,50,2
17300,25,6
17400,19,4
17500,44,1
17600,57,1
17700,20,2
17800,36,2
17900,64,0
18000,61,3
18100,61,1
18200,35,2
18300,62,4
18400,45,2
18500,15,1
18600,17,3
18700,64,1
18800,56,2
18900,19,2
19000,31,4
19100,62,0
19200,17,0
19300,2,0
19400,38,0
19500,0,0
19600,3,4
