cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,0,0
6300,0,0
6400,0,0
6500,0,0
6600,0,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,0,0
7200,0,0
7300,0,0
7400,0,0
7500,0,0
7600,0,0
7700,0,0
7800,0,0
7900,0,0
8000,0,0
8100,0,0
8200,0,0
8300,0,0
8400,0,0
8500,0,0
8600,0,0
8700,0,0
8800,0,0
8900,0,0
9000,0,0
9100,0,0
9200,0,0
9300,0,0
9400,0,0
9500,0,0
9600,0,0
9700,0,0
9800,0,0
9900,0,0
10000,0,0
10100,0,0
10200,0,0
10300,0,0
10400,0,0
10500,0,0
10600,0,0
10700,0,0
10800,0,0
10900,0,0
11000,0,0
11100,3,2
11200,16,0
11300,11,0
11400,28,0
11500,41,0
11600,3,0
11700,0,0
11800,0,0
11900,0,0
12000,0,0
12100,0,0
12200,0,0
12300,0,0
12400,0,0
12500,0,0
12600,6,2
12700,27,0
12800,50,2
12900,63,0
13000,46,0
13100,4,0
13200,8,0
13300,0,0
13400,0,0
13500,0,0
13600,0,0
13700,0,0
13800,0,0
13900,22,2
14000,32,0
14100,53,0
14200,25,2
14300,37,0
14400,34,0
14500,17,0
14600,32,0
14700,22,2
14800,8,0
14900,30,0
15000,18,1
15100,26,1
15200,49,2
15300,47,0
15400,40,0
15500,41,0
15600,35,2
15700,27,0
15800,27,2
15900,52,0
16000,19,0
16100,53,0
16200,49,6
16300,44,0
16400,42,2
16500,55,1
16600,48,2
16700,62,2
16800,59,1
16900,54,2
17000,49,0
17100,45,0
17200,25,5
17300,26,7
17400,32,2
17500,13,1
17600,63,1
17700,36,2
17800,38,2
17900,65,0
18000,61,4
18100,62,0
18200,30,0
18300,28,3
18400,64,1
18500,60,2
18600,30,4
18700,16,0
18800,37,2
18900,62,2
19000,31,2
19100,2,1
19200,43,3
19300,49,0
19400,0,0
19500,2,2
19600,0,0
