kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 130 : 87808 687936 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 127 : 87804 1763312 0 0 0 10976 2744 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 124 : 607040 14199598 0 0 0 0 0 0 11321 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 123 : 607040 8520794 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 122 : 607040 7119716 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 121 : 607040 9994124 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 120 : 607040 36018814 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 119 : 607040 19249284 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 118 : 607040 2078314140 12052768 0 0 600341 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 117 : 607040 930902020 398848 0 0 156141 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 116 : 607040 11251256 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 115 : 607040 36025140 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 114 : 607040 2088845804 12046048 0 0 598735 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 113 : 607040 18804444 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 112 : 607040 2114965786 12081504 0 0 597959 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 111 : 607040 981287238 454720 0 0 156144 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 110 : 607040 12681230 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 109 : 607040 39718448 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 108 : 607040 2121818348 12119136 0 0 597624 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 107 : 607040 21641312 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 106 : 607040 2152183010 12243104 0 0 598117 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 105 : 607040 999224760 461568 0 0 157873 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 104 : 607040 14223474 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 103 : 607040 47836602 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 102 : 607040 2149233596 12306336 0 0 599217 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 101 : 607040 22869142 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 100 : 607040 2165934444 12724704 0 0 601425 29412 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 58 : 86893 830611 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 56 : 87804 5433 0 0 0 0 0 0 527 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 55 : 87804 1512776 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 54 : 87804 114239724 203648 0 0 24695 2744 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 53 : 87804 102465808 499968 0 0 21951 2744 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 52 : 87804 2058556 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 51 : 87804 1274204 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 50 : 87804 70541684 228352 0 0 10976 2744 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 49 : 87804 1138012 0 0 0 0 0 0 0 
spmv_base_L2_50__scPkustk11.1.sm_75.ptx 48 : 87804 984504 0 0 0 0 0 0 0 
