cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,5,0,7,0
5800,0,0,33,0,43,0
5900,0,0,2,0,70,0
6000,0,0,0,0,0,0
6100,0,1,33,0,2,1
6200,0,3,38,0,15,3
6300,0,2,14,0,9,2
6400,0,3,9,0,6,3
6500,0,8,16,0,7,8
6600,1,6,8,0,16,6
6700,1,1,4,0,11,1
6800,6,8,20,0,6,8
6900,2,3,7,0,6,3
7000,1,5,12,0,12,5
7100,3,1,9,0,4,1
7200,2,2,5,0,9,2
7300,7,2,15,0,9,2
7400,4,1,11,0,7,1
7500,2,0,8,0,6,0
7600,6,0,11,0,7,0
7700,5,1,9,0,6,1
7800,3,2,8,0,9,2
7900,4,0,6,0,9,0
8000,1,2,5,0,7,2
8100,2,2,6,0,8,2
8200,1,1,8,0,7,1
8300,1,4,10,0,7,4
8400,4,1,11,0,5,1
8500,3,0,10,0,10,0
8600,4,2,10,0,8,2
8700,10,1,7,0,7,1
8800,3,2,4,0,7,2
8900,9,4,7,0,16,4
9000,4,0,5,0,7,0
9100,4,2,8,0,9,2
9200,4,1,4,0,10,1
9300,3,1,5,0,9,1
9400,7,3,5,0,8,3
9500,8,0,6,0,6,0
9600,9,4,12,0,5,4
9700,4,2,7,0,8,2
9800,9,1,9,0,7,1
9900,8,1,10,0,7,1
10000,14,1,5,0,12,1
10100,2,3,3,0,10,3
10200,7,3,5,0,8,3
10300,10,3,4,0,10,3
10400,7,3,7,0,11,3
10500,8,3,3,0,14,3
10600,10,1,3,0,14,1
10700,17,2,1,0,14,2
10800,9,3,3,0,17,3
10900,9,1,6,0,6,1
11000,15,1,6,0,11,1
11100,8,5,4,0,12,5
11200,6,0,6,0,7,0
11300,16,3,3,0,10,3
11400,21,6,4,0,11,6
11500,11,2,3,0,18,2
11600,19,2,3,0,17,2
11700,25,3,4,0,11,3
11800,14,3,6,0,9,3
11900,11,1,9,0,2,1
12000,7,2,8,0,5,2
12100,11,0,6,0,4,0
12200,5,0,12,0,3,0
12300,1,1,14,0,0,1
12400,3,0,10,0,2,0
12500,5,0,10,0,2,0
12600,2,0,8,0,1,0
12700,2,0,8,0,0,0
12800,5,0,9,0,0,0
12900,1,0,7,0,0,0
13000,3,0,8,0,0,0
13100,0,0,6,0,1,0
13200,0,0,7,0,0,0
13300,3,0,6,0,1,0
13400,3,0,9,0,0,0
13500,1,0,6,0,0,0
13600,1,0,7,0,1,0
13700,2,0,6,0,0,0
13800,0,0,7,0,0,0
13900,0,0,6,0,0,0
14000,0,0,6,0,0,0
14100,0,0,8,0,0,0
14200,0,0,6,0,0,0
14300,1,0,6,0,0,0
14400,0,0,7,0,0,0
14500,3,0,8,0,1,0
14600,0,0,8,0,0,0
14700,0,0,6,0,0,0
14800,0,0,5,0,0,0
14900,1,0,8,0,0,0
15000,1,0,7,0,0,0
15100,0,0,7,0,0,0
15200,0,0,5,0,0,0
15300,0,0,6,0,0,0
15400,2,0,7,0,1,0
15500,0,0,7,0,0,0
15600,0,0,9,0,0,0
15700,0,0,7,0,0,0
15800,1,0,6,0,0,0
15900,0,0,6,0,0,0
16000,0,0,8,0,0,0
16100,0,0,5,0,1,0
16200,0,0,8,0,2,0
16300,0,0,8,0,0,0
16400,0,0,6,0,0,0
16500,0,0,7,0,1,0
16600,1,0,7,0,0,0
16700,0,0,7,0,0,0
16800,0,0,9,0,0,0
16900,0,0,8,0,0,0
17000,0,0,6,0,1,0
17100,0,0,8,0,0,0
17200,1,0,7,0,0,0
17300,0,0,10,0,0,0
17400,0,0,8,0,0,0
17500,2,0,8,0,1,0
17600,2,0,9,0,0,0
17700,0,0,9,0,0,0
17800,0,0,7,0,0,0
17900,1,0,8,0,0,0
18000,0,0,7,0,0,0
18100,1,0,7,0,0,0
18200,0,0,9,0,0,0
18300,1,0,6,0,2,0
18400,0,0,8,0,0,0
18500,1,0,9,0,1,0
18600,1,0,7,0,0,0
18700,1,0,11,0,0,0
18800,0,0,8,0,0,0
18900,0,0,10,0,1,0
19000,0,1,7,0,0,1
19100,0,0,10,0,0,0
