1000000,14,0,6,0,1,0
1000100,19,0,0,0,4,0
1000200,20,0,2,0,5,0
1000300,21,0,5,0,5,0
1000400,23,0,3,0,3,0
1000500,21,0,3,0,1,0
1000600,24,0,2,0,2,0
1000700,12,0,4,0,2,0
1000800,21,0,11,0,3,0
1000900,15,0,10,0,3,0
1001000,33,0,3,0,0,0
1001100,16,0,2,0,3,0
1001200,26,0,5,0,0,0
1001300,23,0,0,0,5,0
1001400,26,0,3,0,5,0
1001500,16,0,3,0,4,0
1001600,16,0,4,0,0,0
1001700,28,0,5,0,4,0
1001800,28,0,10,0,2,0
1001900,24,0,3,0,1,0
1002000,19,0,2,0,3,0
1002100,22,0,4,0,1,0
1002200,26,0,6,0,3,0
1002300,22,0,4,0,3,0
1002400,31,0,0,0,4,0
1002500,27,0,1,0,4,0
1002600,24,0,5,0,2,0
1002700,13,0,2,0,2,0
1002800,19,0,4,0,2,0
1002900,16,0,4,0,4,0
1003000,19,0,1,0,3,0
1003100,27,0,4,0,5,0
1003200,22,0,1,0,1,0
1003300,13,0,5,0,4,0
1003400,24,0,6,0,3,0
1003500,23,0,4,0,3,0
1003600,27,0,2,0,5,0
1003700,17,0,4,0,4,0
1003800,29,0,10,0,5,0
1003900,20,0,6,0,6,0
1004000,17,0,5,0,1,0
1004100,22,0,2,0,0,0
1004200,20,0,6,0,3,0
1004300,23,0,3,0,5,0
1004400,16,0,5,0,5,0
1004500,17,0,0,0,1,0
1004600,16,0,5,0,0,0
1004700,16,0,7,0,8,0
1004800,16,0,8,0,4,0
1004900,13,0,6,0,5,0
1005000,16,0,5,0,3,0
1005100,19,0,5,0,3,0
1005200,23,0,1,0,4,0
1005300,24,0,6,0,1,0
1005400,16,0,2,0,5,0
1005500,24,0,1,0,3,0
1005600,32,0,2,0,2,0
1005700,22,0,4,0,11,0
1005800,14,0,4,0,2,0
1005900,21,0,2,0,4,0
1006000,21,0,7,0,5,0
1006100,15,0,3,0,4,0
1006200,18,0,1,0,2,0
1006300,12,0,4,0,4,0
1006400,26,0,6,0,2,0
1006500,12,0,5,0,2,0
1006600,17,0,7,0,0,0
1006700,16,0,4,0,5,0
1006800,21,0,5,0,6,0
1006900,11,0,7,0,3,0
1007000,13,0,9,0,3,0
1007100,21,0,3,0,2,0
1007200,16,0,4,0,4,0
1007300,22,0,2,0,5,0
1007400,21,0,6,0,0,0
1007500,16,0,2,0,3,0
1007600,22,0,4,0,3,0
1007700,20,0,4,0,3,0
1007800,28,0,7,0,5,0
1007900,19,0,1,0,2,0
1008000,23,0,1,0,2,0
1008100,22,0,2,0,1,0
1008200,17,0,5,0,4,0
1008300,27,0,3,0,2,0
1008400,23,0,4,0,5,0
1008500,24,0,2,0,5,0
1008600,22,0,3,0,2,0
1008700,29,0,9,0,1,0
1008800,24,0,4,0,1,0
1008900,11,0,3,0,7,0
1009000,13,0,7,0,0,0
1009100,23,0,4,0,4,0
1009200,32,0,8,0,5,0
1009300,19,0,10,0,6,0
1009400,15,0,4,0,6,0
1009500,23,0,2,0,6,0
1009600,15,0,4,0,1,0
1009700,21,0,5,0,6,0
1009800,24,0,9,0,1,0
1009900,22,0,4,0,4,0
1010000,19,0,6,0,3,0
1010100,13,1,7,0,3,1
1010200,18,0,4,0,2,0
1010300,20,0,12,0,8,0
1010400,23,0,5,0,1,0
1010500,18,0,4,0,4,0
1010600,20,0,4,0,4,0
1010700,28,0,3,0,3,0
1010800,18,0,3,0,1,0
1010900,26,0,1,0,5,0
1011000,16,0,0,0,3,0
1011100,24,0,6,0,3,0
1011200,28,0,4,0,8,0
1011300,23,0,2,0,3,0
1011400,12,0,9,0,3,0
1011500,18,0,3,0,0,0
1011600,33,0,4,0,4,0
1011700,15,0,2,0,0,0
1011800,9,0,3,0,4,0
1011900,25,0,5,0,5,0
1012000,28,0,2,0,2,0
1012100,29,0,1,0,3,0
1012200,18,0,1,0,5,0
1012300,23,0,2,0,4,0
1012400,19,0,4,0,7,0
1012500,19,0,3,0,3,0
1012600,19,0,5,0,6,0
1012700,23,0,3,0,3,0
1012800,27,0,3,0,3,0
1012900,30,0,3,0,4,0
1013000,24,0,3,0,4,0
1013100,28,0,3,0,4,0
1013200,27,0,2,0,0,0
1013300,15,0,4,0,2,0
1013400,18,0,3,0,2,0
1013500,35,0,10,0,1,0
1013600,21,0,1,0,1,0
1013700,15,0,4,0,4,0
1013800,21,0,0,0,5,0
1013900,19,0,7,0,3,0
1014000,25,0,7,0,4,0
1014100,15,0,5,0,5,0
1014200,20,0,5,0,3,0
1014300,20,0,11,0,7,0
1014400,26,0,2,0,0,0
1014500,26,0,11,0,4,0
1014600,25,0,11,0,3,0
1014700,25,0,5,0,4,0
1014800,21,0,3,0,1,0
1014900,24,0,6,0,4,0
1015000,25,0,4,0,4,0
1015100,37,0,2,0,2,0
1015200,15,0,6,0,3,0
1015300,17,0,7,0,4,0
1015400,25,0,5,0,3,0
1015500,39,0,0,0,3,0
1015600,24,0,4,0,1,0
1015700,20,0,2,0,2,0
1015800,26,0,1,0,4,0
1015900,33,0,5,0,4,0
1016000,19,0,8,0,1,0
1016100,20,0,2,0,3,0
1016200,24,0,3,0,2,0
1016300,20,0,7,0,2,0
1016400,24,0,6,0,5,0
1016500,30,0,12,0,6,0
1016600,18,0,8,0,5,0
1016700,19,0,7,0,3,0
1016800,26,0,5,0,3,0
1016900,26,0,1,0,1,0
1017000,20,0,2,0,1,0
1017100,21,0,2,0,2,0
1017200,30,0,14,0,6,0
1017300,22,0,2,0,0,0
1017400,31,0,3,0,7,0
1017500,18,0,6,0,6,0
1017600,23,0,3,0,6,0
1017700,19,0,1,0,2,0
1017800,32,1,0,0,5,1
1017900,26,0,1,0,2,0
1018000,28,0,3,0,2,0
1018100,24,0,5,0,3,0
1018200,26,0,4,0,1,0
1018300,26,0,5,0,3,0
1018400,24,0,5,0,0,0
1018500,22,0,2,0,3,0
1018600,27,0,2,0,6,0
1018700,20,0,3,0,3,0
1018800,32,0,4,0,1,0
1018900,16,0,2,0,3,0
1019000,20,0,4,0,2,0
1019100,19,0,1,0,4,0
