Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
11000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.828300
11000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.756973
11000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806685
11000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.799239
11001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803584
11001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793414
11001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.800890
11001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.828300
11001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793414
11002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.794187
11002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.763677
11002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.815504
11002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.828300
11002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.756973
11003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.822750
11003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.811060
11003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.752353
11004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.779327
11004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.823496
11004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793414
11004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
11004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
11004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.800890
11004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.817059
11005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.809895
11005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
11005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.772305
11005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
