cycle,pc,cta_id,cluster_id,warp_id,tid
5005,318,5,5,6,ffffffff
5006,318,5,5,7,ffffffff
5007,318,5,5,0,ffffffff
5008,318,5,5,2,ffffffff
5009,318,5,5,3,ffffffff
5010,318,5,5,4,ffffffff
5011,318,5,5,1,ffffffff
5012,320,5,5,7,ffffffff
5013,318,5,5,5,ffffffff
5014,320,5,5,6,ffffffff
5015,318,35,5,12,ffffffff
5016,318,35,5,13,ffffffff
5017,318,35,5,14,ffffffff
5018,318,35,5,15,ffffffff
5019,318,65,5,16,ffffffff
5020,318,65,5,17,ffffffff
5021,318,65,5,18,ffffffff
5022,318,65,5,19,ffffffff
5023,318,65,5,20,ffffffff
5024,318,65,5,21,ffffffff
5025,318,65,5,22,ffffffff
5026,318,65,5,23,ffffffff
5027,318,95,5,24,ffffffff
5028,318,95,5,25,ffffffff
5029,318,95,5,26,ffffffff
5030,318,95,5,27,ffffffff
5031,318,95,5,28,ffffffff
5032,318,95,5,29,ffffffff
5033,318,95,5,30,ffffffff
5034,318,95,5,31,ffffffff
5035,320,5,5,0,ffffffff
5036,320,5,5,1,ffffffff
5037,320,5,5,2,ffffffff
5038,320,5,5,3,ffffffff
5039,320,5,5,4,ffffffff
5040,320,5,5,5,ffffffff
5041,328,5,5,6,ffffffff
5042,328,5,5,7,ffffffff
5043,320,35,5,8,ffffffff
5044,320,35,5,9,ffffffff
5045,320,35,5,10,ffffffff
5046,320,35,5,11,ffffffff
5047,320,35,5,12,ffffffff
5048,320,35,5,13,ffffffff
5049,320,35,5,14,ffffffff
5050,320,35,5,15,ffffffff
5051,320,65,5,16,ffffffff
5052,320,65,5,17,ffffffff
5053,320,65,5,18,ffffffff
5054,320,65,5,19,ffffffff
5055,320,65,5,20,ffffffff
5056,320,65,5,21,ffffffff
5057,320,65,5,22,ffffffff
5058,320,65,5,23,ffffffff
5059,320,95,5,24,ffffffff
5060,320,95,5,25,ffffffff
5061,320,95,5,26,ffffffff
5062,320,95,5,27,ffffffff
5063,320,95,5,28,ffffffff
5064,320,95,5,29,ffffffff
5065,320,95,5,30,ffffffff
5066,320,95,5,31,ffffffff
5067,328,5,5,0,ffffffff
5068,328,5,5,1,ffffffff
5069,328,5,5,2,ffffffff
5070,328,5,5,3,ffffffff
5071,328,5,5,4,ffffffff
5072,328,5,5,5,ffffffff
5073,330,5,5,6,ffffffff
5074,330,5,5,7,ffffffff
5075,328,35,5,8,ffffffff
5076,328,35,5,9,ffffffff
5077,328,35,5,10,ffffffff
5078,328,35,5,11,ffffffff
5079,328,35,5,12,ffffffff
5080,328,35,5,13,ffffffff
5081,328,35,5,14,ffffffff
5082,328,35,5,15,ffffffff
5083,328,65,5,16,ffffffff
5084,328,65,5,17,ffffffff
5085,328,65,5,18,ffffffff
5086,328,65,5,19,ffffffff
5087,328,65,5,20,ffffffff
5088,328,65,5,21,ffffffff
5089,328,65,5,22,ffffffff
5090,328,65,5,23,ffffffff
5091,328,95,5,24,ffffffff
5092,328,95,5,25,ffffffff
5093,328,95,5,26,ffffffff
5094,328,95,5,27,ffffffff
5095,328,95,5,28,ffffffff
5096,328,95,5,29,ffffffff
5097,328,95,5,30,ffffffff
5098,328,95,5,31,ffffffff
5099,330,5,5,0,ffffffff
5100,330,5,5,1,ffffffff
5101,330,5,5,2,ffffffff
5102,330,5,5,3,ffffffff
5103,330,5,5,4,ffffffff
5104,330,5,5,5,ffffffff
5105,338,5,5,6,ffffffff
5106,338,5,5,7,ffffffff
5107,330,35,5,8,ffffffff
5108,330,35,5,9,ffffffff
5109,330,35,5,10,ffffffff
5110,330,35,5,11,ffffffff
5111,330,35,5,12,ffffffff
