Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,32.843368
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.203268
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.748694
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.781368
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.542975
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.405126
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.326880
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.113061
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.915075
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.002355
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.574963
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.443240
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.268075
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.488681
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.387974
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.794309
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.358378
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.129741
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.060806
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.161086
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.115152
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.039051
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.059637
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.031821
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.854106
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.782620
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.744866
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.834924
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.979703
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.928972
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.700456
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.814863
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.691007
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.977514
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.006218
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.592409
