Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
9000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.300550
9001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.206889
9002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229975
9003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.219190
9004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.289325
9005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.255908
9006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252132
9007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.272365
9008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.233969
9009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.240505
9010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.282571
9011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.242945
9012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.221497
9013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.242016
9014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.265119
9015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.200793
9016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.284550
9017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.260193
9018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.206175
9019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.219466
9020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.285405
9021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.218381
9022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.272007
9023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229432
9024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.290117
9025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.243188
9026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.244329
9027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.271545
9028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.207740
9029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.280489
9030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.266655
9031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.279246
9032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.188379
9033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.253803
9034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.266907
9035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.230014
9036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.266216
9037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.275406
9038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.195247
9039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.280844
9040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.259653
9041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.272357
9042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.267562
9043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.248844
9044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.279941
9045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238103
9046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.250343
9047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229303
9048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.242538
9049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.234981
9050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238675
9051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238109
9052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.246977
9053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.255073
9054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.277436
9055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.232320
9056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.235969
9057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.241603
9058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238803
9059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.234620
9060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.276591
9061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.226622
9062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.261885
9063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.212527
9064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.300422
9065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.257798
9066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.227361
9067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238729
9068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.289925
9069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.218331
9070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252750
9071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.300871
9072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.220343
9073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.189924
9074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.319665
9075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.204931
9076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252129
9077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.191212
9078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.320767
9079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.205862
9080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.200467
9081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.311761
9082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.211938
9083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.216271
9084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.301699
9085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.266207
9086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.209197
9087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229193
9088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.294120
9089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229375
9090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.188108
9091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.311749
9092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.215434
9093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.241169
9094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.232538
9095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.329244
9096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.171079
9097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.255882
9098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.265692
9099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.226231
9100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.225529
9101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.277522
9102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.177780
9103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.278148
9104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.222192
9105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.278360
9106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.228794
9107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.225115
9108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.279055
9109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.216166
9110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.235247
9111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.261593
9112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.217600
9113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.243281
9114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229956
9115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.326184
9116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.260438
9117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.208835
9118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.293135
9119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.223557
9120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.283555
9121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.236749
9122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.241759
9123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.216630
9124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.271673
9125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.248841
9126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.268114
9127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.218421
9128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.257484
9129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.281720
9130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.262340
9131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.205546
9132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.245844
9133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.213597
9134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.253779
9135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.253354
9136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.198967
9137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.208790
9138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.274114
9139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.236988
9140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.246450
9141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.255114
9142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.233717
9143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252424
9144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.233645
9145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.279189
9146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.255094
9147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.219042
9148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.208905
9149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.270818
9150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.193885
9151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.254492
9152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.216588
9153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.234088
9154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.211379
9155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.278332
9156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.193365
9157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.231685
9158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.280625
9159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.259546
9160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.265053
9161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.234703
9162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.260635
9163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.251866
9164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.235428
9165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.250435
9166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.246767
9167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.190726
9168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.265718
9169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.238167
9170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.291044
9171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.235352
9172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.268242
9173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.199584
9174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.283588
9175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.212440
9176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.283945
9177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.174522
9178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.236054
9179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.270579
9180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.217268
9181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.284334
9182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.226781
9183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.244135
9184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.252221
9185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.257077
9186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.223804
9187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.273380
9188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.251685
9189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.209671
9190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.293428
9191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.249498
9192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.229558
9193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.260416
9194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.266767
9195000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.250432
9196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.200563
9197000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.265061
9198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.237375
9199000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.254523
9200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.284406
9201000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.211924
9202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.269875
9203000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.257904
9204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.222978
9205000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.311369
9206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.213009
9207000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.274767
9208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.269944
9209000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.222271
9210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.333902
9211000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.171105
