Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.245067
4001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.628548
4002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.839260
4003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.621940
4004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.085329
4005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.645330
4006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.978202
4007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.731834
4008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.093138
4009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.592802
4010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.674433
4011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.803070
4012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.951121
4013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.718003
4014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.733602
4015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.003188
4016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.785210
4017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.517129
4018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.152897
4019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.757917
4020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.428512
4021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.706783
4022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.700035
4023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.509421
4024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.329924
4025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.426584
4026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.474809
4027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.299769
4028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.744419
4029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.838975
4030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.709449
4031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.683975
4032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.975168
4033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.551336
