cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400
5200,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760,61.760
5300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5400,0.000,0.000,3.840,0.000,0.000,0.000,0.000,0.000,2.880,2.240,0.000,1.920,1.600,1.280,0.960,0.640,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5500,62.080,61.760,73.920,60.480,59.520,59.200,60.480,58.560,73.600,71.680,58.560,72.640,73.280,73.600,72.000,71.360,71.360,71.360,71.040,71.040,69.760,68.160,67.200,68.480,65.920,66.560,64.640,65.280,64.960,61.120
5600,50.560,50.880,34.880,52.160,53.120,53.440,52.160,53.760,36.160,38.720,54.080,38.080,37.760,37.760,39.680,40.640,40.960,41.280,41.600,41.600,42.880,44.480,45.440,44.160,46.720,46.080,48.000,47.360,47.680,51.520
5700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5900,4.800,0.960,7.680,1.920,4.800,3.840,3.200,0.960,6.720,8.640,3.840,6.400,6.720,6.400,6.720,5.760,4.800,4.160,6.080,7.360,5.760,3.520,6.720,3.840,3.200,4.800,3.840,1.600,2.880,0.320
6000,9.280,7.680,3.520,5.760,2.880,4.160,3.520,6.720,2.880,7.680,5.120,5.120,1.920,6.400,4.160,1.920,5.120,5.440,4.480,7.040,6.720,8.960,6.400,5.760,9.280,7.680,8.640,8.960,8.640,7.680
6100,1.280,7.680,3.200,5.760,8.640,8.320,6.080,5.760,2.240,5.760,2.560,5.760,5.760,6.080,7.360,11.520,5.760,1.920,2.880,3.200,2.880,4.480,4.480,0.960,0.960,6.720,5.760,2.880,5.120,3.840
6200,4.800,5.120,29.440,4.800,5.120,5.760,9.600,5.760,15.040,35.520,3.840,27.200,15.360,26.880,7.360,4.800,4.480,9.920,6.080,25.920,7.680,3.200,22.080,1.920,6.720,2.240,2.880,0.320,1.600,3.840
6300,28.480,36.800,30.400,27.840,37.760,32.960,3.520,23.360,38.720,19.520,3.520,31.360,38.080,32.960,38.720,39.680,1.920,37.120,40.640,40.320,41.280,31.040,32.000,5.440,32.000,27.520,34.560,25.920,30.720,27.840
6400,60.480,19.840,4.160,31.040,17.920,46.400,18.880,34.560,13.440,5.760,5.120,7.040,11.200,2.880,39.360,14.400,6.080,20.480,19.840,43.840,14.720,27.840,5.440,7.360,24.960,32.960,23.360,36.160,30.080,34.560
6500,24.000,2.880,2.560,3.840,3.840,30.720,45.760,3.520,6.400,47.360,3.840,57.600,27.520,16.960,29.440,3.840,1.600,1.920,1.920,5.440,1.920,2.240,3.840,4.480,3.840,3.520,2.880,5.120,2.880,2.880
6600,0.000,0.960,32.640,0.960,0.960,26.560,68.800,1.280,36.480,55.680,2.880,43.840,59.520,62.400,23.040,13.440,50.240,34.880,0.000,0.000,28.800,0.640,0.960,8.000,35.840,43.200,23.040,24.000,0.000,21.440
6700,36.800,3.200,50.240,27.840,20.800,26.560,24.960,0.000,49.280,5.760,11.200,6.720,23.680,55.360,32.000,63.040,63.680,43.520,16.960,12.160,51.200,47.040,7.680,60.480,61.120,54.720,56.320,38.720,26.880,33.600
6800,44.800,51.520,33.600,59.840,50.560,15.360,8.640,53.760,41.280,23.360,35.840,24.000,25.280,26.560,29.440,56.640,49.600,45.760,58.560,47.680,34.240,56.640,43.520,75.520,24.960,51.840,53.760,41.920,59.200,50.240
6900,35.840,73.600,41.600,55.360,64.960,45.440,36.480,70.400,29.440,30.720,56.320,33.600,28.160,0.000,33.280,28.160,39.680,34.880,61.120,57.920,35.520,53.120,71.360,46.080,36.480,8.000,28.160,44.480,70.080,41.600
7000,0.320,32.960,28.480,18.240,24.960,5.440,16.960,37.120,9.600,34.560,62.720,9.920,7.360,7.040,6.720,0.000,5.120,4.160,24.640,10.560,14.400,4.480,59.200,15.680,3.840,0.960,0.000,13.120,5.120,15.360
7100,1.920,23.040,34.560,0.000,24.640,7.040,12.160,2.560,36.800,29.120,38.720,34.560,31.040,38.400,45.120,24.000,8.960,16.640,11.200,36.480,41.600,0.000,29.760,1.920,18.240,11.840,13.760,7.040,0.000,6.080
7200,40.640,28.160,6.080,40.960,26.560,46.080,0.000,35.840,21.440,0.320,4.160,16.640,28.160,28.800,32.000,42.560,11.520,43.200,35.840,27.200,23.040,35.840,0.960,14.720,40.960,40.000,43.200,39.680,21.120,39.680
7300,54.720,3.840,5.120,24.640,5.760,53.440,23.040,16.640,7.040,18.880,1.600,35.200,0.960,0.000,32.960,6.720,0.960,8.640,6.080,34.240,0.000,32.320,4.160,4.480,7.360,20.480,13.760,19.840,34.560,20.800
7400,19.520,9.600,26.240,5.760,8.960,11.840,48.320,9.600,41.920,51.520,7.040,57.920,29.120,24.640,1.280,0.960,31.360,42.560,8.000,6.400,23.040,5.120,6.400,6.720,3.840,0.960,26.560,7.360,15.680,0.640
7500,24.000,3.840,36.480,2.880,8.320,37.760,67.200,3.840,38.400,43.200,7.680,17.920,57.920,52.160,37.120,9.600,64.000,17.600,12.160,5.760,42.240,11.840,12.480,18.240,44.800,46.080,47.360,37.120,0.960,36.160
7600,28.160,8.320,41.920,23.040,26.560,12.160,22.720,3.840,26.560,3.840,8.320,7.360,25.280,63.680,17.600,54.400,55.680,37.120,1.920,7.360,47.360,56.000,4.480,58.240,50.880,55.360,32.000,42.880,1.920,43.200
7700,2.560,5.120,16.320,39.360,33.600,6.080,1.600,7.680,3.840,0.000,15.680,39.040,24.640,20.800,38.720,65.280,16.000,17.600,3.840,41.600,5.120,57.280,27.200,32.640,17.600,31.680,27.840,30.400,2.240,33.920
7800,35.520,35.200,38.080,46.720,59.520,31.360,37.120,35.520,25.280,28.160,35.520,19.200,31.040,0.320,23.360,32.000,36.800,17.920,42.240,55.680,0.000,34.880,54.080,57.280,32.640,28.160,31.360,33.920,41.920,3.840
7900,28.480,61.120,11.200,52.160,51.200,32.320,24.960,60.800,33.600,54.720,51.840,6.720,5.760,7.360,1.600,0.000,15.680,38.080,69.760,33.280,38.400,2.240,57.280,41.280,19.200,0.000,6.400,20.160,64.960,0.960
8000,7.360,50.560,13.760,2.240,37.440,5.120,10.560,43.520,38.720,34.240,75.840,4.160,8.640,32.320,8.320,5.440,9.280,33.600,44.480,28.160,64.960,7.680,48.320,3.520,15.360,18.240,4.800,11.840,52.160,28.800
8100,30.400,51.200,40.000,40.960,10.880,52.800,0.000,44.480,20.160,0.640,27.840,39.040,29.440,31.360,56.960,47.680,4.800,28.160,23.040,32.640,14.400,42.560,22.720,11.840,42.880,40.640,30.400,42.240,31.680,53.440
8200,60.800,6.720,13.120,15.040,4.800,47.040,23.040,22.400,23.040,14.080,7.680,45.440,30.400,25.920,50.560,21.120,20.480,31.040,28.160,30.080,0.000,23.040,6.080,4.800,8.320,14.400,52.800,8.960,19.520,34.560
8300,35.520,3.840,2.560,13.120,8.640,27.200,42.880,2.880,28.160,58.240,0.000,58.240,33.920,28.160,3.520,0.000,36.160,20.160,2.880,3.840,24.000,0.960,0.640,4.800,1.920,10.560,30.080,7.040,0.960,0.000
8400,33.920,9.600,33.920,2.880,12.800,32.640,70.400,13.440,34.880,43.520,6.720,15.360,58.240,0.960,37.120,4.800,33.600,30.720,11.520,2.880,64.640,8.320,11.520,25.600,34.880,59.520,24.960,11.200,11.520,16.000
8500,0.960,7.040,61.440,7.360,41.920,0.000,24.960,4.160,29.760,0.960,18.880,24.320,33.280,48.640,38.720,57.920,24.640,31.040,4.800,7.360,24.640,47.680,32.640,60.800,64.320,38.720,30.720,36.480,6.720,63.040
8600,2.880,7.360,47.360,39.040,42.880,7.040,0.000,3.520,1.280,0.000,37.440,32.000,30.080,59.840,26.880,66.880,43.520,4.800,4.800,49.600,3.520,65.600,28.480,41.280,11.840,40.640,38.400,49.920,8.000,29.120
8700,12.480,6.720,17.600,55.360,38.400,5.760,0.000,27.840,6.720,3.840,10.240,8.000,2.880,3.520,8.960,27.840,58.240,6.720,6.720,52.800,0.960,38.720,20.160,30.400,2.880,12.800,21.440,42.880,2.880,5.760
8800,26.880,39.680,1.280,54.400,28.160,27.840,32.960,58.240,8.960,33.600,0.960,4.160,9.920,4.800,6.400,3.200,5.440,5.120,0.000,5.120,2.880,0.000,29.760,1.280,24.960,5.120,1.920,22.080,35.520,3.840
8900,30.080,26.560,9.280,5.120,24.960,31.680,39.360,44.480,55.040,28.800,36.800,5.120,6.400,0.000,2.880,3.200,4.160,60.800,27.200,0.000,41.280,4.800,27.200,6.400,37.760,9.920,8.640,5.760,26.560,0.640
9000,18.560,29.120,6.720,0.960,33.280,2.880,1.920,32.640,46.720,33.280,65.280,0.640,1.920,5.120,24.960,1.280,2.560,48.32
