Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
6000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.012942
6000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.955812
6000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.172229
6000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.029786
6000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.175674
6000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.115356
6000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.881289
6000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.177579
6000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.106738
6000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.034668
6001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.083446
6001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.992164
6001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.910026
6001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.017332
6001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.089327
6001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.850999
6001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.132873
6001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.086106
6001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.985165
6001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.916710
6002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.347711
6002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.105021
6002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.951788
6002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.079542
6002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.137165
6002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.043486
6002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.132558
6002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.957194
6002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.797606
6002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.194033
6003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.109753
6003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.885726
6003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.157005
6003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.071922
6003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.896080
6003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.189845
6003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.199145
6003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.894713
6003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.228260
6003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.088688
6004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.224797
6004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.120508
6004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.023745
6004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.859263
6004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.101053
6004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.036712
6004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.769734
6004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.857869
6004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.059706
6004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.032844
6005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.189061
6005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.223866
6005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.866694
6005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.176233
6005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.237296
6005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.986184
6005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.819993
6005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.202351
6005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.024088
6005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.890899
6006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.065916
6006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.160589
6006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.065807
6006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.046293
6006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.971536
6006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.929691
6006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.314315
6006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.947799
6006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.855983
6006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.270515
6007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.058345
6007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.809737
6007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.135900
6007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.096691
6007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.850883
6007500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.153254
6007600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.156100
6007700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.871734
6007800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.020498
6007900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.258021
6008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.928030
6008100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.971393
6008200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.268280
6008300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.887861
6008400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.890187
6008500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.034302
6008600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.263197
6008700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.086125
