Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
17000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773680
17000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.793414
17000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.773680
17000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.819457
17000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813686
17000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.802557
17000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.754226
17000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
17001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.811693
17001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.752353
17001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.753292
17001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.791675
17001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751239
17001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.810963
17001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
17001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.756973
17001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.810121
17002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.813986
17002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.821413
17002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.763860
17002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803234
17002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.763860
17002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
17002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801728
17002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812894
17003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.766459
17003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.751178
