Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
12000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.107680
12000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.295046
12000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.135523
12000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.068628
12000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.190091
12000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.063403
12000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.053069
12000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.101612
12000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.138886
12000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.047417
12001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.062418
12001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.211732
12001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.123881
12001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.060272
12001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.127196
12001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.118241
12001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.150850
12001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.124404
12001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.156440
12001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.229766
12002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.075669
12002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.069590
12002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.225804
12002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.156352
12002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.087414
12002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.170379
12002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.107855
12002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.098991
12002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.085159
12002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.235395
12003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.117482
12003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.088583
12003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.106415
12003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.134046
12003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.147309
12003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.083294
12003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.982222
12003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.088846
12003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.257223
12003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.118647
12004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.131298
12004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.129394
12004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.116778
12004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.154583
12004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.122036
12004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.163147
12004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.176408
12004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.141351
12004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.069731
12004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.158622
12005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.197621
12005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.226162
12005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.081872
12005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.126779
12005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.188840
12005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.025151
12005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.064975
12005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.186311
12005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.103997
12005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.070885
12006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.215650
12006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.093368
12006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.096087
12006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.187881
12006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.127350
12006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.158153
12006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.063217
12006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.086801
12006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.234805
12006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.049966
12007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.067312
12007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.197124
12007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.011484
12007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.111281
12007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.258139
