Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
10000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.752734
10000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.626183
10000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.652988
10000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.762954
10000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.485093
10000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.581040
10000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.732503
10000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.614624
10000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.563722
10000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.745138
10001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.647295
10001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.551345
10001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.615773
10001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.688300
10001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.632912
10001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.632170
10001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.674808
10001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.740426
10001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.574379
10001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.536883
10002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.694857
10002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.512542
10002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.582505
10002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.859522
10002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.662143
10002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.577287
10002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.682274
10002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.625965
10002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.536676
10002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.635010
10003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.627993
10003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.683202
10003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.566107
10003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.615811
10003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.787330
10003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.708156
10003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.496607
10003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.688997
10003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.772446
10003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.391965
10004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.697809
10004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.848331
10004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.496634
10004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.630707
10004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.807293
10004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.549928
10004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.624351
10004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.792013
10004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.520012
10004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.609985
10005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.876331
10005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.503638
10005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.573664
10005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.730977
10005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.624576
10005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.565188
10005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.733465
10005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.628453
10005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.559690
