Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.400799
2000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.871811
2000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.041207
2000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.526067
2000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.610672
2000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.318341
2000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.613958
2000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.928958
2000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.661701
2000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.496458
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.213105
2001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.930515
2001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.899553
2001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.532394
2001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.101939
2001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.647924
2001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.942546
2001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.978965
2001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.070263
2001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.995133
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.627680
2002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.320305
2002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.252738
2002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.044668
2002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.165035
2002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.634728
2002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.381865
2002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.640026
2002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.236318
2002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.970353
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.429431
2003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.207377
2003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.963918
2003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.814159
2003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.996772
2003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.116410
2003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.150595
2003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.834547
2003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.774644
2003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.062137
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.329476
2004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.994831
2004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.195430
2004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.975222
2004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.050984
2004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.635163
2004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.258742
2004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.940799
2004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.503104
2004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.036864
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.021253
2005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.782956
2005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.141987
2005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.743694
2005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.230637
2005500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.320119
2005600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.958458
2005700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.123577
2005800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.410678
2005900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.937527
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.558571
2006100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.446940
2006200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.172841
2006300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.230223
2006400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.154987
2006500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.878588
2006600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.700304
2006700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.125271
2006800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.574898
2006900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.329062
2007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.140354
2007100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.093365
2007200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.551219
2007300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.446158
2007400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.444592
2007500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.489907
2007600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.614970
2007700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.111655
2007800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.213381
2007900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.972132
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.801519
2008100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.239816
2008200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.832714
2008300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.758949
2008400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.770814
2008500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.241465
2008600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.316825
2008700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.387153
2008800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.368353
2008900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.812029
2009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.490787
2009100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.114035
2009200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.067792
2009300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.615486
2009400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.092206
2009500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.039641
2009600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.289159
2009700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.806964
2009800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.525558
2009900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.601851
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.859947
2010100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.795965
2010200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.735027
2010300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.894775
2010400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.963650
2010500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.095216
2010600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.996900
2010700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.254413
2010800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.357287
2010900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.109163
2011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.589990
2011100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.463044
2011200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.577591
2011300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.733100
2011400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.078531
2011500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.727483
2011600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.340524
2011700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.653671
2011800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.856074
2011900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.524255
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.502592
2012100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.272480
2012200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.599318
2012300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.203274
2012400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.879411
2012500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.885864
2012600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.154052
2012700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.582851
2012800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.829903
2012900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.938425
2013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.105836
2013100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.222795
2013200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.163285
2013300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.716742
2013400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.299406
2013500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.686618
2013600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.004380
2013700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.597554
2013800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.088197
2013900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.016900
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.942999
2014100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.471149
2014200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.525256
2014300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.933468
2014400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.387997
2014500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.898700
2014600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.485800
2014700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.080547
2014800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.694912
2014900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.725179
2015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.804304
2015100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.223207
2015200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.226355
2015300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.876505
2015400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.576796
2015500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.218897
2015600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.133483
2015700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.709245
2015800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.500674
2015900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.006451
2016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.563017
2016100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.116578
2016200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.009412
2016300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.287766
2016400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.229181
2016500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.521087
2016600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.209241
2016700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.190134
2016800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.562089
2016900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.666131
2017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.948125
2017100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.238544
2017200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.687194
2017300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.051778
2017400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.205087
2017500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.282360
2017600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.591182
2017700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.493395
2017800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.703223
2017900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.244385
2018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.453772
2018100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.394914
2018200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.850056
2018300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.722082
2018400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.803017
2018500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.982510
2018600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.866325
2018700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.618428
2018800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.418758
2018900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.009198
2019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.614364
2019100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.833795
2019200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.412355
2019300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.335193
2019400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795141
2019500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.060691
2019600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.206521
2019700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.061389
2019800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.338009
2019900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.999672
2020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.878917
2020100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.011141
2020200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.076855
2020300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.651063
2020400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.476330
2020500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.854058
2020600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.691605
2020700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.795718
2020800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.823750
2020900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.978378
2021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.635034
2021100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.790438
