Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.765552
4000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.296116
4000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.756011
4000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.678846
4000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.262803
4000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.855765
4000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.777643
4000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.358047
4000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.031574
4000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.730125
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.077463
4001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.386114
4001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.626127
4001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.110613
4001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.236140
4001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.727069
4001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.935029
4001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.182679
4001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.157797
4001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.656371
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.055194
4002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.219199
4002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.631982
4002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.070323
4002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.114817
4002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.989551
4002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.765104
4002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.170144
4002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.880334
4002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.919948
4003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.031890
4003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.092522
4003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.846490
4003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.952642
4003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.949277
4003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.897709
4003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.944372
4003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.082242
4003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.058647
4003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.041886
4004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.845294
4004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.889142
4004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.273246
4004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.417245
4004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.103364
4004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.180490
4004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.760388
