Cycle,RunTimeDynamic(W)
7000000,4.807458
7000100,4.807458
7000200,4.807458
7000300,4.807458
7000400,4.807458
7000500,4.807458
7000600,4.807458
7000700,4.807458
7000800,4.807458
7000900,4.807458
7001000,4.807458
7001100,4.807458
7001200,4.807458
7001300,4.807458
7001400,4.807458
7001500,4.807458
7001600,4.807458
7001700,4.807458
7001800,4.807458
7001900,4.807458
7002000,4.807458
7002100,4.807458
7002200,4.807458
7002300,4.807458
7002400,4.807458
7002500,4.807458
7002600,4.807458
7002700,4.807458
7002800,4.807458
7002900,4.807458
7003000,4.807458
7003100,4.807458
7003200,4.807458
7003300,4.807458
7003400,4.807458
7003500,4.807458
7003600,4.807458
7003700,4.807458
7003800,4.807458
7003900,4.807458
7004000,4.807458
7004100,4.807458
7004200,4.807458
7004300,4.807458
7004400,4.807458
7004500,4.807458
7004600,4.807458
7004700,4.807458
7004800,4.807458
7004900,4.807458
7005000,4.807458
7005100,4.807458
7005200,4.807458
7005300,4.807458
7005400,4.807458
7005500,4.807458
7005600,4.807458
7005700,4.807458
7005800,4.807458
7005900,4.807458
7006000,4.807458
7006100,4.807458
7006200,4.807458
7006300,4.807458
7006400,4.807458
7006500,4.807458
7006600,4.807458
7006700,4.807458
7006800,4.807458
7006900,4.807458
7007000,4.807458
7007100,4.807458
7007200,4.807458
7007300,4.807458
7007400,4.807458
7007500,4.807458
7007600,4.807458
7007700,4.807458
7007800,4.807458
7007900,4.807458
7008000,4.807458
7008100,4.807458
7008200,4.807458
7008300,4.807458
7008400,4.807458
7008500,4.807458
7008600,4.807458
7008700,4.807458
7008800,4.807458
7008900,4.807458
7009000,4.807458
7009100,4.807458
7009200,4.807458
7009300,4.807458
7009400,4.807458
7009500,4.807458
7009600,4.807458
7009700,4.807458
7009800,4.807458
7009900,4.807458
7010000,4.807458
7010100,4.807458
7010200,4.807458
7010300,4.807458
7010400,4.807458
7010500,4.807458
7010600,4.807458
7010700,4.807458
7010800,4.807458
7010900,4.807458
7011000,4.807458
7011100,4.807458
7011200,4.807458
7011300,4.807458
7011400,4.807458
7011500,4.807458
7011600,4.807458
7011700,4.807458
7011800,4.807458
7011900,4.807458
7012000,4.807458
7012100,4.807458
7012200,4.807458
7012300,4.807458
7012400,4.807458
7012500,4.807458
7012600,4.807458
7012700,4.807458
7012800,4.807458
7012900,4.807458
7013000,4.807458
7013100,4.807458
7013200,4.807458
7013300,4.807458
7013400,4.807458
7013500,4.807458
7013600,4.807458
7013700,4.807458
7013800,4.807458
7013900,4.807458
7014000,4.807458
7014100,4.807458
7014200,4.807458
7014300,4.807458
7014400,4.807458
7014500,4.807458
7014600,4.807458
7014700,4.807458
7014800,4.807458
7014900,4.807458
7015000,4.807458
7015100,4.807458
7015200,4.807458
7015300,4.807458
7015400,4.807458
7015500,4.807458
7015600,4.807458
7015700,4.807458
7015800,4.807458
7015900,4.807458
7016000,4.807458
7016100,4.807458
7016200,4.807458
7016300,4.807458
7016400,4.807458
7016500,4.807458
7016600,4.807458
7016700,4.807458
7016800,4.807458
7016900,4.807458
7017000,4.807458
7017100,4.807458
7017200,4.807458
7017300,4.807458
7017400,4.807458
7017500,4.807458
7017600,4.807458
7017700,4.807458
7017800,4.807458
7017900,4.807458
7018000,4.807458
7018100,4.807458
7018200,4.807458
7018300,4.807458
7018400,4.807458
7018500,4.807458
7018600,4.807458
7018700,4.807458
7018800,4.807458
7018900,4.807458
7019000,4.807458
7019100,4.807458
7019200,4.807458
7019300,4.807458
7019400,4.807458
7019500,4.807458
7019600,4.807458
7019700,4.807458
7019800,4.807458
7019900,4.807458
7020000,4.807458
7020100,4.807458
7020200,4.807458
7020300,4.807458
7020400,4.807458
7020500,4.807458
7020600,4.807458
7020700,4.807458
7020800,4.807458
7020900,4.807458
7021000,4.807458
7021100,4.807458
7021200,4.807458
7021300,4.807458
7021400,4.807458
7021500,4.807458
7021600,4.807458
7021700,4.807458
7021800,4.807458
7021900,4.807458
7022000,4.807458
7022100,4.807458
7022200,4.807458
7022300,4.807458
7022400,4.807458
7022500,4.807458
7022600,4.807458
7022700,4.807458
7022800,4.807458
7022900,4.807458
7023000,4.807458
7023100,4.807458
7023200,4.807458
7023300,4.807458
7023400,4.807458
7023500,4.807458
7023600,4.807458
7023700,4.807458
7023800,4.807458
7023900,4.807458
7024000,4.807458
7024100,4.807458
7024200,4.807458
7024300,4.807458
7024400,4.807458
7024500,4.807458
7024600,4.807458
7024700,4.807458
7024800,4.807458
7024900,4.807458
7025000,4.807458
7025100,4.807458
7025200,4.807458
7025300,4.807458
7025400,4.807458
7025500,4.807458
7025600,4.807458
7025700,4.807458
7025800,4.807458
7025900,4.807458
7026000,4.807458
7026100,4.807458
7026200,4.807458
7026300,4.807458
7026400,4.807458
7026500,4.807458
7026600,4.807458
7026700,4.807458
7026800,4.807458
7026900,4.807458
7027000,4.807458
7027100,4.807458
7027200,4.807458
7027300,4.807458
7027400,4.807458
7027500,4.807458
7027600,4.807458
7027700,4.807458
7027800,4.807458
7027900,4.807458
7028000,4.807458
7028100,4.807458
7028200,4.807458
7028300,4.807458
7028400,4.807458
7028500,4.807458
7028600,4.807458
7028700,4.807458
7028800,4.807458
7028900,4.807458
7029000,4.807458
7029100,4.807458
7029200,4.807458
7029300,4.807458
7029400,4.807458
7029500,4.807458
7029600,4.807458
7029700,4.807458
7029800,4.807458
7029900,4.807458
7030000,4.807458
7030100,4.807458
7030200,4.807458
7030300,4.807458
7030400,4.807458
7030500,4.807458
7030600,4.807458
7030700,4.807458
7030800,4.807458
7030900,4.807458
7031000,4.807458
7031100,4.807458
7031200,4.807458
7031300,4.807458
7031400,4.807458
7031500,4.807458
7031600,4.807458
7031700,4.807458
7031800,4.807458
7031900,4.807458
7032000,4.807458
7032100,4.807458
7032200,4.807458
7032300,4.807458
7032400,4.807458
7032500,4.807458
7032600,4.807458
7032700,4.807458
7032800,4.807458
7032900,4.807458
7033000,4.807458
7033100,4.807458
7033200,4.807458
7033300,4.807458
7033400,4.807458
7033500,4.807458
7033600,4.807458
7033700,4.807458
7033800,4.807458
7033900,4.807458
7034000,4.807458
7034100,4.807458
7034200,4.807458
7034300,4.807458
7034400,4.807458
7034500,4.807458
7034600,4.807458
7034700,4.807458
7034800,4.807458
7034900,4.807458
7035000,4.807458
7035100,4.807458
7035200,4.807458
7035300,4.807458
7035400,4.807458
7035500,4.807458
7035600,4.807458
7035700,4.807458
7035800,4.807458
7035900,4.807458
7036000,4.807458
7036100,4.807458
7036200,4.807458
7036300,4.807458
7036400,4.807458
7036500,4.807458
7036600,4.807458
7036700,4.807458
7036800,4.807458
7036900,4.807458
7037000,4.807458
7037100,4.807458
7037200,4.807458
7037300,4.807458
7037400,4.807458
7037500,4.807458
7037600,4.807458
7037700,4.807458
7037800,4.807458
7037900,4.807458
7038000,4.807458
7038100,4.807458
7038200,4.807458
7038300,4.807458
7038400,4.807458
7038500,4.807458
7038600,4.807458
7038700,4.807458
7038800,4.807458
7038900,4.807458
7039000,4.807458
7039100,4.807458
7039200,4.807458
7039300,4.807458
7039400,4.807458
7039500,4.807458
7039600,4.807458
7039700,4.807458
7039800,4.807458
7039900,4.807458
7040000,4.807458
7040100,4.807458
7040200,4.807458
7040300,4.807458
7040400,4.807458
7040500,4.807458
7040600,4.807458
7040700,4.807458
7040800,4.807458
7040900,4.807458
7041000,4.807458
7041100,4.807458
7041200,4.807458
7041300,4.807458
7041400,4.807458
7041500,4.807458
7041600,4.807458
7041700,4.807458
7041800,4.807458
7041900,4.807458
7042000,4.807458
7042100,4.807458
7042200,4.807458
7042300,4.807458
7042400,4.807458
7042500,4.807458
7042600,4.807458
7042700,4.807458
7042800,4.807458
7042900,4.807458
7043000,4.807458
7043100,4.807458
7043200,4.807458
7043300,4.807458
7043400,4.807458
7043500,4.807458
7043600,4.807458
7043700,4.807458
7043800,4.807458
7043900,4.807458
7044000,4.807458
7044100,4.807458
7044200,4.807458
7044300,4.807458
7044400,4.807458
7044500,4.807458
7044600,4.807458
7044700,4.807458
7044800,4.807458
7044900,4.807458
7045000,4.807458
7045100,4.807458
7045200,4.807458
7045300,4.807458
7045400,4.807458
7045500,4.807458
7045600,4.807458
7045700,4.807458
7045800,4.807458
7045900,4.807458
7046000,4.807458
7046100,4.807458
7046200,4.807458
7046300,4.807458
7046400,4.807458
7046500,4.807458
7046600,4.807458
7046700,4.807458
7046800,4.807458
7046900,4.807458
7047000,4.807458
7047100,4.807458
7047200,4.807458
7047300,4.807458
7047400,4.807458
7047500,4.807458
7047600,4.807458
7047700,4.807458
7047800,4.807458
