Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.474470
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.297736
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.244289
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.932037
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.886852
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.581802
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.142674
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.397699
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.820374
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.762331
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.419034
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.341209
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,2.338523
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.458497
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.524775
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.422394
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.451699
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.514836
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.456864
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.405696
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.502240
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,1.459787
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.914713
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.995144
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.815576
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.314537
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.286895
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.225470
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.229979
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.706443
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.358030
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.450890
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.659186
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.001267
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.394139
