cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,0,0
5900,0,0
6000,0,0
6100,0,0
6200,0,0
6300,3,24
6400,6,23
6500,11,21
6600,10,21
6700,7,20
6800,16,21
6900,14,24
7000,12,19
7100,7,23
7200,7,20
7300,10,21
7400,15,19
7500,7,20
7600,16,21
7700,13,24
7800,10,22
7900,13,21
8000,10,22
8100,9,20
8200,6,22
8300,5,21
8400,10,21
8500,14,20
8600,7,24
8700,5,22
8800,13,18
8900,8,19
9000,10,23
9100,10,25
9200,5,20
9300,10,17
9400,7,22
9500,18,25
9600,14,20
9700,11,17
9800,15,24
9900,13,22
10000,17,20
10100,6,21
10200,9,18
10300,12,26
10400,13,21
10500,10,21
10600,5,22
10700,16,19
10800,5,22
10900,13,24
11000,14,18
11100,11,21
11200,16,23
11300,3,18
11400,11,22
11500,12,22
11600,16,22
11700,16,21
11800,6,19
11900,12,22
12000,12,22
12100,13,24
12200,12,20
12300,5,23
12400,6,15
12500,12,20
12600,11,29
12700,7,17
12800,12,22
12900,10,21
13000,26,20
13100,10,23
13200,11,23
13300,9,21
13400,6,21
13500,9,22
13600,12,18
13700,11,16
13800,16,24
13900,9,26
14000,7,19
14100,6,24
14200,9,16
14300,16,24
14400,10,25
14500,7,20
14600,4,20
14700,5,21
14800,4,22
14900,5,22
15000,4,14
15100,8,27
15200,5,17
15300,3,23
15400,4,23
15500,1,20
15600,1,23
15700,3,20
15800,6,18
15900,7,21
16000,3,23
16100,2,22
16200,3,21
16300,3,23
16400,3,11
16500,6,22
16600,5,21
16700,0,20
16800,2,15
16900,0,25
17000,5,20
17100,4,12
17200,3,23
17300,4,17
17400,4,24
17500,0,24
17600,1,21
17700,1,21
17800,3,22
17900,2,17
18000,4,25
18100,2,11
18200,2,20
18300,5,23
18400,2,21
18500,2,24
18600,2,19
18700,1,20
18800,3,19
18900,3,19
19000,7,21
19100,2,11
19200,2,28
19300,8,9
19400,1,23
19500,3,14
19600,1,27
19700,0,17
19800,3,24
19900,2,22
20000,4,10
20100,4,25
20200,2,22
20300,2,17
20400,1,23
20500,4,23
20600,1,23
20700,1,20
20800,3,21
20900,6,19
21000,0,22
21100,1,16
21200,2,28
21300,2,21
21400,1,18
21500,7,25
21600,0,20
21700,1,22
21800,4,21
21900,1,20
22000,2,21
22100,0,20
22200,2,23
22300,4,23
22400,1,18
22500,1,23
22600,3,18
22700,2,25
22800,1,18
22900,1,21
23000,1,20
23100,3,13
23200,3,24
23300,2,19
23400,4,24
23500,1,22
23600,1,22
23700,7,21
23800,1,21
23900,3,22
24000,2,20
24100,1,22
24200,8,23
24300,4,20
24400,0,22
24500,7,18
24600,3,23
24700,7,22
24800,2,20
24900,2,19
25000,8,22
25100,6,21
25200,4,18
25300,7,22
25400,1,23
25500,8,23
25600,11,20
25700,10,21
25800,3,21
25900,6,21
26000,2,21
26100,3,20
26200,4,24
26300,4,20
26400,3,19
26500,7,21
26600,0,21
26700,2,19
26800,0,19
26900,0,20
27000,0,12
27100,2,18
27200,7,16
27300,3,23
27400,6,13
27500,0,16
27600,5,17
27700,2,11
27800,1,15
27900,1,16
28000,0,24
28100,2,21
28200,5,23
28300,2,22
28400,3,23
28500,1,21
28600,0,21
28700,4,23
28800,1,21
28900,4,21
29000,6,21
29100,2,22
29200,2,22
29300,3,20
29400,0,22
29500,0,18
29600,2,23
29700,2,22
29800,0,22
29900,1,21
30000,0,22
30100,0,21
30200,2,21
30300,1,19
30400,1,21
30500,1,22
30600,1,20
30700,1,20
30800,4,24
30900,1,19
31000,1,23
31100,1,21
31200,1,19
31300,0,25
31400,2,21
31500,0,23
31600,0,20
31700,2,19
31800,1,24
31900,0,21
32000,1,22
32100,0,21
32200,2,21
32300,0,23
32400,0,20
32500,4,20
32600,2,22
32700,0,21
32800,2,22
32900,1,19
33000,2,23
33100,1,20
33200,2,23
33300,3,21
33400,2,22
33500,0,21
33600,2,22
33700,0,21
33800,1,20
33900,1,19
34000,1,24
34100,6,20
34200,0,18
34300,1,24
34400,2,20
34500,1,20
34600,0,20
34700,2,21
34800,1,23
34900,5,21
35000,2,18
35100,4,23
35200,3,20
35300,1,24
35400,3,20
35500,3,19
35600,1,20
35700,0,22
35800,1,22
35900,0,20
36000,1,24
36100,3,21
36200,2,20
36300,1,22
36400,1,20
36500,1,20
36600,0,24
36700,1,21
36800,1,22
36900,0,19
37000,0,21
37100,0,22
37200,2,20
37300,0,18
37400,0,20
37500,1,22
37600,2,23
37700,1,21
37800,2,22
37900,2,21
38000,3,22
38100,0,20
38200,1,22
38300,3,22
38400,0,20
38500,2,21
38600,1,23
38700,3,20
38800,1,21
38900,1,22
39000,1,20
39100,3,22
39200,1,22
39300,3,22
39400,3,20
39500,2,21
39600,0,22
39700,0,20
39800,1,21
39900,1,21
40000,2,19
40100,0,25
40200,0,19
40300,1,20
40400,0,23
40500,4,22
40600,3,22
40700,2,20
40800,2,21
40900,3,21
41000,3,21
