cycle,pc,cta_id,cluster_id,warp_id,tid
5005,178,2,22,7,ffffffff
5006,178,2,22,0,ffffffff
5007,178,2,22,6,ffffffff
5008,178,2,22,4,ffffffff
5009,178,2,22,1,ffffffff
5010,178,2,22,2,ffffffff
5011,178,2,22,3,ffffffff
5012,178,2,22,5,ffffffff
5013,180,2,22,7,ffffffff
5014,178,32,22,8,ffffffff
5015,178,32,22,10,ffffffff
5016,178,32,22,15,ffffffff
5017,178,62,22,16,ffffffff
5018,178,32,22,13,ffffffff
5019,178,32,22,14,ffffffff
5020,178,62,22,19,ffffffff
5021,178,62,22,20,ffffffff
5022,178,62,22,17,ffffffff
5023,178,62,22,18,ffffffff
5024,178,62,22,23,ffffffff
5025,178,92,22,24,ffffffff
5026,178,62,22,21,ffffffff
5027,178,62,22,22,ffffffff
5028,178,92,22,27,ffffffff
5029,178,92,22,28,ffffffff
5030,178,92,22,25,ffffffff
5031,178,92,22,26,ffffffff
5032,178,92,22,31,ffffffff
5033,180,2,22,0,ffffffff
5034,178,92,22,29,ffffffff
5035,178,92,22,30,ffffffff
5036,180,2,22,3,ffffffff
5037,180,2,22,4,ffffffff
5038,180,2,22,1,ffffffff
5039,180,2,22,2,ffffffff
5040,188,2,22,7,ffffffff
5041,180,32,22,8,ffffffff
5042,180,2,22,5,ffffffff
5043,188,2,22,6,ffffffff
5044,180,32,22,11,ffffffff
5045,180,32,22,12,ffffffff
5046,180,32,22,9,ffffffff
5047,180,32,22,10,ffffffff
5048,180,32,22,15,ffffffff
5049,180,62,22,16,ffffffff
5050,180,32,22,13,ffffffff
5051,180,32,22,14,ffffffff
5052,180,62,22,19,ffffffff
5053,180,62,22,20,ffffffff
5054,180,62,22,17,ffffffff
5055,180,62,22,18,ffffffff
5056,180,62,22,23,ffffffff
5057,180,92,22,24,ffffffff
5058,180,62,22,21,ffffffff
5059,180,62,22,22,ffffffff
5060,180,92,22,27,ffffffff
5061,180,92,22,28,ffffffff
5062,180,92,22,25,ffffffff
5063,180,92,22,26,ffffffff
5064,180,92,22,31,ffffffff
5065,188,2,22,0,ffffffff
5066,180,92,22,29,ffffffff
5067,180,92,22,30,ffffffff
5068,188,2,22,3,ffffffff
5069,188,2,22,4,ffffffff
5070,188,2,22,1,ffffffff
5071,188,2,22,2,ffffffff
5072,190,2,22,7,ffffffff
5073,188,32,22,8,ffffffff
5074,188,2,22,5,ffffffff
5075,190,2,22,6,ffffffff
5076,188,32,22,11,ffffffff
5077,188,32,22,12,ffffffff
5078,188,32,22,9,ffffffff
5079,188,32,22,10,ffffffff
5080,188,32,22,15,ffffffff
5081,188,62,22,16,ffffffff
5082,188,32,22,13,ffffffff
5083,188,32,22,14,ffffffff
5084,188,62,22,19,ffffffff
5085,188,62,22,20,ffffffff
5086,188,62,22,17,ffffffff
5087,188,62,22,18,ffffffff
5088,188,62,22,23,ffffffff
5089,188,92,22,24,ffffffff
5090,188,62,22,21,ffffffff
5091,188,62,22,22,ffffffff
5092,188,92,22,27,ffffffff
5093,188,92,22,28,ffffffff
5094,188,92,22,25,ffffffff
5095,188,92,22,26,ffffffff
5096,188,92,22,31,ffffffff
5097,190,2,22,0,ffffffff
5098,188,92,22,29,ffffffff
5099,188,92,22,30,ffffffff
5100,190,2,22,3,ffffffff
5101,190,2,22,4,ffffffff
5102,190,2,22,1,ffffffff
5103,190,2,22,2,ffffffff
5104,190,32,22,11,ffffffff
5105,190,32,22,8,ffffffff
5106,190,2,22,5,ffffffff
5107,190,32,22,10,ffffffff
5108,190,32,22,15,ffffffff
5109,190,32,22,12,ffffffff
5110,190,32,22,9,ffffffff
5111,190,32,22,14,ffffffff
5112,190,62,22,19,ffffffff
5113,190,62,22,16,ffffffff
5114,190,32,22,13,ffffffff
5115,190,62,22,18,ffffffff
5116,190,62,22,23,ffffffff
5117,190,62,22,20,ffffffff
5118,190,62,22,17,ffffffff
5119,190,62,22,22,ffffffff
5120,190,92,22,27,ffffffff
5121,190,92,22,24,ffffffff
5122,190,62,22,21,ffffffff
5123,190,92,22,26,ffffffff
5124,198,2,22,7,ffffffff
5124,190,92,22,31,ffffffff
5125,178,32,22,11,ffffffff
5126,190,92,22,28,ffffffff
5127,198,2,22,6,ffffffff
5127,198,2,22,0,ffffffff
5127,178,32,22,12,ffffffff
5128,190,92,22,25,ffffffff
5129,190,92,22,30,ffffffff
5130,180,2,22,6,ffffffff
5131,1a0,2,22,0,ffffffff
5131,190,92,22,29,ffffffff
5132,198,2,22,1,ffffffff
5132,198,2,22,3,ffffffff
5132,198,2,22,2,ffffffff
5132,178,32,22,9,ffffffff
5133,198,2,22,4,ffffffff
5133,1a0,2,22,1,ffffffff
5133,1a0,2,22,6,ffffffff
5133,1a0,2,22,7,ffffffff
5134,198,2,22,5,ffffffff
5134,198,32,22,10,ffffffff
5134,198,32,22,11,ffffffff
5134,198,32,22,8,ffffffff
5135,198,32,22,14,ffffffff
5135,198,32,22,15,ffffffff
5135,198,32,22,12,ffffffff
5135,198,32,22,9,ffffffff
5136,198,62,22,19,ffffffff
5136,198,62,22,16,ffffffff
5136,198,32,22,13,ffffffff
5136,198,62,22,18,ffffffff
5137,198,62,22,20,ffffffff
5137,198,62,22,17,ffffffff
5137,198,62,22,22,ffffffff
5137,198,62,22,23,ffffffff
5138,198,62,22,21,ffffffff
5138,198,92,22,26,ffffffff
5138,198,92,22,27,ffffffff
5138,198,92,22,24,ffffffff
5139,198,92,22,30,ffffffff
5139,198,92,22,31,ffffffff
5139,198,92,22,28,ffffffff
5139,198,92,22,25,ffffffff
5140,1a0,2,22,3,ffffffff
5140,1a8,2,22,0,ffffffff
5140,198,92,22,29,ffffffff
5140,1a0,2,22,2,ffffffff
5141,1a0,2,22,4,ffffffff
5141,1a8,2,22,1,ffffffff
5141,1a8,2,22,6,ffffffff
5141,1a8,2,22,7,ffffffff
5142,1a0,2,22,5,ffffffff
5142,1a0,32,22,10,ffffffff
5142,1a0,32,22,11,ffffffff
5142,1a0,32,22,8,ffffffff
5143,1a0,32,22,14,ffffffff
5143,1a0,32,22,15,ffffffff
5143,1a0,32,22,12,ffffffff
5143,1a0,32,22,9,ffffffff
5144,1a0,62,22,19,ffffffff
5144,1a0,62,22,16,ffffffff
5144,1a0,32,22,13,ffffffff
5144,1a0,62,22,18,ffffffff
5145,1a0,62,22,20,ffffffff
5145,1a0,62,22,17,ffffffff
5145,1a0,62,22,22,ffffffff
5145,1a0,62,22,23,ffffffff
5146,1a0,62,22,21,ffffffff
5146,1a0,92,22,26,ffffffff
5146,1a0,92,22,27,ffffffff
5146,1a0,92,22,24,ffffffff
5147,1a0,92,22,30,ffffffff
5147,1a0,92,22,31,ffffffff
5147,1a0,92,22,28,ffffffff
5147,1a0,92,22,25,ffffffff
5148,1a8,2,22,3,ffffffff
5148,1b0,2,22,0,ffffffff
5148,1a0,92,22,29,ffffffff
5148,1a8,2,22,2,ffffffff
5149,1a8,2,22,4,ffffffff
5149,1b0,2,22,1,ffffffff
5149,1b0,2,22,6,ffffffff
5149,1b0,2,22,7,ffffffff
5150,1a8,2,22,5,ffffffff
5150,1a8,32,22,10,ffffffff
5150,1a8,32,22,11,ffffffff
5150,1a8,32,22,8,ffffffff
5151,1a8,32,22,14,ffffffff
5151,1a8,32,22,15,ffffffff
5151,1a8,32,22,12,ffffffff
5151,1a8,32,22,9,ffffffff
5152,1a8,62,22,19,ffffffff
5152,1a8,62,22,16,ffffffff
5152,1a8,32,22,13,ffffffff
5152,1a8,62,22,18,ffffffff
5153,1a8,62,22,20,ffffffff
5153,1a8,62,22,17,ffffffff
5153,1a8,62,22,22,ffffffff
5153,1a8,62,22,23,ffffffff
5154,1a8,62,22,21,ffffffff
5154,1a8,92,22,26,ffffffff
5154,1a8,92,22,27,ffffffff
5154,1a8,92,22,24,ffffffff
5155,1a8,92,22,30,ffffffff
5155,1a8,92,22,31,ffffffff
5155,1a8,92,22,28,ffffffff
5155,1a8,92,22,25,ffffffff
5156,1b0,2,22,3,ffffffff
5156,1a8,92,22,29,ffffffff
5156,1b0,2,22,2,ffffffff
5158,1b0,2,22,4,ffffffff
5159,1b8,2,22,0,ffffffff
5159,1b0,2,22,5,ffffffff
5159,1b0,32,22,10,ffffffff
5159,1b0,32,22,11,ffffffff
5160,1b8,2,22,1,ffffffff
5160,1b8,2,22,6,ffffffff
5160,1b8,2,22,7,ffffffff
5160,1b0,32,22,8,ffffffff
5161,1b0,32,22,14,ffffffff
5161,1b0,32,22,15,ffffffff
5161,1b0,32,22,9,ffffffff
5161,1b0,62,22,16,ffffffff
5162,1b0,62,22,19,ffffffff
5162,1b0,32,22,13,ffffffff
5162,1b0,62,22,18,ffffffff
5162,1b0,62,22,20,ffffffff
5163,1b0,32,22,12,ffffffff
5163,1b0,62,22,17,ffffffff
5163,1b0,62,22,22,ffffffff
5163,1b0,62,22,23,ffffffff
5164,1b0,92,22,24,ffffffff
5164,1b0,92,22,27,ffffffff
5164,1b0,62,22,21,ffffffff
5164,1b0,92,22,26,ffffffff
5165,1b0,92,22,28,ffffffff
5165,1b0,92,22,25,ffffffff
5165,1b0,92,22,30,ffffffff
5165,1b0,92,22,31,ffffffff
5166,1b0,92,22,29,ffffffff
5170,1b8,2,22,2,ffffffff
5170,1b8,2,22,3,ffffffff
5170,1b8,2,22,4,ffffffff
5171,1b8,2,22,5,ffffffff
5172,1b8,32,22,10,ffffffff
5172,1b8,32,22,11,ffffffff
5172,1b8,32,22,8,ffffffff
5173,1b8,32,22,9,ffffffff
5174,1b8,32,22,15,ffffffff
5174,1b8,62,22,16,ffffffff
5174,1b8,32,22,14,ffffffff
5175,1b8,32,22,13,ffffffff
5176,1b8,62,22,20,ffffffff
5176,1b8,62,22,18,ffffffff
5176,1b8,62,22,19,ffffffff
5177,1b8,62,22,17,ffffffff
5178,1b8,32,22,12,ffffffff
5178,1b8,62,22,23,ffffffff
5178,1b8,62,22,22,ffffffff
5180,1b8,92,22,27,ffffffff
5186,1b8,92,22,26,ffffffff
5191,1b8,92,22,24,ffffffff
5191,1b8,62,22,21,ffffffff
5196,1b8,92,22,31,ffffffff
5196,1b8,92,22,30,ffffffff
5196,1b8,92,22,28,ffffffff
5196,1b8,92,22,25,ffffffff
5198,1b8,92,22,29,ffffffff
5401,1c0,2,22,1,ffffffff
5402,1c0,2,22,6,ffffffff
5403,1c0,2,22,7,ffffffff
5404,1c0,2,22,0,ffffffff
5405,1c0,2,22,5,ffffffff
5406,1c0,2,22,2,ffffffff
5407,1c8,2,22,1,ffffffff
5407,1c0,2,22,3,ffffffff
5408,1d0,2,22,1,ffffffff
5408,1c8,2,22,6,ffffffff
5408,1c0,2,22,4,ffffffff
5409,1d0,2,22,6,ffffffff
5409,1c8,2,22,7,ffffffff
5410,1d0,2,22,7,ffffffff
5410,1c8,2,22,0,ffffffff
5411,1d0,2,22,0,ffffffff
5411,1d0,2,22,5,ffffffff
5411,1c0,32,22,11,ffffffff
5412,1c8,2,22,5,ffffffff
5412,1d0,2,22,2,ffffffff
5413,1c8,2,22,2,ffffffff
5413,1d0,2,22,3,ffffffff
5413,1c0,32,22,9,ffffffff
5414,1c8,2,22,3,ffffffff
5414,1e0,2,22,1,ffffffff
5414,1d0,2,22,4,ffffffff
5415,1c8,2,22,4,ffffffff
5415,1e0,2,22,6,ffffffff
5416,1e0,2,22,7,ffffffff
5416,1c0,62,22,16,ffffffff
5417,1e0,2,22,0,ffffffff
5417,1c0,32,22,14,ffffffff
5418,1e8,2,22,1,ffffffff
5418,1c8,32,22,11,ffffffff
5419,1e8,2,22,6,ffffffff
5419,1d0,32,22,11,ffffffff
5419,1c8,32,22,9,ffffffff
5420,1e0,2,22,5,ffffffff
5420,1e0,2,22,2,ffffffff
5420,1c0,32,22,15,ffffffff
5421,1e8,2,22,0,ffffffff
5421,1d0,32,22,9,ffffffff
5421,1e0,2,22,3,ffffffff
5422,1c8,62,22,16,ffffffff
5422,1c0,62,22,17,ffffffff
5423,1c8,32,22,14,ffffffff
5423,1e0,2,22,4,ffffffff
5424,1e8,2,22,2,ffffffff
5424,1d0,62,22,16,ffffffff
5424,1c0,62,22,18,ffffffff
5425,1e8,2,22,5,ffffffff
5425,1e8,2,22,3,ffffffff
