Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,32.900071
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,11.344462
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.719731
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.753251
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.433878
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.614204
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.913593
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.129061
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.238318
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.856809
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.761759
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.162523
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.887469
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.826309
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.356850
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.500155
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.559588
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.612475
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.554130
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.137914
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.182565
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.848693
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.956046
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.496607
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.215135
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.922944
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.509913
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.643949
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.216728
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.457762
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.425069
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.353312
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.776708
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.382050
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.563096
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.757512
