Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
10000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.680884
10001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.474212
10002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.972288
10003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.395068
10004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.588743
10005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.716601
10006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.763798
10007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.965932
10008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.523019
10009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.338523
10010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.633419
10011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.504965
10012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.972289
10013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.185985
10014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.031646
10015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.404339
10016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.698045
10017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.680528
10018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.817926
10019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.497923
10020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.912627
10021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.243671
10022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.131889
10023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.952678
10024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.211130
10025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.314347
10026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.240904
10027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.102211
10028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.155563
10029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.925251
10030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.139314
10031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.710407
