Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.023004
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.076656
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.076656
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.076656
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.076656
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.044834
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.814769
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.038982
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.776154
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.153595
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.965317
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.888916
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.540341
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.132217
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.828147
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.321302
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.144708
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.563788
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.492566
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.203667
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.511085
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.336109
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.772860
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.280135
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.754854
