Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.996262
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.985229
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.992389
4003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.004903
4004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.997671
4005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.973918
4006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.996386
4007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.998465
4008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.998844
4009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.992760
4010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.013707
4011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.973311
4012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.984909
4013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.003676
4014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.969218
4015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.993389
4016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.986083
4017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.000704
4018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.008395
4019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.016886
4020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.972982
4021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.989908
4022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.002786
4023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.992634
4024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.986199
4025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.011286
4026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.966277
4027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.981034
4028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.007434
4029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.995107
4030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.982105
