cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,31,1,0,0,31
5600,0,0,0,0,0,0
5700,0,0,2,0,6,0
5800,0,0,30,141,79,0
5900,0,0,0,0,11,0
6000,0,2,31,5,0,2
6100,0,69,84,140,16,69
6200,0,43,89,145,11,43
6300,0,11,24,293,4,11
6400,0,14,13,354,1,14
6500,0,4,11,199,6,4
6600,0,1,13,143,1,1
6700,0,8,8,134,6,8
6800,2,23,11,189,13,23
6900,0,1,13,192,2,1
7000,0,14,13,174,1,14
7100,4,33,16,278,4,33
7200,1,9,14,258,3,9
7300,1,33,18,90,8,33
7400,1,14,27,290,6,14
7500,0,3,12,200,4,3
7600,1,0,17,182,2,0
7700,2,22,12,183,6,22
7800,1,3,17,327,3,3
7900,0,0,26,215,1,0
8000,0,0,16,188,1,0
8100,0,0,28,203,3,0
8200,1,11,16,217,4,11
8300,1,16,26,214,5,16
8400,1,2,14,216,1,2
8500,0,3,26,181,2,3
8600,1,5,17,220,3,5
8700,0,5,24,276,6,5
8800,0,2,35,214,4,2
8900,0,6,19,257,4,6
9000,5,40,22,121,8,40
9100,2,12,17,166,4,12
9200,0,0,17,307,1,0
9300,4,11,41,180,10,11
9400,15,12,22,295,4,12
9500,37,12,28,188,10,12
9600,39,13,16,123,19,13
9700,22,31,26,189,13,31
9800,7,13,34,278,5,13
9900,10,6,38,185,7,6
10000,17,24,17,147,14,24
10100,28,27,37,209,7,27
10200,9,9,17,237,7,9
10300,14,16,23,131,9,16
10400,0,0,22,378,0,0
10500,0,0,26,293,0,0
10600,0,0,19,190,0,0
10700,0,0,22,160,0,0
10800,0,0,15,334,0,0
10900,0,0,23,185,0,0
11000,0,0,22,217,0,0
11100,0,0,13,387,0,0
11200,0,0,13,341,0,0
11300,0,0,8,292,0,0
11400,0,0,17,253,0,0
11500,0,0,7,193,0,0
11600,0,0,8,192,0,0
11700,0,0,6,194,0,0
11800,0,0,3,161,0,0
11900,0,0,7,326,0,0
12000,0,0,4,282,0,0
12100,0,0,3,356,0,0
12200,0,0,2,298,0,0
12300,0,0,3,217,0,0
12400,0,0,1,99,0,0
12500,0,0,2,281,0,0
12600,0,0,4,156,0,0
12700,0,0,2,380,0,0
12800,0,0,4,330,0,0
12900,0,0,15,172,0,0
13000,0,0,3,397,0,0
13100,0,0,5,395,0,0
13200,0,0,4,396,0,0
13300,0,0,8,328,0,0
13400,0,0,9,289,0,0
13500,0,0,6,194,0,0
13600,0,0,7,193,0,0
13700,0,0,4,163,0,0
13800,0,0,6,248,0,0
13900,0,0,5,310,0,0
14000,0,0,4,234,0,0
14100,0,0,10,183,0,0
14200,0,0,5,334,0,0
14300,0,0,6,246,0,0
14400,0,0,6,209,0,0
14500,0,0,9,279,0,0
14600,0,0,7,178,0,0
14700,0,0,6,304,0,0
14800,0,0,7,192,0,0
14900,0,0,9,261,0,0
15000,0,0,8,197,0,0
15100,0,0,7,246,1,0
15200,0,0,4,176,3,0
15300,0,0,10,206,0,0
15400,0,3,4,363,3,3
15500,0,1,4,241,1,1
15600,0,1,7,169,0,1
15700,0,0,3,313,0,0
15800,0,0,5,362,0,0
15900,0,0,9,281,0,0
16000,0,0,3,197,0,0
16100,0,0,3,124,0,0
16200,0,0,1,99,0,0
16300,0,0,4,239,0,0
16400,0,0,2,398,0,0
16500,0,0,4,388,0,0
16600,0,0,4,296,0,0
16700,0,0,4,293,0,0
16800,0,0,0,200,0,0
16900,0,0,4,196,0,0
17000,0,0,5,138,0,0
17100,0,0,2,134,0,0
17200,0,0,3,277,0,0
17300,0,0,3,264,0,0
17400,0,0,8,112,0,0
17500,0,0,3,340,0,0
17600,0,0,4,199,0,0
17700,0,0,4,243,0,0
17800,0,0,7,203,2,0
17900,0,0,5,199,1,0
18000,0,0,3,370,0,0
18100,0,0,13,217,0,0
18200,0,0,4,217,0,0
18300,0,0,8,181,0,0
18400,0,0,8,322,0,0
18500,0,0,1,399,0,0
18600,0,0,8,392,0,0
18700,0,0,7,341,0,0
18800,0,0,9,211,1,0
18900,0,0,8,183,0,0
19000,0,0,8,247,0,0
19100,0,0,9,329,0,0
