cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,31,1,0,0,31
5600,0,0,0,0,0,0
5700,0,0,6,0,18,0
5800,0,0,26,126,78,0
5900,0,0,0,0,0,0
6000,0,43,67,60,7,43
6100,0,55,81,140,19,55
6200,0,29,75,156,15,29
6300,0,0,11,260,0,0
6400,0,0,26,193,1,0
6500,1,13,31,149,2,13
6600,0,16,7,168,6,16
6700,0,7,3,176,3,7
6800,1,38,18,262,7,38
6900,0,7,18,302,2,7
7000,1,15,18,163,7,15
7100,6,29,16,111,11,29
7200,0,0,13,327,0,0
7300,2,17,23,214,6,17
7400,0,11,26,354,0,11
7500,0,3,15,230,0,3
7600,0,8,25,131,4,8
7700,2,4,21,307,2,4
7800,2,4,21,217,1,4
7900,1,35,15,148,6,35
8000,0,8,12,191,6,8
8100,0,1,28,339,0,1
8200,1,11,24,198,8,11
8300,0,0,28,276,4,0
8400,0,0,17,143,0,0
8500,0,3,33,162,0,3
8600,0,0,17,222,4,0
8700,0,0,19,192,0,0
8800,1,3,38,155,5,3
8900,0,2,22,324,2,2
9000,1,0,26,168,2,0
9100,9,6,23,138,5,6
9200,21,19,16,164,8,19
9300,26,30,13,138,19,30
9400,16,16,30,272,7,16
9500,16,12,22,218,14,12
9600,14,17,24,232,13,17
9700,4,8,24,269,4,8
9800,16,12,35,197,4,12
9900,4,19,25,193,6,19
10000,18,19,27,179,11,19
10100,35,30,37,128,15,30
10200,0,0,33,329,0,0
10300,0,2,31,185,1,2
10400,1,0,34,313,0,0
10500,0,0,30,198,0,0
10600,0,0,23,258,0,0
10700,0,0,32,167,0,0
10800,0,0,20,348,0,0
10900,0,0,15,269,0,0
11000,0,0,13,187,0,0
11100,0,0,6,194,0,0
11200,0,0,8,163,0,0
11300,0,0,9,189,0,0
11400,0,0,4,146,0,0
11500,0,0,2,348,0,0
11600,0,0,4,208,0,0
11700,0,0,6,186,0,0
11800,0,0,4,227,0,0
11900,0,0,3,252,0,0
12000,0,0,7,254,0,0
12100,0,0,2,185,0,0
12200,0,0,3,335,0,0
12300,0,0,5,261,0,0
12400,0,0,10,246,0,0
12500,0,0,4,263,0,0
12600,0,0,9,111,0,0
12700,0,0,10,173,0,0
12800,0,0,5,362,0,0
12900,0,0,9,209,0,0
13000,0,0,4,196,0,0
13100,0,0,9,156,0,0
13200,0,0,5,154,0,0
13300,0,0,5,395,0,0
13400,0,0,9,309,0,0
13500,0,0,9,176,0,0
13600,0,0,7,201,0,0
13700,0,0,7,120,0,0
13800,0,0,10,329,0,0
13900,0,0,7,150,0,0
14000,0,0,6,336,0,0
14100,0,0,4,304,0,0
14200,0,0,4,231,0,0
14300,0,0,7,193,0,0
14400,0,0,9,104,0,0
14500,0,0,7,338,0,0
14600,0,0,4,376,0,0
14700,0,0,9,237,0,0
14800,0,0,5,188,0,0
14900,0,0,10,189,0,0
15000,0,0,9,340,0,0
15100,0,0,5,256,0,0
15200,0,0,5,186,0,0
15300,0,0,1,199,0,0
15400,0,0,4,178,0,0
15500,0,0,2,298,0,0
15600,0,0,3,185,0,0
15700,0,0,2,136,0,0
15800,0,0,0,300,0,0
15900,0,0,6,201,1,0
16000,0,0,5,131,1,0
16100,0,0,4,155,0,0
16200,0,0,6,267,0,0
16300,0,0,4,181,0,0
16400,0,0,3,178,0,0
16500,0,0,3,125,0,0
16600,0,0,3,107,0,0
16700,0,1,4,250,1,1
16800,0,3,4,259,1,3
16900,0,2,3,239,0,2
17000,0,0,5,179,1,0
17100,0,2,1,296,2,2
17200,0,5,6,239,1,5
17300,0,0,7,161,0,0
17400,0,0,1,309,0,0
17500,0,0,5,276,0,0
17600,0,1,6,211,0,1
17700,0,2,6,168,1,2
17800,0,3,4,239,2,3
17900,0,0,6,164,0,0
18000,0,0,3,205,1,0
18100,0,0,4,267,1,0
18200,0,0,8,183,0,0
18300,0,1,7,295,1,1
18400,0,0,13,345,0,0
18500,0,0,3,283,0,0
18600,0,0,1,199,0,0
18700,0,0,11,189,0,0
18800,0,3,5,214,1,3
18900,0,2,5,210,2,2
19000,0,0,6,254,0,0
19100,0,0,11,144,0,0
