kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad.1.sm_75.ptx 439 : 65536 358496 0 2048 2048 0 0 0 0 
srad.1.sm_75.ptx 438 : 65536 26677696 16288 0 0 4096 2048 0 0 
srad.1.sm_75.ptx 437 : 65536 609184 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 436 : 65536 618624 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 435 : 65536 627648 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 434 : 65536 649248 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 461 : 65536 337024 0 2048 2048 0 0 0 0 
srad.1.sm_75.ptx 460 : 65536 28595968 122816 0 0 4096 2048 0 0 
srad.1.sm_75.ptx 459 : 65536 626304 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 458 : 65536 621696 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 457 : 65536 636512 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 456 : 65536 678688 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 455 : 65536 643936 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 536 : 8388608 52256192 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 535 : 8388608 76518752 0 0 0 1048576 262144 0 0 
srad.1.sm_75.ptx 534 : 8388608 330078208 0 262144 262144 0 0 0 0 
srad.1.sm_75.ptx 533 : 8388608 51710592 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 532 : 8388608 42364480 0 262144 262144 0 0 0 0 
srad.1.sm_75.ptx 531 : 8388608 82607072 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 530 : 8388608 83895040 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 529 : 8388608 55868960 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 528 : 8388608 61396000 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 527 : 8388608 912582560 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 526 : 8388608 69718528 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 525 : 8388608 811421600 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 524 : 8388608 57472096 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 523 : 8388608 62322752 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 522 : 8388608 305691456 0 262144 262144 0 0 0 0 
srad.1.sm_75.ptx 521 : 8388608 78844032 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 520 : 8388608 321836576 0 524288 262144 0 0 0 0 
srad.1.sm_75.ptx 519 : 8388608 3665420128 33554432 0 0 1048576 262144 0 0 
srad.1.sm_75.ptx 518 : 8388608 79973792 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 517 : 8388608 57254624 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 516 : 8388608 77303776 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 515 : 8388608 3591385696 33554432 0 0 1048576 262144 0 0 
srad.1.sm_75.ptx 514 : 8388608 80093056 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 513 : 8388608 57159296 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 512 : 8388608 77808736 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 511 : 8388608 77031648 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 510 : 8388608 351095616 0 294912 262144 0 0 0 0 
srad.1.sm_75.ptx 509 : 8388608 4536083872 33554432 0 0 1048576 262144 0 0 
srad.1.sm_75.ptx 508 : 8388608 83340224 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 497 : 491520 3990420 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 507 : 8388608 59727584 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 496 : 491520 4967640 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 506 : 8388608 3961141280 33554432 0 0 1048576 262144 0 0 
srad.1.sm_75.ptx 495 : 491520 5310510 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 494 : 491520 4938120 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 505 : 8388608 85506784 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 504 : 8388608 71088736 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 493 : 491520 5395485 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 501 : 7372800 81670500 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 500 : 7372800 77170455 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 490 : 7372800 56171685 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 489 : 7864320 3749265 0 0 0 0 0 0 32768 
srad.1.sm_75.ptx 481 : 7864320 64327890 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 486 : 491520 4311235 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 485 : 491520 5339211 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 484 : 491520 5707460 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 480 : 8355840 3911226 0 0 0 0 0 0 262144 
srad.1.sm_75.ptx 478 : 8388608 288155 0 0 0 0 0 0 32768 
srad.1.sm_75.ptx 477 : 8388608 109309088 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 476 : 8388608 86609248 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 475 : 8388608 56818144 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 474 : 8388608 55652704 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 473 : 8388608 58868096 0 0 0 0 0 0 0 
srad.1.sm_75.ptx 472 : 8388608 336843648 0 262144 262144 0 0 0 0 
srad.1.sm_75.ptx 471 : 8388608 52550080 0 0 0 0 0 0 0 
