cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,3,3
5900,62,7
6000,63,2
6100,63,2
6200,25,13
6300,25,10
6400,63,8
6500,18,14
6600,7,8
6700,36,6
6800,30,6
6900,15,2
7000,39,5
7100,50,2
7200,28,9
7300,64,3
7400,39,8
7500,9,13
7600,57,6
7700,36,9
7800,9,7
7900,31,9
8000,32,9
8100,31,5
8200,52,6
8300,13,12
8400,22,5
8500,37,5
8600,38,8
8700,63,3
8800,61,2
8900,30,9
9000,7,14
9100,10,9
9200,16,9
9300,40,1
9400,12,10
9500,49,10
9600,64,1
9700,54,3
9800,31,8
9900,9,16
10000,16,11
10100,64,2
10200,58,4
10300,8,11
10400,20,14
10500,62,1
10600,8,10
10700,1,10
10800,1,3
