cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,6,2
5900,64,6
6000,63,5
6100,63,1
6200,20,10
6300,47,11
6400,54,2
6500,2,8
6600,1,0
6700,37,9
6800,34,5
6900,16,0
7000,40,4
7100,31,6
7200,32,8
7300,59,2
7400,53,3
7500,13,13
7600,30,11
7700,49,0
7800,11,13
7900,52,5
8000,55,2
8100,10,9
8200,39,9
8300,11,9
8400,62,4
8500,55,5
8600,34,6
8700,3,18
8800,17,12
8900,64,5
9000,61,3
9100,19,8
9200,20,8
9300,29,6
9400,38,11
9500,25,11
9600,65,2
9700,29,11
9800,4,13
9900,52,6
10000,14,13
10100,19,11
10200,59,5
10300,27,8
10400,11,12
10500,27,6
10600,2,9
10700,1,9
10800,1,4
