cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,16,6
5900,64,5
6000,62,3
6100,64,2
6200,35,6
6300,9,13
6400,51,8
6500,15,11
6600,1,4
6700,42,7
6800,31,4
6900,13,2
7000,47,4
7100,37,8
7200,22,8
7300,45,5
7400,65,3
7500,10,11
7600,38,6
7700,56,4
7800,18,10
7900,24,10
8000,45,4
8100,46,1
8200,16,13
8300,57,5
8400,42,6
8500,7,15
8600,38,8
8700,62,4
8800,46,0
8900,19,14
9000,15,11
9100,56,2
9200,22,7
9300,47,3
9400,33,8
9500,56,2
9600,42,4
9700,6,16
9800,29,8
9900,35,10
10000,5,12
10100,51,3
10200,20,12
10300,46,6
10400,16,7
10500,16,5
10600,3,7
10700,0,6
10800,0,7
