cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,15,15,1,ffffffff
5006,0,15,15,2,ffffffff
5007,0,15,15,3,ffffffff
5008,0,15,15,6,ffffffff
5009,0,15,15,7,ffffffff
5010,0,15,15,4,ffffffff
5011,0,15,15,5,ffffffff
5012,18,15,15,2,ffffffff
5012,18,15,15,3,ffffffff
5012,0,15,15,0,ffffffff
5013,8,15,15,1,ffffffff
5014,8,15,15,2,ffffffff
5015,8,15,15,7,ffffffff
5016,10,15,15,1,ffffffff
5017,10,15,15,2,ffffffff
5018,10,15,15,3,ffffffff
5019,18,15,15,1,ffffffff
5019,8,15,15,0,ffffffff
5020,18,15,15,6,ffffffff
5020,10,15,15,5,ffffffff
5021,18,15,15,7,ffffffff
5021,8,15,15,5,ffffffff
5022,10,15,15,6,ffffffff
5023,8,15,15,6,ffffffff
5024,10,15,15,7,ffffffff
5025,8,15,15,3,ffffffff
5026,10,15,15,4,ffffffff
5027,10,15,15,0,ffffffff
5028,8,15,15,4,ffffffff
5029,18,15,15,4,ffffffff
5030,20,15,15,1,ffffffff
5030,20,15,15,2,ffffffff
5030,20,15,15,7,ffffffff
5030,18,15,15,0,ffffffff
5031,18,15,15,5,ffffffff
5031,20,15,15,6,ffffffff
5031,20,15,15,3,ffffffff
5032,20,15,15,0,ffffffff
5034,20,15,15,5,ffffffff
5034,20,15,15,4,ffffffff
5035,28,15,15,1,ffffffff
5035,28,15,15,2,ffffffff
5035,28,15,15,7,ffffffff
5037,28,15,15,6,ffffffff
5037,28,15,15,3,ffffffff
5038,28,15,15,4,ffffffff
5040,28,15,15,0,ffffffff
5040,28,15,15,5,ffffffff
5044,30,15,15,2,ffffffff
5044,30,15,15,7,ffffffff
5044,30,15,15,1,ffffffff
5046,30,15,15,6,ffffffff
5046,30,15,15,3,ffffffff
5047,30,15,15,4,ffffffff
5049,30,15,15,0,ffffffff
5049,30,15,15,5,ffffffff
5051,40,15,15,1,ffffffff
5051,40,15,15,2,ffffffff
5051,40,15,15,7,ffffffff
5053,40,15,15,6,ffffffff
5053,40,15,15,3,ffffffff
5054,40,15,15,4,ffffffff
5056,40,15,15,5,ffffffff
5056,40,15,15,0,ffffffff
5060,48,15,15,2,ffffffff
5060,48,15,15,7,ffffffff
5060,48,15,15,1,ffffffff
5062,48,15,15,6,ffffffff
5062,48,15,15,3,ffffffff
5063,48,15,15,4,ffffffff
5065,48,15,15,0,ffffffff
5065,48,15,15,5,ffffffff
5474,38,15,15,7,ffffffff
5655,38,15,15,1,ffffffff
5886,38,15,15,2,ffffffff
5911,38,15,15,6,ffffffff
5913,38,15,15,0,ffffffff
5914,38,15,15,3,ffffffff
5915,38,15,15,4,ffffffff
5917,38,15,15,5,ffffffff
5919,50,15,15,7,ffffffff
5921,50,15,15,1,ffffffff
5940,50,15,15,6,ffffffff
5943,50,15,15,2,ffffffff
5944,50,15,15,3,ffffffff
5946,50,15,15,4,ffffffff
5948,50,15,15,5,ffffffff
5949,50,15,15,0,ffffffff
5988,58,15,15,7,ffffffff
5990,58,15,15,1,ffffffff
5994,60,15,15,7,ffffffff
5996,60,15,15,1,ffffffff
6000,68,15,15,7,ffffffff
6001,70,15,15,7,ffffffff
6002,68,15,15,1,ffffffff
6003,70,15,15,1,ffffffff
6007,78,15,15,7,ffffffff
6009,58,15,15,6,ffffffff
6009,78,15,15,1,ffffffff
6013,80,15,15,7,ffffffff
6015,58,15,15,4,ffffffff
6015,80,15,15,1,ffffffff
6015,60,15,15,6,ffffffff
6018,88,15,15,7,ffffffff
6020,88,15,15,1,ffffffff
6021,68,15,15,6,ffffffff
6021,60,15,15,4,ffffffff
6021,a0,15,15,7,ffffffff
6022,70,15,15,6,ffffffff
6022,a8,15,15,7,ffffffff
6023,a0,15,15,1,ffffffff
6024,a8,15,15,1,ffffffff
6027,68,15,15,4,ffffffff
6028,78,15,15,6,ffffffff
6028,70,15,15,4,ffffffff
6034,78,15,15,4,ffffffff
6034,80,15,15,6,ffffffff
6039,88,15,15,6,ffffffff
6040,80,15,15,4,ffffffff
6042,a0,15,15,6,ffffffff
6043,a8,15,15,6,ffffffff
6045,88,15,15,4,ffffffff
6048,a0,15,15,4,ffffffff
6049,a8,15,15,4,ffffffff
6052,58,15,15,3,ffffffff
6054,58,15,15,5,ffffffff
6058,60,15,15,3,ffffffff
6060,60,15,15,5,ffffffff
6064,68,15,15,3,ffffffff
6065,70,15,15,3,ffffffff
6066,68,15,15,5,ffffffff
6067,70,15,15,5,ffffffff
6071,78,15,15,3,ffffffff
6073,58,15,15,2,ffffffff
6073,78,15,15,5,ffffffff
6077,80,15,15,3,ffffffff
6079,58,15,15,0,ffffffff
6079,80,15,15,5,ffffffff
6079,60,15,15,2,ffffffff
6082,88,15,15,3,ffffffff
6084,88,15,15,5,ffffffff
6085,68,15,15,2,ffffffff
6085,60,15,15,0,ffffffff
6085,a0,15,15,3,ffffffff
6086,70,15,15,2,ffffffff
6086,a8,15,15,3,ffffffff
6087,a0,15,15,5,ffffffff
6088,a8,15,15,5,ffffffff
6091,68,15,15,0,ffffffff
6092,78,15,15,2,ffffffff
6092,70,15,15,0,ffffffff
6098,78,15,15,0,ffffffff
6098,80,15,15,2,ffffffff
6103,88,15,15,2,ffffffff
6104,80,15,15,0,ffffffff
6106,a0,15,15,2,ffffffff
6107,a8,15,15,2,ffffffff
6109,88,15,15,0,ffffffff
6112,a0,15,15,0,ffffffff
6113,a8,15,15,0,ffffffff
6116,98,15,15,7,ffffffff
6118,98,15,15,1,ffffffff
6122,b8,15,15,7,ffffffff
6124,b8,15,15,1,ffffffff
6137,98,15,15,6,ffffffff
6143,98,15,15,4,ffffffff
6143,b8,15,15,6,ffffffff
6149,b8,15,15,4,ffffffff
6180,98,15,15,3,ffffffff
6182,98,15,15,5,ffffffff
6186,b8,15,15,3,ffffffff
6188,b8,15,15,5,ffffffff
6201,98,15,15,2,ffffffff
6207,98,15,15,0,ffffffff
6207,b8,15,15,2,ffffffff
6213,b8,15,15,0,ffffffff
6244,b0,15,15,7,ffffffff
6246,b0,15,15,1,ffffffff
6250,c8,15,15,7,ffffffff
6252,c8,15,15,1,ffffffff
6265,b0,15,15,6,ffffffff
6271,b0,15,15,4,ffffffff
6271,c8,15,15,6,ffffffff
6277,c8,15,15,4,ffffffff
6308,b0,15,15,3,ffffffff
6310,b0,15,15,5,ffffffff
6314,c8,15,15,3,ffffffff
6316,c8,15,15,5,ffffffff
6329,b0,15,15,2,ffffffff
6335,b0,15,15,0,ffffffff
6335,c8,15,15,2,ffffffff
6341,c8,15,15,0,ffffffff
6372,c0,15,15,7,ffffffff
6374,c0,15,15,1,ffffffff
6378,d8,15,15,7,ffffffff
6380,d8,15,15,1,ffffffff
6393,c0,15,15,6,ffffffff
6399,c0,15,15,4,ffffffff
6399,d8,15,15,6,ffffffff
6405,d8,15,15,4,ffffffff
6436,c0,15,15,3,ffffffff
6438,c0,15,15,5,ffffffff
6442,d8,15,15,3,ffffffff
6444,d8,15,15,5,ffffffff
6457,c0,15,15,2,ffffffff
6463,c0,15,15,0,ffffffff
6463,d8,15,15,2,ffffffff
6469,d8,15,15,0,ffffffff
6500,d0,15,15,7,ffffffff
6502,d0,15,15,1,ffffffff
6506,e8,15,15,7,ffffffff
6508,e8,15,15,1,ffffffff
6521,d0,15,15,6,ffffffff
6527,d0,15,15,4,ffffffff
6527,e8,15,15,6,ffffffff
6533,e8,15,15,4,ffffffff
6564,d0,15,15,3,ffffffff
6566,d0,15,15,5,ffffffff
6570,e8,15,15,3,ffffffff
6572,e8,15,15,5,ffffffff
6585,d0,15,15,2,ffffffff
6591,d0,15,15,0,ffffffff
6591,e8,15,15,2,ffffffff
6597,e8,15,15,0,ffffffff
6628,e0,15,15,7,ffffffff
6630,e0,15,15,1,ffffffff
6634,f8,15,15,7,ffffffff
6636,f8,15,15,1,ffffffff
6649,e0,15,15,6,ffffffff
6655,e0,15,15,4,ffffffff
6655,f8,15,15,6,ffffffff
6661,f8,15,15,4,ffffffff
6692,e0,15,15,3,ffffffff
6694,e0,15,15,5,ffffffff
6698,f8,15,15,3,ffffffff
6700,f8,15,15,5,ffffffff
6713,e0,15,15,2,ffffffff
6719,e0,15,15,0,ffffffff
6719,f8,15,15,2,ffffffff
6725,f8,15,15,0,ffffffff
6756,f0,15,15,7,ffffffff
6758,f0,15,15,1,ffffffff
6762,108,15,15,7,ffffffff
6764,108,15,15,1,ffffffff
6777,f0,15,15,6,ffffffff
6783,f0,15,15,4,ffffffff
6783,108,15,15,6,ffffffff
6789,108,15,15,4,ffffffff
6820,f0,15,15,3,ffffffff
6822,f0,15,15,5,ffffffff
6826,108,15,15,3,ffffffff
6828,108,15,15,5,ffffffff
6841,f0,15,15,2,ffffffff
6847,f0,15,15,0,ffffffff
6847,108,15,15,2,ffffffff
6853,108,15,15,0,ffffffff
6884,100,15,15,7,ffffffff
6886,100,15,15,1,ffffffff
6890,118,15,15,7,ffffffff
6892,118,15,15,1,ffffffff
6905,100,15,15,6,ffffffff
6911,100,15,15,4,ffffffff
6911,118,15,15,6,ffffffff
6917,118,15,15,4,ffffffff
6948,100,15,15,3,ffffffff
6950,100,15,15,5,ffffffff
6954,118,15,15,3,ffffffff
6956,118,15,15,5,ffffffff
6969,100,15,15,2,ffffffff
6975,100,15,15,0,ffffffff
6975,118,15,15,2,ffffffff
6981,118,15,15,0,ffffffff
7012,110,15,15,7,ffffffff
7014,110,15,15,1,ffffffff
7018,128,15,15,7,ffffffff
7020,128,15,15,1,ffffffff
7033,110,15,15,6,ffffffff
7039,110,15,15,4,ffffffff
7039,128,15,15,6,ffffffff
7045,128,15,15,4,ffffffff
7076,110,15,15,3,ffffffff
7078,110,15,15,5,ffffffff
7082,128,15,15,3,ffffffff
7084,128,15,15,5,ffffffff
7097,110,15,15,2,ffffffff
7103,110,15,15,0,ffffffff
7103,128,15,15,2,ffffffff
7109,128,15,15,0,ffffffff
7140,120,15,15,7,ffffffff
7142,120,15,15,1,ffffffff
7146,138,15,15,7,ffffffff
7148,138,15,15,1,ffffffff
7161,120,15,15,6,ffffffff
7167,120,15,15,4,ffffffff
7167,138,15,15,6,ffffffff
7173,138,15,15,4,ffffffff
7204,120,15,15,3,ffffffff
7206,120,15,15,5,ffffffff
7210,138,15,15,3,ffffffff
7212,138,15,15,5,ffffffff
7225,120,15,15,2,ffffffff
7231,120,15,15,0,ffffffff
7231,138,15,15,2,ffffffff
7237,138,15,15,0,ffffffff
7268,130,15,15,7,ffffffff
7270,130,15,15,1,ffffffff
7274,148,15,15,7,ffffffff
7276,148,15,15,1,ffffffff
7289,130,15,15,6,ffffffff
7295,130,15,15,4,ffffffff
7295,148,15,15,6,ffffffff
7301,148,15,15,4,ffffffff
7332,130,15,15,3,ffffffff
7334,130,15,15,5,ffffffff
7338,148,15,15,3,ffffffff
7340,148,15,15,5,ffffffff
7353,130,15,15,2,ffffffff
7359,130,15,15,0,ffffffff
7359,148,15,15,2,ffffffff
7365,148,15,15,0,ffffffff
7396,140,15,15,7,ffffffff
7398,140,15,15,1,ffffffff
7417,140,15,15,6,ffffffff
7423,140,15,15,4,ffffffff
7460,140,15,15,3,ffffffff
7462,140,15,15,5,ffffffff
7481,140,15,15,2,ffffffff
7487,140,15,15,0,ffffffff
7524,150,15,15,7,ffffffff
7526,150,15,15,1,ffffffff
7530,160,15,15,7,ffffffff
7530,300,15,15,7,ffffffff
7532,160,15,15,1,ffffffff
7532,300,15,15,1,ffffffff
7534,308,15,15,7,ffffffff
7536,308,15,15,1,ffffffff
7536,310,15,15,7,ffffffff
7538,310,15,15,1,ffffffff
7545,150,15,15,6,ffffffff
7545,318,15,15,7,ffffffff
7547,318,15,15,1,ffffffff
7551,150,15,15,4,ffffffff
7551,160,15,15,6,ffffffff
7553,300,15,15,6,ffffffff
7555,328,15,15,7,ffffffff
7555,308,15,15,6,ffffffff
7557,328,15,15,1,ffffffff
7557,160,15,15,4,ffffffff
7557,300,15,15,4,ffffffff
7559,310,15,15,6,ffffffff
7561,308,15,15,4,ffffffff
7563,310,15,15,4,ffffffff
7568,318,15,15,6,ffffffff
7572,318,15,15,4,ffffffff
7578,328,15,15,6,ffffffff
7582,328,15,15,4,ffffffff
7588,150,15,15,3,ffffffff
7590,150,15,15,5,ffffffff
7594,160,15,15,3,ffffffff
7594,300,15,15,3,ffffffff
7596,160,15,15,5,ffffffff
7596,300,15,15,5,ffffffff
7598,308,15,15,3,ffffffff
7600,308,15,15,5,ffffffff
7600,310,15,15,3,ffffffff
7602,310,15,15,5,ffffffff
7609,150,15,15,2,ffffffff
7609,318,15,15,3,ffffffff
7611,318,15,15,5,ffffffff
7615,150,15,15,0,ffffffff
7615,160,15,15,2,ffffffff
7617,300,15,15,2,ffffffff
7619,328,15,15,3,ffffffff
7619,308,15,15,2,ffffffff
7621,328,15,15,5,ffffffff
7621,160,15,15,0,ffffffff
7621,300,15,15,0,ffffffff
7623,310,15,15,2,ffffffff
7625,308,15,15,0,ffffffff
7627,310,15,15,0,ffffffff
7632,318,15,15,2,ffffffff
7636,318,15,15,0,ffffffff
7642,328,15,15,2,ffffffff
7646,328,15,15,0,ffffffff
7652,158,15,15,7,ffffffff
7654,158,15,15,1,ffffffff
7673,158,15,15,6,ffffffff
7679,158,15,15,4,ffffffff
7716,158,15,15,3,ffffffff
7718,158,15,15,5,ffffffff
7737,158,15,15,2,ffffffff
7743,158,15,15,0,ffffffff
7953,320,15,15,7,ffffffff
8124,320,15,15,1,ffffffff
8292,330,15,15,7,ffffffff
8361,338,15,15,7,ffffffff
8367,340,15,15,7,ffffffff
8368,348,15,15,7,ffffffff
8374,350,15,15,7,ffffffff
8376,360,15,15,7,ffffffff
8379,368,15,15,7,ffffffff
8383,380,15,15,7,ffffffff
8384,388,15,15,7,ffffffff
8385,390,15,15,7,ffffffff
8386,398,15,15,7,ffffffff
8392,3a0,15,15,7,ffffffff
8393,3a8,15,15,7,ffffffff
8394,3b0,15,15,7,ffffffff
8395,3b8,15,15,7,ffffffff
8404,3c0,15,15,7,ffffffff
8414,3d0,15,15,7,ffffffff
8437,330,15,15,1,ffffffff
8506,338,15,15,1,ffffffff
8512,340,15,15,1,ffffffff
8513,348,15,15,1,ffffffff
8519,350,15,15,1,ffffffff
8521,360,15,15,1,ffffffff
8524,368,15,15,1,ffffffff
8528,380,15,15,1,ffffffff
8529,388,15,15,1,ffffffff
8530,390,15,15,1,ffffffff
8531,398,15,15,1,ffffffff
8537,3a0,15,15,1,ffffffff
8538,3a8,15,15,1,ffffffff
8539,3b0,15,15,1,ffffffff
8540,3b8,15,15,1,ffffffff
8549,3c0,15,15,1,ffffffff
8559,3d0,15,15,1,ffffffff
8593,378,15,15,1,ffffffff
8611,320,15,15,6,ffffffff
