cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,28,36,126,44,28
5600,0,0,0,30,52,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,0,25,57,39,6,25
6000,0,57,88,155,12,57
6100,0,40,44,243,11,40
6200,0,3,12,234,1,3
6300,0,7,9,231,3,7
6400,0,10,14,264,2,10
6500,0,6,26,156,1,6
6600,0,35,13,202,8,35
6700,0,0,16,245,1,0
6800,0,29,17,188,7,29
6900,0,2,15,383,0,2
7000,0,0,17,305,0,0
7100,0,0,16,184,1,0
7200,0,0,16,195,0,0
7300,0,9,13,176,6,9
7400,1,11,26,241,5,11
7500,1,0,14,246,0,0
7600,0,0,16,195,0,0
7700,1,8,10,193,2,8
7800,0,0,13,371,0,0
7900,0,0,19,254,0,0
8000,0,0,20,174,1,0
8100,0,0,15,352,0,0
8200,0,0,26,215,2,0
8300,0,0,21,266,0,0
8400,1,0,10,164,1,0
8500,0,0,15,204,0,0
8600,3,9,11,339,2,9
8700,1,6,18,220,2,6
8800,0,0,19,313,0,0
8900,0,0,16,179,0,0
9000,0,0,14,252,0,0
9100,1,1,24,195,1,1
9200,12,19,16,145,4,19
9300,11,0,9,371,1,0
9400,8,0,13,316,4,0
9500,2,0,11,144,2,0
9600,19,4,10,101,8,4
9700,46,68,4,133,16,68
9800,3,30,7,255,15,30
9900,1,15,15,204,1,15
10000,2,13,18,220,10,13
10100,0,0,17,319,0,0
10200,0,0,15,201,0,0
10300,0,9,21,189,0,9
10400,0,17,17,217,5,17
10500,3,1,24,183,2,1
10600,6,4,14,252,6,4
10700,4,36,19,149,7,36
10800,13,8,9,189,11,8
10900,0,0,22,286,2,0
11000,2,16,18,150,5,16
11100,0,14,21,283,3,14
11200,0,21,19,175,8,21
11300,1,24,30,184,6,24
11400,0,2,19,275,2,2
11500,0,3,21,151,3,3
11600,1,18,19,277,8,18
11700,0,0,23,175,5,0
11800,0,5,30,263,0,5
11900,0,0,26,167,0,0
12000,0,0,21,302,0,0
12100,0,0,19,190,0,0
12200,0,0,17,198,0,0
12300,2,4,14,314,8,4
12400,7,7,17,223,1,7
12500,0,0,20,222,0,0
12600,0,0,18,201,0,0
12700,0,0,11,274,0,0
12800,0,0,3,197,0,0
12900,0,0,10,275,0,0
13000,0,0,8,392,0,0
13100,0,0,4,373,0,0
13200,0,0,7,293,0,0
13300,0,0,5,295,0,0
13400,0,0,11,180,0,0
13500,0,0,4,197,0,0
13600,2,0,7,125,0,0
13700,0,0,9,331,0,0
13800,0,0,5,248,0,0
13900,0,0,8,157,0,0
14000,0,0,6,319,0,0
14100,0,0,7,204,0,0
14200,0,0,10,312,0,0
14300,0,0,8,176,0,0
14400,0,0,13,257,0,0
14500,0,0,7,357,0,0
14600,0,0,4,273,0,0
14700,0,0,2,198,0,0
14800,0,0,5,195,0,0
14900,0,0,5,164,0,0
15000,0,0,5,128,0,0
15100,0,0,8,197,0,0
15200,0,0,5,395,0,0
15300,0,0,3,374,0,0
15400,0,0,3,297,0,0
15500,0,0,9,236,0,0
15600,0,0,4,196,0,0
15700,0,0,9,183,0,0
15800,0,0,10,390,0,0
15900,0,0,5,335,0,0
16000,0,0,4,296,0,0
16100,0,0,8,256,0,0
16200,0,0,10,190,0,0
16300,0,0,3,136,0,0
16400,0,0,4,118,0,0
16500,0,0,6,337,0,0
16600,0,0,4,256,0,0
16700,0,0,9,111,0,0
16800,0,0,4,361,0,0
16900,0,0,5,200,0,0
17000,0,0,4,145,0,0
17100,0,0,4,352,0,0
17200,0,0,4,150,0,0
17300,0,0,10,190,0,0
17400,0,0,10,252,0,0
17500,0,0,4,163,0,0
17600,0,0,4,396,0,0
17700,0,0,4,353,0,0
17800,0,0,9,187,0,0
17900,0,0,7,142,0,0
18000,0,0,10,196,0,0
18100,0,0,7,296,0,0
18200,0,0,11,151,0,0
18300,0,0,9,385,0,0
18400,0,0,1,399,0,0
18500,0,0,9,284,0,0
18600,0,0,6,182,0,0
18700,0,0,4,144,1,0
18800,0,0,8,185,0,0
18900,0,1,5,179,0,1
19000,0,2,5,245,3,2
19100,0,1,3,146,2,1
