kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 124 : 68027 305721 0 0 0 0 0 0 2836 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 123 : 68027 417353 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 122 : 68027 748715 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 121 : 68027 686094 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 120 : 68027 619788 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 119 : 68027 614981 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 118 : 68027 7057267 212064 0 0 67345 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 117 : 68027 14408040 394272 0 0 66160 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 116 : 68027 619119 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 115 : 68027 617774 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 114 : 68027 7013157 212448 0 0 67283 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 113 : 68027 614935 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 112 : 68027 6699994 225472 0 0 67303 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 111 : 68027 14374294 379648 0 0 66160 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 110 : 68027 619571 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 109 : 68027 618443 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 108 : 68027 6680517 226016 0 0 67231 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 107 : 68027 614903 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 106 : 68027 7163864 228480 0 0 67311 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 105 : 68027 14343130 364736 0 0 66148 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 104 : 68027 619400 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 103 : 68027 617745 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 102 : 68027 7101574 228352 0 0 67213 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 101 : 68027 614946 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 130 : 456704 2460224 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 127 : 456626 2093384 0 0 0 57079 14270 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 100 : 68027 8218780 261824 0 0 67350 48012 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 58 : 41375 382896 0 0 0 0 0 0 0 
spmv_base_L1D_100__higgsTwitterRetweet.1.sm_75.ptx 56 : 456626 2277052 0 0 0 0 0 0 11606 
