Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.696892
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.711875
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.711353
4003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.713009
4004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.691270
4005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.718680
4006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.692840
4007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.706715
4008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.694676
4009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.707903
4010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.705152
4011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.703088
4012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.715279
4013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.720286
4014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.691007
4015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.702335
4016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.719902
4017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.691487
4018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.708641
4019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.709010
4020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.699828
4021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.698678
4022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.706417
4023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.715595
4024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.695150
4025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.693343
4026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676690
4027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.693949
4028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.683716
4029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.697408
4030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677848
4031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.691488
4032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.683743
4033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.679365
4034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.690605
4035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.673083
4036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677172
4037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.687277
4038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.695346
4039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.685093
4040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.699054
4041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671293
4042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.670477
4043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.695149
4044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.670597
4045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.699210
4046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682120
4047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.683225
4048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689141
4049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.687785
4050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677116
4051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.679150
4052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.691513
4053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.675615
4054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.670182
4055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.705325
4056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.688161
4057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.669026
4058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.695768
4059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.685571
4060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.669893
4061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.695880
4062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677177
4063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.679783
4064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689887
4065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676990
4066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.680928
4067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.700532
4068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.666486
4069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.674983
4070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.693091
4071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676642
4072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677665
4073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677727
4074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.686864
4075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.667498
4076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.696486
4077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682116
4078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.670432
4079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.699753
4080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.684952
4081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.663650
4082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689643
4083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.694480
4084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.666645
4085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.709286
4086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.680278
4087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676892
4088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689349
4089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.678252
4090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.679476
4091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.690643
4092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.674292
4093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.686453
4094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.690226
4095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689044
4096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.679274
4097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.685887
4098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682832
4099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671324
4100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682980
4101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.688103
4102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.664442
4103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.693865
4104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.673283
4105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682651
4106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676547
4107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689715
4108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.675091
4109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.692646
4110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.683456
4111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.685947
4112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676363
4113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.699511
4114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.666511
4115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.678143
4116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.700201
4117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.664627
4118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.675388
4119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.694016
4120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.673645
4121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.696690
4122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689255
4123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671311
4124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.677053
4125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.700930
4126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.662909
4127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.688421
4128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.685004
4129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.672555
4130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.678441
4131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.692816
4132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.676968
4133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.689205
4134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682371
4135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.672876
4136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.698690
4137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.682307
4138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.671737
4139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.856242
4140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.943672
4141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.940463
4142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.954195
4143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.939203
4144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,6.942098
4145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.154215
4146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199660
4147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.206420
4148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204533
4149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204554
4150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210498
4151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201179
4152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.213042
4153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.198918
4154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.212409
4155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202636
4156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200751
4157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.218886
4158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.195736
4159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199144
4160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200758
4161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.215272
4162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204674
4163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200942
4164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.208599
4165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199372
4166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210879
4167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202820
4168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201330
4169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.220912
4170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200014
4171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.190826
4172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.214083
4173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.198035
4174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202289
4175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201546
4176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.214478
4177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.203263
4178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.189340
4179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.211100
4180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202014
4181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199084
4182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.219772
4183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202176
4184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201458
4185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205301
4186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210550
4187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205423
4188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.196797
4189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200017
4190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.222460
4191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201149
4192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199139
4193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.215895
4194000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.192827
4195000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.217047
4196000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201932
4197000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.191930
4198000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.214990
4199000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201103
4200000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.216961
4201000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210753
4202000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.191810
4203000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205367
4204000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.203679
4205000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.195694
4206000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.212469
4207000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.211041
4208000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.194469
4209000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.213652
4210000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.196547
4211000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202479
4212000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204669
4213000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199310
4214000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210610
4215000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.194566
4216000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.219795
4217000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200990
4218000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204047
4219000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204165
4220000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.198745
4221000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.219009
4222000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.207656
4223000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.198555
4224000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199806
4225000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.207505
4226000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205064
4227000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202389
4228000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.208341
4229000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204709
4230000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201982
4231000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.207077
4232000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.206303
4233000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.213649
4234000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.199426
4235000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205587
4236000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.211709
4237000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.194314
4238000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201970
4239000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.207204
4240000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200687
4241000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.206800
4242000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.211819
4243000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205905
4244000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.214353
4245000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202717
4246000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.201462
4247000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.206048
4248000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.208151
4249000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204509
4250000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.205440
4251000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.196327
4252000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.198182
4253000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.212801
4254000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.197030
4255000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.204622
4256000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.202805
4257000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.195006
4258000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.211699
4259000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.207676
4260000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.197574
4261000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.206814
4262000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.203313
4263000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.210859
4264000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.200266
4265000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.440632
4266000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.479444
4267000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.470629
4268000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.460719
4269000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.464360
4270000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.476543
4271000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.472485
4272000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.455763
4273000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.466721
4274000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.464662
4275000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.471836
4276000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.464293
4277000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.472811
4278000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.462636
4279000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.460767
4280000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.471627
4281000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.469089
4282000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.462113
4283000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.460821
4284000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.472391
4285000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.461377
4286000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.466568
4287000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.469966
4288000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.466054
4289000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.466342
4290000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.463367
4291000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.477473
4292000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.464775
4293000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,7.462826
