Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.454391
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.809611
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.377652
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.799591
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.341085
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.245578
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.837832
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.615375
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.518237
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.546882
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.717935
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.757509
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.119564
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.826408
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.054015
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.358507
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.035512
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.191034
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.086442
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.538798
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.070870
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.854357
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.885886
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.417746
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.741594
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.518613
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.612793
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.086844
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.895572
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.783657
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.839287
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.936433
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.035465
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.714004
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.986451
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.429209
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.376329
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.645273
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.081730
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.228385
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.458001
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.531001
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.671991
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.329428
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.940711
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.788494
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.283105
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.143926
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.042179
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.537605
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.223044
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.598817
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.321587
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.348608
59000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.806000
60000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.753665
61000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.311562
62000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.213219
63000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.050971
64000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.007272
65000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.650334
66000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.328531
67000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.087507
68000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.753206
69000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.567338
70000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.869143
71000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.549520
72000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.229068
73000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.698291
74000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.972571
75000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.972204
76000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.233420
77000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.509044
78000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.951090
79000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.627252
80000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.857356
81000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.252225
82000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.763696
83000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.385699
84000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.617611
