cycle,pc,cta_id,cluster_id,warp_id,tid
5005,318,8,18,0,ffffffff
5006,318,8,18,1,ffffffff
5007,318,8,18,2,ffffffff
5008,318,8,18,4,ffffffff
5009,318,8,18,5,ffffffff
5010,318,8,18,6,ffffffff
5011,318,8,18,3,ffffffff
5012,318,38,18,9,ffffffff
5013,318,8,18,7,ffffffff
5014,318,38,18,8,ffffffff
5015,318,38,18,14,ffffffff
5016,318,38,18,15,ffffffff
5017,318,68,18,16,ffffffff
5018,318,68,18,17,ffffffff
5019,318,68,18,18,ffffffff
5020,318,68,18,19,ffffffff
5021,318,68,18,20,ffffffff
5022,318,68,18,21,ffffffff
5023,318,68,18,22,ffffffff
5024,318,68,18,23,ffffffff
5025,318,98,18,24,ffffffff
5026,318,98,18,25,ffffffff
5027,318,98,18,26,ffffffff
5028,318,98,18,27,ffffffff
5029,318,98,18,28,ffffffff
5030,318,98,18,29,ffffffff
5031,318,98,18,30,ffffffff
5032,318,98,18,31,ffffffff
5033,320,8,18,0,ffffffff
5034,320,8,18,1,ffffffff
5035,320,8,18,2,ffffffff
5036,320,8,18,3,ffffffff
5037,320,8,18,4,ffffffff
5038,320,8,18,5,ffffffff
5039,320,8,18,6,ffffffff
5040,320,8,18,7,ffffffff
5041,320,38,18,8,ffffffff
5042,320,38,18,9,ffffffff
5043,320,38,18,10,ffffffff
5044,320,38,18,11,ffffffff
5045,320,38,18,12,ffffffff
5046,320,38,18,13,ffffffff
5047,320,38,18,14,ffffffff
5048,320,38,18,15,ffffffff
5049,320,68,18,16,ffffffff
5050,320,68,18,17,ffffffff
5051,320,68,18,18,ffffffff
5052,320,68,18,19,ffffffff
5053,320,68,18,20,ffffffff
5054,320,68,18,21,ffffffff
5055,320,68,18,22,ffffffff
5056,320,68,18,23,ffffffff
5057,320,98,18,24,ffffffff
5058,320,98,18,25,ffffffff
5059,320,98,18,26,ffffffff
5060,320,98,18,27,ffffffff
5061,320,98,18,28,ffffffff
5062,320,98,18,29,ffffffff
5063,320,98,18,30,ffffffff
5064,320,98,18,31,ffffffff
5065,328,8,18,0,ffffffff
5066,328,8,18,1,ffffffff
5067,328,8,18,2,ffffffff
5068,328,8,18,3,ffffffff
5069,328,8,18,4,ffffffff
5070,328,8,18,5,ffffffff
5071,328,8,18,6,ffffffff
5072,328,8,18,7,ffffffff
5073,328,38,18,8,ffffffff
5074,328,38,18,9,ffffffff
5075,328,38,18,10,ffffffff
5076,328,38,18,11,ffffffff
5077,328,38,18,12,ffffffff
5078,328,38,18,13,ffffffff
5079,328,38,18,14,ffffffff
5080,328,38,18,15,ffffffff
5081,328,68,18,16,ffffffff
5082,328,68,18,17,ffffffff
5083,328,68,18,18,ffffffff
5084,328,68,18,19,ffffffff
5085,328,68,18,20,ffffffff
5086,328,68,18,21,ffffffff
