cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,5,0,15,0
5800,0,0,20,0,56,0
5900,0,0,15,0,49,0
6000,0,0,0,0,0,0
6100,2,0,7,0,13,0
6200,8,0,8,0,22,0
6300,2,0,6,0,12,0
6400,6,0,6,0,23,0
6500,4,0,1,0,6,0
6600,5,0,12,0,35,0
6700,13,0,11,0,42,0
6800,0,0,3,0,9,0
6900,0,0,5,0,15,0
7000,4,0,12,0,34,0
7100,5,0,13,0,36,0
7200,3,0,11,0,26,0
7300,4,0,4,0,20,0
7400,8,0,9,0,27,0
7500,6,0,14,0,39,0
7600,5,0,11,0,32,0
7700,5,0,4,0,20,0
7800,2,0,7,0,18,0
7900,4,0,10,0,25,0
8000,7,0,8,0,32,0
8100,3,0,12,0,35,0
8200,2,0,8,0,20,0
8300,5,0,11,0,36,0
8400,3,0,6,0,15,0
8500,5,0,11,0,33,0
8600,6,0,11,0,28,0
8700,6,0,9,0,29,0
8800,3,0,5,0,19,0
8900,4,0,11,0,32,0
9000,4,0,8,0,25,0
9100,12,0,5,0,17,0
9200,3,0,5,0,13,0
9300,5,0,4,0,11,0
9400,6,0,4,0,17,0
