Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.826776
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.284639
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.140138
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.860163
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.501599
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.681562
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.314178
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,29.763859
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.752914
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.506607
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.398215
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.373635
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.494927
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.796874
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.850253
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.601954
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.184630
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.725890
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.972582
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.413103
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.920162
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.068660
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.108278
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.401177
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.838779
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.410288
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.085398
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.054378
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.605683
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.908566
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.047444
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.938476
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.361552
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.657711
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.806400
