kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
bc_topo_lb.1.sm_75.ptx 107 : 1 5 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 106 : 1 4 0 0 0 1 1 0 0 
bc_topo_lb.1.sm_75.ptx 105 : 1 11 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 104 : 1 109 0 0 0 1 1 0 0 
bc_topo_lb.1.sm_75.ptx 103 : 1 6 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 118 : 11548928 94659168 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 102 : 1 9 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 115 : 11548844 259433066 0 0 0 1443606 360902 0 0 
bc_topo_lb.1.sm_75.ptx 101 : 1 11 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 114 : 11548844 116322868 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 113 : 11548844 157738412 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 100 : 1 5 0 0 0 1 1 0 0 
bc_topo_lb.1.sm_75.ptx 112 : 11548844 275827037 0 0 0 1443606 360902 0 0 
bc_topo_lb.1.sm_75.ptx 99 : 1 7 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 111 : 11548844 139293100 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 110 : 11548844 219352796 0 0 0 360902 360902 0 0 
bc_topo_lb.1.sm_75.ptx 96 : 11548844 103082172 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 95 : 11548845 6 0 0 0 0 0 0 1 
bc_topo_lb.1.sm_75.ptx 94 : 11548845 99210907 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 93 : 11548845 129054773 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 92 : 11548845 96748558 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 74 : 11548928 77119584 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 73 : 11548928 73486432 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 72 : 11548928 73539072 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 71 : 11548928 83802624 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 70 : 11548928 183806144 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 69 : 11548928 154656928 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 68 : 11548928 150205760 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 67 : 11548928 150146912 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 66 : 11548928 150365024 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 65 : 11548928 150454016 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 64 : 11548928 149430624 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 63 : 11548928 421106240 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 62 : 11548928 133116832 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 91 : 11548845 162737582 0 0 0 360902 360902 0 0 
bc_topo_lb.1.sm_75.ptx 75 : 11548928 131215456 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 76 : 11548928 96529184 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 77 : 11548928 415 0 0 0 0 0 0 1 
bc_topo_lb.1.sm_75.ptx 79 : 11548845 93919662 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 80 : 11548845 124297730 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 81 : 11548845 124161570 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 82 : 11548845 94927195 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 83 : 11548845 91646312 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 84 : 11548845 94803713 0 0 0 1443606 360902 0 0 
bc_topo_lb.1.sm_75.ptx 85 : 11548845 90894766 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 86 : 11548845 126907125 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 87 : 11548845 244191758 0 0 0 1443606 360902 0 0 
bc_topo_lb.1.sm_75.ptx 88 : 11548845 115072334 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 89 : 11548845 134538101 0 0 0 0 0 0 0 
bc_topo_lb.1.sm_75.ptx 90 : 11548845 104146011 0 0 0 0 0 0 0 
