cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,4,25,97,53,4
5600,0,24,11,16,43,24
5700,0,0,0,0,0,0
5800,0,19,32,4,12,19
5900,0,0,14,0,0,0
6000,0,67,90,98,15,67
6100,1,61,90,81,13,61
6200,1,17,49,184,8,17
6300,2,45,44,135,14,45
6400,0,13,48,240,5,13
6500,0,28,49,110,9,28
6600,1,20,53,173,10,20
6700,23,40,26,191,26,40
6800,1,16,50,247,8,16
6900,0,11,52,109,8,11
7000,0,44,55,197,15,44
7100,1,12,58,169,10,12
7200,3,3,48,145,6,3
7300,5,18,49,192,9,18
7400,18,26,46,94,14,26
7500,15,58,19,156,27,58
7600,22,46,29,175,22,46
7700,13,17,45,214,10,17
7800,55,64,19,70,30,64
7900,6,11,53,217,6,11
8000,0,1,74,165,1,1
8100,0,0,63,277,0,0
8200,0,1,84,121,1,1
8300,0,0,49,265,1,0
8400,0,0,46,148,0,0
8500,0,1,54,248,4,1
8600,0,0,47,152,5,0
8700,1,7,43,166,10,7
8800,1,6,45,231,2,6
8900,0,3,47,232,2,3
9000,0,2,46,177,1,2
9100,0,4,69,157,2,4
9200,0,2,58,155,11,2
9300,0,10,44,165,10,10
9400,0,15,42,187,18,15
9500,0,13,32,187,17,13
9600,2,16,38,145,28,16
9700,7,17,32,226,26,17
9800,8,10,23,198,25,10
9900,11,20,22,190,40,20
10000,25,20,23,173,28,20
10100,28,12,33,192,22,12
10200,8,2,60,157,6,2
10300,1,0,49,188,2,0
10400,2,0,62,219,0,0
10500,0,0,47,236,1,0
10600,2,2,50,165,6,2
10700,9,1,64,201,4,1
10800,3,0,54,200,0,0
10900,12,2,60,145,4,2
11000,7,4,61,106,16,4
11100,6,7,49,174,10,7
11200,7,14,51,66,21,14
11300,8,6,36,174,14,6
11400,9,3,40,145,18,3
11500,1,0,29,71,0,0
11600,2,0,14,0,0,0
11700,1,0,35,0,0,0
11800,20,0,37,0,7,0
11900,24,0,31,0,7,0
12000,7,1,20,0,6,1
12100,12,2,28,0,8,2
12200,21,0,45,0,2,0
12300,12,0,75,65,9,0
12400,9,0,56,0,1,0
12500,10,0,101,131,3,0
12600,16,7,82,12,10,7
12700,7,3,36,6,4,3
12800,3,7,59,41,16,7
12900,5,6,57,43,10,6
13000,24,1,73,27,18,1
13100,0,0,52,3,1,0
13200,6,1,76,59,8,1
13300,5,0,53,231,2,0
13400,2,0,54,185,2,0
13500,4,1,56,246,4,1
13600,4,0,61,155,7,0
13700,8,7,47,174,9,7
13800,8,4,53,194,12,4
13900,4,10,29,66,6,10
14000,7,10,13,0,6,10
14100,12,8,64,13,13,8
14200,14,12,39,0,13,12
14300,1,2,72,73,1,2
14400,5,0,67,202,4,0
14500,4,2,65,193,5,2
14600,3,0,53,206,4,0
14700,3,0,61,153,2,0
14800,4,0,58,265,2,0
14900,7,0,48,133,3,0
15000,7,2,53,225,5,2
15100,6,3,46,213,6,3
15200,7,3,42,140,8,3
15300,8,6,52,206,9,6
15400,5,6,37,191,7,6
15500,4,3,40,180,11,3
15600,9,7,39,127,8,7
15700,5,2,42,208,8,2
15800,5,3,57,179,11,3
15900,6,2,54,188,8,2
16000,9,3,57,120,2,3
16100,1,0,36,211,0,0
16200,6,0,39,276,6,0
16300,7,0,61,109,6,0
16400,5,2,41,246,2,2
16500,7,1,55,193,4,1
16600,3,1,50,141,10,1
16700,1,4,57,159,5,4
16800,5,2,54,59,10,2
16900,8,3,35,57,9,3
17000,5,0,23,0,5,0
17100,4,1,23,0,6,1
17200,12,2,57,50,15,2
17300,7,0,45,40,5,0
17400,8,0,32,0,1,0
17500,25,2,41,0,9,2
17600,13,0,49,48,2,0
17700,13,0,49,2,9,0
17800,10,0,94,155,6,0
17900,12,0,44,31,5,0
18000,21,1,48,0,4,1
18100,15,2,39,0,8,2
18200,16,1,62,16,9,1
18300,6,0,92,14,1,0
18400,14,1,83,87,5,1
18500,15,0,28,0,6,0
18600,6,1,33,0,11,1
18700,3,0,44,2,0,0
18800,8,4,48,24,15,4
18900,11,2,72,3,4,2
19000,15,0,26,0,9,0
19100,3,1,26,0,1,1
