Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.245299
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.224385
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.249284
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232043
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.237694
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.239107
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232395
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.248288
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.223280
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.236496
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238192
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232576
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238564
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232916
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.239433
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.237329
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.222128
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.237648
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.244186
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.226582
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.236322
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.234007
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.236535
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.229274
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.230503
1025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.230781
1026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.237178
1027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.236003
1028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.235384
1029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.235477
1030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.222079
1031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238221
1032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.239741
1033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.219887
1034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.239889
1035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.236403
1036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.244279
1037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238285
1038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.221491
1039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.238192
1040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.241378
1041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.229390
1042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.244279
1043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.228022
1044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.246551
1045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.235384
1046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.229390
1047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.233288
1048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.232482
