Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
3000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.879644
3001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.872669
3002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.857076
3003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.869583
3004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.865866
3005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.863894
3006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.862763
3007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.852990
3008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.858479
3009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.852894
3010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.869607
3011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.871802
3012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.841636
3013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.871680
3014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.834588
3015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.878638
3016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.862912
3017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.861608
3018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.862875
3019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.857313
3020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.857268
3021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.861619
3022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.854361
3023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.852275
3024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.864120
3025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.848154
3026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.834452
3027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.848733
3028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.827554
3029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.826413
3030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.833837
3031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.834470
3032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.837705
3033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.814368
3034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.826571
3035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.842398
3036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.837810
3037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.845391
3038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.846290
