cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,7,1,0,0,7
5300,0,0,0,0,0,0
5400,0,0,8,18,24,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,47,62,73,23,47
5800,0,108,39,50,50,108
5900,0,108,22,0,38,108
6000,0,0,0,0,0,0
6100,0,0,0,0,0,0
6200,0,0,0,0,0,0
6300,0,0,24,3,2,0
6400,0,0,0,0,0,0
6500,0,34,40,84,53,34
6600,0,16,6,18,12,16
6700,0,0,9,0,0,0
6800,0,0,17,0,0,0
6900,0,12,68,92,4,12
7000,6,19,52,60,14,19
7100,0,0,3,0,1,0
7200,7,2,4,0,1,2
7300,23,0,0,0,3,0
7400,3,1,12,0,2,1
7500,1,0,3,0,2,0
7600,3,0,4,0,2,0
7700,4,0,0,0,1,0
7800,0,0,1,0,0,0
7900,1,0,0,0,1,0
8000,1,0,1,0,1,0
8100,0,1,0,0,0,1
8200,2,0,1,0,1,0
8300,13,0,5,0,5,0
8400,4,0,3,0,0,0
8500,3,0,1,0,1,0
8600,4,0,3,0,0,0
8700,0,0,2,0,2,0
8800,2,0,1,0,1,0
8900,2,0,0,0,0,0
9000,2,0,2,0,0,0
9100,4,0,0,0,0,0
9200,3,0,0,0,1,0
9300,3,0,3,0,0,0
9400,2,0,1,0,1,0
9500,2,0,2,0,1,0
9600,2,0,0,0,0,0
9700,1,0,2,0,0,0
9800,1,0,3,0,0,0
9900,1,0,0,0,0,0
10000,3,0,1,0,1,0
10100,3,0,1,0,0,0
10200,1,0,0,0,0,0
10300,1,0,1,0,0,0
10400,0,0,0,0,0,0
10500,0,0,0,0,0,0
10600,3,0,1,0,0,0
10700,4,0,1,0,0,0
10800,6,0,0,0,0,0
10900,3,0,0,0,0,0
11000,0,0,0,0,0,0
11100,0,0,0,0,0,0
11200,1,0,0,0,0,0
11300,1,0,0,0,1,0
11400,1,0,0,0,1,0
11500,2,0,0,0,0,0
11600,0,0,0,0,0,0
11700,0,0,0,0,0,0
11800,0,0,0,0,0,0
11900,0,0,0,0,0,0
12000,2,0,0,0,0,0
12100,0,0,0,0,0,0
12200,0,0,0,0,0,0
12300,0,0,0,0,0,0
12400,0,0,0,0,0,0
12500,0,0,0,0,0,0
12600,0,0,0,0,0,0
12700,0,0,0,0,0,0
12800,0,0,0,0,0,0
12900,0,0,0,0,0,0
13000,0,0,0,0,0,0
13100,0,0,0,0,0,0
13200,0,0,0,0,0,0
13300,0,0,0,0,0,0
13400,0,0,0,0,0,0
13500,0,0,0,0,0,0
13600,0,0,0,0,0,0
13700,0,0,0,0,0,0
13800,0,0,0,0,0,0
13900,0,0,0,0,0,0
14000,0,0,0,0,0,0
14100,0,0,0,0,0,0
14200,0,0,0,0,0,0
14300,0,0,0,0,0,0
