cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,7,1,0,0,7
5300,0,0,0,0,0,0
5400,0,0,8,18,24,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,35,51,49,28,35
5800,0,104,49,24,48,104
5900,1,106,24,88,52,106
6000,0,0,0,0,0,0
6100,0,0,0,0,0,0
6200,0,0,0,0,0,0
6300,0,0,0,0,0,0
6400,0,1,34,1,16,1
6500,0,7,16,0,11,7
6600,1,45,24,68,49,45
6700,0,0,0,0,0,0
6800,0,0,52,3,0,0
6900,0,3,49,17,5,3
7000,0,2,82,143,17,2
7100,16,0,4,0,2,0
7200,4,0,0,0,1,0
7300,13,0,2,0,0,0
7400,1,2,12,0,4,2
7500,0,2,4,0,2,2
7600,1,0,4,0,2,0
7700,0,0,3,0,0,0
7800,0,0,0,0,0,0
7900,0,0,0,0,0,0
8000,0,1,1,0,0,1
8100,0,0,0,0,0,0
8200,2,0,1,0,1,0
8300,20,0,8,0,5,0
8400,6,0,2,0,1,0
8500,5,0,3,0,1,0
8600,3,0,3,0,1,0
8700,0,0,2,0,0,0
8800,0,0,0,0,0,0
8900,1,0,0,0,0,0
9000,0,0,1,0,0,0
9100,0,0,0,0,0,0
9200,4,0,0,0,0,0
9300,4,0,1,0,2,0
9400,3,0,0,0,2,0
9500,2,0,0,0,0,0
9600,1,0,1,0,0,0
9700,0,0,0,0,0,0
9800,1,0,0,0,0,0
9900,1,0,2,0,0,0
10000,1,0,0,0,0,0
10100,5,0,0,0,0,0
10200,2,0,1,0,1,0
10300,0,0,0,0,0,0
10400,0,0,0,0,1,0
10500,0,0,1,0,0,0
10600,0,0,0,0,0,0
10700,1,0,0,0,0,0
10800,0,0,2,0,0,0
10900,0,0,0,0,0,0
11000,2,0,0,0,0,0
11100,0,0,2,0,0,0
11200,0,0,0,0,0,0
11300,2,0,0,0,0,0
11400,0,0,2,0,0,0
11500,0,0,0,0,0,0
11600,1,0,0,0,0,0
11700,1,0,2,0,0,0
11800,0,0,0,0,0,0
11900,1,0,0,0,0,0
12000,1,0,2,0,0,0
12100,0,0,0,0,0,0
12200,0,0,0,0,0,0
12300,2,0,2,0,0,0
12400,0,0,0,0,0,0
12500,0,0,0,0,0,0
12600,1,0,1,0,1,0
12700,0,0,0,0,0,0
12800,0,0,1,0,0,0
12900,1,0,1,0,0,0
13000,0,0,0,0,0,0
13100,0,0,0,0,0,0
13200,1,0,1,0,0,0
13300,0,0,0,0,0,0
13400,0,0,0,0,0,0
13500,0,0,0,0,0,0
13600,0,0,0,0,0,0
13700,0,0,0,0,0,0
13800,0,0,0,0,0,0
13900,0,0,0,0,0,0
14000,0,0,0,0,0,0
14100,0,0,0,0,0,0
14200,0,0,0,0,0,0
14300,0,0,0,0,0,0
