cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,31,1,0,0,31
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,32,99,64,0
5800,0,0,0,13,32,0
5900,0,0,22,0,0,0
6000,0,60,83,152,21,60
6100,0,62,88,85,13,62
6200,0,26,39,190,7,26
6300,0,21,40,154,5,21
6400,0,41,37,148,11,41
6500,1,29,34,133,16,29
6600,0,18,37,269,3,18
6700,2,31,47,207,6,31
6800,1,23,40,132,8,23
6900,0,3,36,229,4,3
7000,4,50,34,98,18,50
7100,0,24,32,295,9,24
7200,2,5,50,201,5,5
7300,3,16,49,135,6,16
7400,11,42,17,117,17,42
7500,8,42,44,204,8,42
7600,2,26,38,194,7,26
7700,0,23,30,177,7,23
7800,6,28,28,225,8,28
7900,16,32,34,149,16,32
8000,6,23,41,195,14,23
8100,8,33,41,175,8,33
8200,5,44,43,170,15,44
8300,0,8,58,225,2,8
8400,0,4,56,180,1,4
8500,0,0,42,167,0,0
8600,0,0,18,181,0,0
8700,0,0,23,285,0,0
8800,0,0,20,323,0,0
8900,0,0,12,149,0,0
9000,0,0,12,182,0,0
9100,0,0,10,362,0,0
9200,0,0,16,234,0,0
9300,0,0,9,262,0,0
9400,0,0,13,168,0,0
9500,0,0,6,328,0,0
9600,0,0,7,242,0,0
9700,0,0,9,149,0,0
9800,0,0,8,362,0,0
9900,0,0,9,295,0,0
10000,0,0,8,197,0,0
10100,0,0,8,174,0,0
10200,0,0,8,324,0,0
10300,0,0,15,185,1,0
10400,0,0,11,224,0,0
10500,0,0,9,179,0,0
10600,0,0,8,200,1,0
10700,0,0,9,202,0,0
10800,0,0,5,167,0,0
10900,0,0,7,189,0,0
11000,0,0,7,389,0,0
11100,0,0,15,212,0,0
11200,0,0,5,395,0,0
11300,0,0,7,293,0,0
11400,0,0,7,265,0,0
11500,0,0,7,162,0,0
11600,0,0,5,257,0,0
11700,0,0,8,325,0,0
11800,0,0,3,219,0,0
11900,0,0,6,170,0,0
12000,0,0,7,187,0,0
12100,0,0,6,232,0,0
12200,0,0,8,392,0,0
12300,0,0,6,383,0,0
12400,0,0,8,292,0,0
12500,0,0,8,251,0,0
12600,0,0,7,193,0,0
12700,0,0,5,98,1,0
12800,0,0,2,308,0,0
12900,0,0,4,174,0,0
13000,0,0,5,338,0,0
13100,0,0,6,160,1,0
13200,0,0,11,181,0,0
13300,0,0,7,393,0,0
13400,0,0,5,349,0,0
13500,0,0,7,206,0,0
13600,0,0,5,195,0,0
13700,0,0,2,158,0,0
13800,0,0,10,257,0,0
13900,0,0,4,308,0,0
14000,0,0,9,169,0,0
14100,0,0,3,362,0,0
14200,0,0,12,272,0,0
14300,0,0,11,256,0,0
14400,0,0,5,337,0,0
14500,0,0,6,194,0,0
14600,0,0,7,224,0,0
14700,0,0,15,284,0,0
14800,0,0,8,286,0,0
14900,0,0,6,212,0,0
15000,0,0,11,191,0,0
15100,0,0,8,274,0,0
15200,0,0,4,124,0,0
15300,0,0,7,177,0,0
15400,0,0,6,303,0,0
15500,0,0,6,164,0,0
15600,0,0,7,235,1,0
15700,0,0,2,234,1,0
15800,0,0,1,194,1,0
15900,0,1,6,184,0,1
16000,0,4,4,385,1,4
16100,0,9,3,277,2,9
16200,0,14,11,152,2,14
16300,0,5,5,197,4,5
16400,0,13,12,127,0,13
16500,0,9,8,293,1,9
16600,0,0,4,296,0,0
16700,0,0,10,248,0,0
16800,0,2,6,212,0,2
16900,0,14,5,185,6,14
17000,0,13,3,147,4,13
17100,0,6,3,344,1,6
17200,0,36,7,156,3,36
17300,0,9,6,209,3,9
17400,0,20,7,142,6,20
17500,0,14,3,31,1,14
17600,0,0,0,0,0,0
17700,9,18,6,0,5,18
17800,3,12,1,0,1,12
17900,6,7,1,0,1,7
18000,0,0,0,0,0,0
18100,0,0,0,0,0,0
18200,0,0,0,0,0,0
18300,5,6,3,0,1,6
18400,0,0,0,0,0,0
18500,0,0,0,0,0,0
18600,0,0,0,0,0,0
18700,0,0,0,0,0,0
18800,11,1,1,0,1,1
18900,0,0,26,1,0,0
19000,11,0,2,0,2,0
19100,0,0,1,0,0,0
