Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.389779
2001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.574119
2002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.825368
2003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.247417
2004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.373748
2005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.472292
2006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.324620
2007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.459017
2008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.817258
2009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.552997
2010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.040729
2011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.315665
2012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.341268
2013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.266060
2014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.531682
2015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.470244
2016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.476828
2017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.309085
2018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.399474
2019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.425008
2020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.431009
2021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.342123
2022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.081002
2023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.512385
2024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.562784
2025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.618696
2026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.707883
2027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.488341
2028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.781467
2029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.647083
2030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.513366
2031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.604203
2032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.461310
2033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.618001
2034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.378759
2035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.306089
2036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.360253
2037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.481660
2038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.346812
2039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.746522
2040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.661945
2041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.472622
2042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.708036
2043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.196798
2044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.605182
2045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.511524
2046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.384062
2047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.443627
2048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.778448
2049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.668038
2050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.250021
2051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.231723
2052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.415154
2053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.561826
2054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.249199
2055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.643635
2056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.908825
2057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.822409
2058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.567439
2059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.178112
2060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.859152
2061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.217685
2062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.919757
2063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.441899
2064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.373601
2065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.227078
2066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.412214
2067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.418541
2068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.470957
2069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.605700
2070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.496355
2071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.479116
2072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.465799
2073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.496547
2074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.803438
2075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.531378
2076000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.237105
2077000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.266023
2078000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.339765
2079000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.450188
2080000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.431945
2081000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.477791
2082000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.622702
2083000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.656736
2084000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.393905
2085000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.565585
2086000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.307178
2087000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.076180
2088000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.461461
2089000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.377731
2090000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.554750
2091000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.697357
2092000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.618934
2093000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.333532
2094000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.380478
2095000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.417515
2096000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.495388
2097000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.554329
2098000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.437849
2099000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.394699
2100000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.268100
2101000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.347427
2102000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.396115
2103000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.452921
2104000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.361359
2105000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.416516
2106000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.363342
2107000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.518200
2108000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.364822
2109000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.464866
2110000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.567647
2111000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.302312
2112000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.335815
2113000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.291490
2114000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.424268
2115000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.271497
2116000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.434859
2117000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.506543
2118000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.630711
2119000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.508662
2120000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.478393
2121000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.403001
2122000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.633532
2123000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.423860
