cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,5,0,14,0
5600,0,5,19,0,26,5
5700,2,1,33,0,54,1
5800,0,9,12,0,57,9
5900,3,5,8,0,28,5
6000,0,0,2,0,4,0
6100,3,8,1,4,26,8
6200,0,1,7,0,25,1
6300,2,1,10,0,19,1
6400,0,0,12,21,18,0
6500,0,0,5,18,10,0
6600,0,0,2,32,4,0
6700,0,0,18,17,11,0
6800,0,0,15,0,12,0
6900,0,0,15,0,11,0
7000,0,0,12,0,13,0
7100,0,0,16,0,10,0
7200,0,0,13,0,7,0
7300,0,0,5,0,3,0
7400,0,0,6,0,1,0
7500,0,0,7,0,8,0
7600,0,0,17,0,8,0
7700,0,0,11,0,16,0
7800,0,0,11,0,8,0
7900,0,0,1,0,6,0
8000,0,0,4,0,5,0
8100,0,0,6,0,5,0
8200,0,0,13,0,16,0
8300,0,2,16,0,11,2
8400,0,0,6,0,8,0
8500,0,0,3,0,5,0
8600,0,0,6,0,1,0
8700,0,0,14,0,14,0
8800,0,0,13,0,11,0
8900,0,0,9,0,12,0
9000,0,0,4,0,4,0
9100,0,0,5,0,6,0
9200,0,0,16,0,12,0
9300,0,0,10,0,14,0
9400,0,0,1,0,6,0
9500,0,0,2,0,16,0
9600,0,0,11,0,16,0
9700,0,2,8,0,18,2
9800,0,1,5,0,6,1
9900,0,1,4,0,4,1
10000,0,0,2,0,2,0
10100,0,0,2,0,1,0
10200,1,0,1,0,1,0
10300,0,0,4,0,0,0
10400,0,0,0,0,2,0
10500,0,0,1,0,3,0
10600,0,0,1,0,5,0
10700,0,0,2,0,5,0
10800,2,0,0,0,9,0
10900,0,0,0,0,9,0
11000,0,0,0,0,15,0
11100,0,0,0,0,11,0
11200,0,0,0,0,8,0
11300,0,0,0,0,14,0
11400,1,0,0,0,14,0
11500,5,0,0,0,15,0
11600,1,0,0,0,11,0
11700,1,0,0,0,10,0
11800,1,0,2,0,18,0
11900,2,0,1,0,20,0
12000,2,0,0,0,13,0
12100,0,0,0,0,4,0
12200,0,0,0,0,14,0
12300,2,0,0,0,12,0
12400,3,0,0,0,19,0
12500,1,0,0,0,24,0
12600,3,0,0,0,10,0
12700,3,0,0,0,15,0
12800,3,0,0,0,12,0
12900,0,0,0,0,16,0
13000,1,0,0,0,14,0
13100,3,0,0,0,11,0
13200,2,0,0,0,12,0
13300,3,0,0,0,13,0
13400,3,0,0,0,12,0
13500,1,0,0,0,10,0
13600,0,0,1,0,16,0
13700,1,0,0,0,12,0
13800,1,0,1,0,4,0
13900,1,0,0,0,9,0
14000,1,1,0,0,8,1
14100,1,0,0,0,12,0
14200,0,0,0,0,14,0
14300,0,0,0,0,9,0
14400,1,0,0,0,8,0
14500,0,0,0,0,12,0
14600,1,0,1,0,11,0
14700,2,0,0,0,7,0
14800,0,0,0,0,8,0
14900,1,0,0,0,6,0
15000,1,0,0,0,4,0
15100,2,0,0,0,7,0
15200,0,0,1,0,5,0
15300,1,0,1,0,12,0
15400,0,0,0,0,3,0
15500,2,0,1,0,10,0
15600,1,0,0,0,6,0
15700,0,0,0,0,3,0
15800,1,0,0,0,4,0
15900,2,0,0,0,5,0
16000,1,0,1,0,10,0
16100,1,0,0,0,4,0
16200,0,0,1,0,11,0
16300,1,0,0,0,4,0
16400,2,0,2,0,9,0
16500,1,0,3,0,12,0
16600,0,0,0,0,8,0
16700,1,0,0,0,8,0
16800,1,0,0,0,6,0
16900,0,0,1,0,10,0
17000,1,0,0,0,1,0
17100,2,0,0,0,1,0
17200,1,0,0,0,0,0
17300,2,0,0,0,4,0
17400,1,0,0,0,1,0
17500,0,0,1,0,6,0
17600,0,0,0,0,4,0
17700,0,0,0,0,4,0
17800,1,0,1,0,4,0
17900,1,0,1,0,3,0
18000,1,0,1,0,5,0
18100,0,0,0,0,3,0
18200,0,0,2,0,3,0
18300,0,0,1,0,6,0
18400,0,0,0,0,1,0
18500,0,0,1,0,5,0
18600,0,0,2,0,4,0
18700,1,1,1,0,7,1
18800,0,0,5,0,14,0
18900,1,0,0,0,0,0
19000,1,0,4,0,13,0
19100,1,0,2,0,7,0
