cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,3,0,9,0
5600,0,0,24,0,38,0
5700,0,0,15,0,63,0
5800,0,0,14,0,36,0
5900,0,0,16,0,49,0
6000,0,0,2,0,21,0
6100,0,0,2,0,6,0
6200,0,0,2,0,6,0
6300,0,0,11,0,19,0
6400,0,0,14,0,16,0
6500,0,0,13,0,13,0
6600,0,0,17,0,8,0
6700,0,0,8,0,4,0
6800,0,0,2,0,7,0
6900,0,0,14,0,15,0
7000,0,0,15,0,8,0
7100,0,0,16,0,10,0
7200,0,0,17,0,6,0
7300,0,0,7,0,3,0
7400,0,0,6,0,3,0
7500,0,0,6,0,10,0
7600,0,0,12,0,14,0
7700,0,0,13,0,13,0
7800,0,0,7,0,8,0
7900,0,0,2,0,6,0
8000,0,0,6,0,4,0
8100,0,0,4,0,5,0
8200,0,0,16,0,12,0
8300,0,0,13,0,9,0
8400,0,0,5,0,1,0
8500,0,0,4,0,5,0
8600,0,0,19,0,13,0
8700,0,0,14,0,12,0
8800,0,0,6,0,5,0
8900,0,0,3,0,6,0
9000,0,0,10,0,14,0
9100,0,0,11,0,15,0
9200,0,0,6,0,12,0
9300,0,1,2,0,4,1
9400,0,0,5,0,8,0
9500,0,1,9,0,16,1
9600,0,1,9,0,18,1
9700,0,0,2,0,2,0
9800,0,1,0,0,0,1
9900,0,0,1,0,0,0
10000,0,0,0,0,1,0
10100,0,0,0,0,0,0
10200,0,0,3,0,2,0
10300,0,0,2,0,5,0
10400,1,0,0,0,3,0
10500,0,0,1,0,6,0
10600,0,0,1,0,5,0
10700,0,0,1,0,5,0
10800,1,0,0,0,15,0
10900,0,0,1,0,10,0
11000,0,0,1,0,15,0
11100,0,0,0,0,18,0
11200,1,0,0,0,3,0
11300,2,0,0,0,16,0
11400,1,0,2,0,15,0
11500,1,0,0,0,12,0
11600,0,0,0,0,10,0
11700,1,0,0,0,7,0
11800,1,0,0,0,14,0
11900,2,0,3,0,11,0
12000,0,0,2,0,18,0
12100,2,0,5,0,18,0
12200,1,0,1,0,14,0
12300,2,0,0,0,11,0
12400,0,0,2,0,13,0
12500,1,0,1,0,13,0
12600,0,0,0,0,9,0
12700,3,0,0,0,10,0
12800,2,0,0,0,13,0
12900,1,0,1,0,14,0
13000,1,0,0,0,7,0
13100,1,0,0,0,13,0
13200,2,0,1,0,14,0
13300,1,2,1,0,14,2
13400,0,0,0,0,7,0
13500,1,0,0,0,7,0
13600,2,0,0,0,9,0
13700,0,0,1,0,21,0
13800,1,0,0,0,12,0
13900,1,1,0,0,12,1
14000,0,0,0,0,9,0
14100,1,0,0,0,11,0
14200,0,0,0,0,17,0
14300,0,0,0,0,10,0
14400,1,0,0,0,12,0
14500,2,0,0,0,11,0
14600,2,0,0,0,7,0
14700,2,0,0,0,7,0
14800,2,0,0,0,12,0
14900,1,0,0,0,9,0
15000,0,0,0,0,3,0
15100,1,0,0,0,6,0
15200,2,0,0,0,4,0
15300,0,0,0,0,12,0
15400,1,0,1,0,6,0
15500,1,0,0,0,6,0
15600,0,0,1,0,6,0
15700,0,0,1,0,12,0
15800,1,0,0,0,5,0
15900,3,0,1,0,6,0
16000,1,0,1,0,12,0
16100,1,0,0,0,4,0
16200,0,0,0,0,6,0
16300,1,0,1,0,9,0
16400,2,0,1,0,4,0
16500,1,0,0,0,8,0
16600,0,0,1,0,10,0
16700,1,0,0,0,5,0
16800,0,0,0,0,7,0
16900,0,0,0,0,3,0
17000,0,0,1,0,6,0
17100,0,0,1,0,7,0
17200,1,0,1,0,7,0
17300,0,0,0,0,5,0
17400,0,0,1,0,6,0
17500,0,0,0,0,1,0
17600,1,0,1,0,7,0
17700,0,0,1,0,10,0
17800,0,0,2,0,9,0
17900,1,0,0,0,5,0
18000,0,0,2,0,7,0
18100,1,0,0,0,0,0
18200,0,0,2,0,7,0
18300,2,0,1,0,9,0
18400,1,0,1,0,5,0
18500,0,0,2,0,8,0
18600,0,0,3,0,10,0
18700,0,0,1,0,3,0
18800,0,0,3,0,9,0
18900,1,0,0,0,1,0
19000,1,0,2,0,6,0
19100,0,0,3,0,7,0
