cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,6,0,12,0
5600,0,3,29,0,40,3
5700,1,3,18,0,55,3
5800,1,4,23,0,51,4
5900,0,1,2,0,11,1
6000,0,4,1,0,7,4
6100,0,5,1,0,24,5
6200,1,6,3,0,28,6
6300,5,5,9,0,21,5
6400,0,1,14,0,16,1
6500,0,0,18,0,9,0
6600,0,1,13,0,12,1
6700,0,0,7,0,0,0
6800,0,0,12,0,13,0
6900,0,0,14,0,14,0
7000,0,0,14,0,8,0
7100,0,0,15,0,12,0
7200,0,0,5,0,3,0
7300,0,0,6,0,4,0
7400,0,0,8,0,7,0
7500,0,0,11,0,14,0
7600,0,1,14,0,15,1
7700,0,0,4,0,4,0
7800,0,0,4,0,3,0
7900,0,0,7,0,4,0
8000,0,0,15,0,18,0
8100,0,0,7,0,21,0
8200,0,0,5,0,3,0
8300,0,0,4,0,2,0
8400,0,1,9,0,7,1
8500,0,0,13,0,15,0
8600,0,0,13,0,16,0
8700,0,0,7,0,5,0
8800,0,0,4,0,2,0
8900,0,1,9,0,12,1
9000,0,0,14,0,13,0
9100,0,0,9,0,10,0
9200,0,0,5,0,2,0
9300,0,0,4,0,8,0
9400,0,0,10,0,14,0
9500,0,0,8,0,21,0
9600,0,0,6,0,15,0
9700,0,1,1,0,6,1
9800,0,0,3,0,6,0
9900,0,0,8,0,9,0
10000,0,0,0,0,1,0
10100,0,0,0,0,0,0
10200,0,0,3,0,1,0
10300,0,0,1,0,1,0
10400,0,0,1,0,2,0
10500,0,0,2,0,4,0
10600,0,0,0,0,2,0
10700,0,0,1,0,6,0
10800,0,0,1,0,8,0
10900,0,0,0,0,9,0
11000,0,0,0,0,12,0
11100,0,0,0,0,21,0
11200,0,1,0,0,7,1
11300,0,0,0,0,8,0
11400,0,0,1,0,5,0
11500,1,0,2,0,12,0
11600,0,0,2,0,11,0
11700,0,0,0,0,18,0
11800,2,0,2,0,14,0
11900,0,0,2,0,9,0
12000,0,0,2,0,14,0
12100,0,0,0,0,18,0
12200,0,0,0,0,14,0
12300,1,0,0,0,13,0
12400,0,0,1,0,11,0
12500,0,0,0,0,10,0
12600,0,0,1,0,17,0
12700,0,0,0,0,11,0
12800,2,0,0,0,12,0
12900,1,0,0,0,11,0
13000,1,0,0,0,19,0
13100,1,0,1,0,16,0
13200,1,0,0,0,9,0
13300,1,0,0,0,16,0
13400,1,0,1,0,15,0
13500,0,0,1,0,11,0
13600,0,0,0,0,14,0
13700,1,0,2,0,11,0
13800,0,0,0,0,13,0
13900,1,0,0,0,11,0
14000,2,0,1,0,13,0
14100,1,0,1,0,7,0
14200,0,1,1,0,11,1
14300,2,0,0,0,12,0
14400,1,0,0,0,11,0
14500,0,0,0,0,16,0
14600,0,0,0,0,7,0
14700,1,0,0,0,6,0
14800,1,0,0,0,4,0
14900,0,0,0,0,6,0
15000,3,0,0,0,6,0
15100,0,0,0,0,7,0
15200,4,0,0,0,9,0
15300,1,0,0,0,6,0
15400,2,0,0,0,6,0
15500,4,0,0,0,7,0
15600,1,0,1,0,10,0
15700,3,0,0,0,9,0
15800,3,0,0,0,5,0
15900,4,0,0,0,6,0
16000,1,0,1,0,10,0
16100,4,0,0,0,4,0
16200,4,0,1,0,6,0
16300,0,0,3,0,12,0
16400,1,0,0,0,3,0
16500,2,0,1,0,5,0
16600,2,0,1,0,4,0
16700,0,0,1,0,6,0
16800,4,0,0,0,3,0
16900,0,0,1,0,4,0
17000,1,0,0,0,4,0
17100,0,0,1,0,8,0
17200,0,0,2,0,5,0
17300,1,0,0,0,7,0
17400,3,0,0,0,3,0
17500,1,0,0,0,4,0
17600,1,0,0,0,4,0
17700,2,0,0,0,2,0
17800,0,0,1,0,9,0
17900,1,0,3,0,11,0
18000,1,0,0,0,2,0
18100,0,0,1,0,5,0
18200,1,0,0,0,3,0
18300,0,0,1,0,5,0
18400,0,0,2,0,7,0
18500,0,0,1,0,4,0
18600,1,0,1,0,5,0
18700,0,1,2,0,9,1
18800,0,0,1,0,3,0
18900,0,0,2,0,8,0
19000,0,1,4,0,13,1
19100,0,0,4,0,5,0
