Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.200383
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.340312
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.576884
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.557723
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.406778
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.434006
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.865194
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.672956
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.161453
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.378969
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.810138
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.813100
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.640156
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.637268
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.427367
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.268568
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.505086
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.362150
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.050584
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.939676
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.298529
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.561727
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.794822
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.090028
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.114071
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.769817
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.459338
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.921323
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.204397
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.348533
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.840605
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.652862
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.022578
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.602009
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.026136
