cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,0,2,1,ffffffff
5006,0,0,2,2,ffffffff
5007,0,0,2,3,ffffffff
5008,0,0,2,6,ffffffff
5009,0,0,2,7,ffffffff
5010,0,0,2,4,ffffffff
5011,0,0,2,5,ffffffff
5012,0,0,2,0,ffffffff
5013,8,0,2,1,ffffffff
5014,8,0,2,2,ffffffff
5015,8,0,2,7,ffffffff
5016,10,0,2,1,ffffffff
5017,10,0,2,2,ffffffff
5018,10,0,2,3,ffffffff
5019,8,0,2,0,ffffffff
5020,10,0,2,5,ffffffff
5021,8,0,2,5,ffffffff
5022,18,0,2,1,ffffffff
5022,10,0,2,6,ffffffff
5023,20,0,2,1,ffffffff
5023,18,0,2,2,ffffffff
5023,10,0,2,7,ffffffff
5024,20,0,2,2,ffffffff
5024,18,0,2,3,ffffffff
5024,8,0,2,3,ffffffff
5025,10,0,2,4,ffffffff
5026,18,0,2,5,ffffffff
5026,10,0,2,0,ffffffff
5027,20,0,2,5,ffffffff
5027,8,0,2,4,ffffffff
5028,28,0,2,1,ffffffff
5029,28,0,2,2,ffffffff
5030,30,0,2,1,ffffffff
5031,30,0,2,2,ffffffff
5032,8,0,2,6,ffffffff
5033,18,0,2,6,ffffffff
5033,18,0,2,7,ffffffff
5033,18,0,2,4,ffffffff
5033,30,0,2,5,ffffffff
5034,20,0,2,3,ffffffff
5034,18,0,2,0,ffffffff
5034,38,0,2,1,ffffffff
5034,40,0,2,1,ffffffff
5035,20,0,2,4,ffffffff
5035,38,0,2,2,ffffffff
5035,20,0,2,7,ffffffff
5035,48,0,2,1,ffffffff
5036,20,0,2,0,ffffffff
5036,40,0,2,2,ffffffff
5037,28,0,2,3,ffffffff
5038,20,0,2,6,ffffffff
5038,28,0,2,4,ffffffff
5039,28,0,2,7,ffffffff
5040,28,0,2,0,ffffffff
5041,50,0,2,1,ffffffff
5042,28,0,2,5,ffffffff
5043,38,0,2,3,ffffffff
5043,48,0,2,2,ffffffff
5044,38,0,2,4,ffffffff
5044,28,0,2,6,ffffffff
5045,38,0,2,7,ffffffff
5045,30,0,2,7,ffffffff
5046,38,0,2,0,ffffffff
5046,30,0,2,0,ffffffff
5047,58,0,2,1,ffffffff
5047,30,0,2,6,ffffffff
5048,38,0,2,5,ffffffff
5048,50,0,2,2,ffffffff
5049,60,0,2,1,ffffffff
5049,40,0,2,3,ffffffff
5050,38,0,2,6,ffffffff
5050,40,0,2,4,ffffffff
5051,68,0,2,1,ffffffff
5051,48,0,2,3,ffffffff
5052,70,0,2,1,ffffffff
5052,48,0,2,4,ffffffff
5053,78,0,2,1,ffffffff
5053,40,0,2,7,ffffffff
5054,58,0,2,2,ffffffff
5054,80,0,2,1,ffffffff
5054,40,0,2,5,ffffffff
5055,40,0,2,0,ffffffff
5056,60,0,2,2,ffffffff
5056,40,0,2,6,ffffffff
5057,50,0,2,3,ffffffff
5058,50,0,2,4,ffffffff
5059,50,0,2,5,ffffffff
5060,68,0,2,2,ffffffff
5060,48,0,2,7,ffffffff
5061,70,0,2,2,ffffffff
5061,50,0,2,6,ffffffff
5062,78,0,2,2,ffffffff
5062,48,0,2,6,ffffffff
5063,88,0,2,1,ffffffff
5063,80,0,2,2,ffffffff
5063,48,0,2,0,ffffffff
5064,58,0,2,3,ffffffff
5064,50,0,2,7,ffffffff
5065,30,0,2,3,ffffffff
5066,50,0,2,0,ffffffff
5067,58,0,2,4,ffffffff
5067,60,0,2,3,ffffffff
5067,58,0,2,5,ffffffff
5067,58,0,2,6,ffffffff
5067,30,0,2,4,ffffffff
5068,60,0,2,6,ffffffff
5068,68,0,2,3,ffffffff
5068,60,0,2,4,ffffffff
5069,70,0,2,3,ffffffff
5069,68,0,2,4,ffffffff
5069,48,0,2,5,ffffffff
5070,58,0,2,7,ffffffff
5070,70,0,2,4,ffffffff
5071,68,0,2,6,ffffffff
5071,78,0,2,4,ffffffff
5071,78,0,2,3,ffffffff
5072,88,0,2,2,ffffffff
5072,60,0,2,7,ffffffff
5072,58,0,2,0,ffffffff
5073,70,0,2,6,ffffffff
5073,80,0,2,3,ffffffff
5073,80,0,2,4,ffffffff
5074,78,0,2,6,ffffffff
5074,68,0,2,7,ffffffff
5074,60,0,2,0,ffffffff
5075,80,0,2,6,ffffffff
5075,68,0,2,0,ffffffff
