Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
8000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.399522
8001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.775865
8002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.289467
8003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.097684
8004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.484667
8005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.475177
8006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.871412
8007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.431628
8008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.761086
8009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.907372
8010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,28.370431
8011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.078237
8012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.913719
8013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.876331
8014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.697710
8015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.631895
8016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.857268
8017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.337592
8018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.213179
8019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.919885
8020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.188412
8021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.694504
8022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.326559
8023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.145196
8024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.425172
8025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,32.914666
8026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,33.412992
8027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,27.949803
