cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,11,6
5700,64,0
5800,62,4
5900,55,2
6000,15,3
6100,34,5
6200,62,0
6300,63,0
6400,51,2
6500,17,2
6600,27,2
6700,63,1
6800,63,1
6900,56,18
7000,14,15
7100,8,9
7200,29,27
7300,8,11
7400,10,21
7500,15,14
7600,8,18
7700,11,20
7800,8,17
7900,6,26
8000,6,15
8100,8,20
8200,5,11
8300,12,13
8400,7,24
8500,6,16
8600,5,20
8700,7,27
8800,2,21
8900,5,10
9000,8,29
9100,7,6
9200,5,26
9300,5,10
9400,4,22
9500,6,16
9600,4,22
9700,7,21
9800,4,20
9900,6,19
10000,8,13
10100,8,20
10200,9,27
10300,9,20
10400,8,23
10500,6,19
10600,2,6
10700,9,30
10800,6,12
10900,7,21
11000,7,21
11100,8,21
11200,5,29
11300,6,9
11400,1,27
11500,2,20
11600,6,17
11700,13,24
11800,11,19
11900,5,21
12000,3,19
12100,7,11
12200,2,25
12300,4,14
12400,10,23
12500,7,25
12600,4,14
12700,6,22
12800,13,19
12900,6,20
13000,8,18
13100,10,16
13200,6,24
13300,7,9
13400,13,24
13500,22,26
13600,10,12
13700,6,21
13800,6,27
13900,5,14
14000,6,19
14100,11,24
14200,8,17
14300,5,21
14400,5,20
14500,11,22
14600,7,21
14700,15,21
14800,5,12
14900,11,26
15000,6,22
15100,12,9
15200,1,21
15300,24,23
15400,8,6
15500,15,27
15600,5,17
15700,17,21
15800,17,20
15900,6,17
16000,11,19
16100,5,8
16200,17,26
16300,17,16
16400,4,15
16500,22,22
16600,10,16
16700,4,15
16800,3,25
16900,7,18
17000,1,22
17100,6,19
17200,6,12
17300,4,19
17400,6,19
17500,6,12
17600,11,8
17700,4,11
17800,6,17
17900,3,24
18000,6,18
18100,5,25
18200,3,18
18300,4,23
18400,3,18
18500,10,27
18600,10,14
18700,9,23
18800,2,26
18900,5,21
19000,3,21
19100,5,22
19200,7,22
19300,3,18
19400,6,22
19500,3,25
19600,4,21
19700,3,21
19800,6,21
19900,2,23
20000,3,18
20100,5,24
20200,4,13
20300,13,28
20400,2,22
20500,6,16
20600,2,26
20700,1,20
20800,2,21
20900,6,21
21000,11,19
21100,2,22
21200,7,23
21300,4,23
21400,3,19
21500,2,13
21600,7,29
21700,10,20
21800,2,23
21900,3,19
22000,8,20
22100,8,24
22200,8,20
22300,4,20
22400,10,24
22500,4,22
22600,6,21
22700,5,20
22800,2,22
22900,4,16
23000,6,24
23100,5,20
23200,5,22
23300,7,22
23400,6,19
23500,7,23
23600,7,20
23700,8,22
23800,7,21
23900,2,23
24000,5,20
24100,3,20
24200,8,19
24300,6,21
24400,10,22
24500,2,22
24600,9,19
24700,10,23
24800,3,21
24900,4,24
25000,7,18
25100,3,23
25200,8,22
25300,5,20
25400,6,21
25500,6,21
25600,7,21
25700,9,20
25800,7,22
25900,6,24
26000,7,18
26100,7,22
26200,5,20
26300,2,20
26400,12,22
26500,7,21
26600,7,24
26700,3,19
26800,6,23
26900,6,22
27000,11,20
27100,5,22
27200,4,21
27300,4,20
27400,10,24
27500,7,22
27600,4,20
27700,11,20
27800,6,22
27900,6,21
28000,6,21
28100,9,20
28200,4,21
28300,2,23
28400,5,18
28500,8,21
28600,5,21
28700,7,21
28800,7,21
28900,9,23
29000,10,21
29100,14,20
29200,6,22
29300,3,21
29400,5,20
29500,10,20
29600,3,21
29700,8,21
29800,7,23
29900,4,20
30000,7,20
30100,6,22
30200,6,21
30300,4,20
30400,4,22
30500,5,19
30600,9,21
30700,4,21
30800,8,21
30900,7,21
31000,10,20
31100,5,21
31200,7,24
31300,3,20
31400,7,24
31500,4,21
31600,0,19
31700,10,23
31800,7,20
31900,6,19
32000,6,21
32100,6,22
32200,9,19
32300,4,20
32400,8,23
32500,5,22
32600,3,20
32700,1,20
32800,5,20
32900,5,23
33000,7,19
33100,7,23
33200,6,19
33300,4,22
33400,1,21
33500,1,24
33600,6,18
33700,1,21
33800,2,21
33900,5,21
34000,3,18
34100,15,25
34200,6,23
34300,5,23
34400,4,20
34500,3,20
34600,7,21
34700,5,20
34800,4,21
34900,10,20
35000,13,21
35100,7,19
35200,9,24
35300,14,21
35400,14,21
35500,4,21
35600,4,18
35700,5,23
35800,15,21
35900,6,21
36000,9,23
36100,6,17
36200,9,23
36300,8,24
36400,5,22
36500,8,21
36600,13,20
36700,7,20
36800,5,19
36900,8,22
37000,5,20
37100,6,23
37200,6,22
37300,8,19
37400,5,23
37500,4,20
37600,7,23
37700,7,22
37800,4,19
37900,8,23
38000,6,19
38100,6,23
38200,4,21
38300,6,23
38400,5,19
38500,3,21
38600,5,24
38700,5,21
38800,6,22
38900,7,18
39000,5,24
39100,4,21
39200,6,22
39300,5,20
39400,8,21
39500,5,20
39600,12,21
39700,8,22
39800,8,20
39900,6,23
40000,9,19
40100,8,24
40200,1,21
40300,2,19
40400,4,22
40500,4,22
40600,9,21
40700,9,21
40800,8,19
40900,12,22
41000,4,21
