2000000,0,3
2000100,1,0
2000200,1,1
2000300,0,4
2000400,0,1
2000500,0,1
2000600,2,3
2000700,1,1
2000800,0,1
2000900,2,3
2001000,1,0
2001100,1,0
2001200,0,6
2001300,0,1
2001400,1,1
2001500,1,3
2001600,0,2
2001700,0,2
2001800,0,3
2001900,0,2
2002000,0,1
2002100,0,1
2002200,0,1
2002300,1,5
2002400,0,1
2002500,0,5
2002600,1,0
2002700,1,1
2002800,0,2
2002900,0,2
2003000,0,2
2003100,0,5
2003200,0,3
2003300,0,2
2003400,0,3
2003500,0,2
2003600,0,3
2003700,0,4
2003800,0,2
2003900,0,1
2004000,1,1
2004100,0,0
2004200,0,1
2004300,0,2
2004400,0,3
2004500,0,1
2004600,0,3
2004700,2,0
2004800,1,3
2004900,2,1
2005000,0,4
2005100,0,3
2005200,1,0
2005300,0,1
2005400,0,2
2005500,0,2
2005600,0,0
2005700,1,4
2005800,3,1
2005900,2,0
2006000,0,1
2006100,0,3
2006200,1,0
2006300,0,1
2006400,0,4
2006500,0,3
2006600,0,1
2006700,0,2
2006800,0,2
2006900,0,0
2007000,0,4
2007100,1,1
2007200,0,2
2007300,1,1
2007400,0,1
2007500,1,1
2007600,0,3
2007700,0,2
2007800,1,3
2007900,0,3
2008000,0,2
2008100,0,1
2008200,0,2
2008300,0,1
2008400,0,2
2008500,0,3
2008600,0,3
2008700,0,2
2008800,1,1
2008900,0,2
2009000,1,1
2009100,0,2
2009200,0,0
2009300,1,1
2009400,0,1
2009500,1,0
2009600,0,5
2009700,2,3
2009800,1,2
2009900,0,2
2010000,0,1
2010100,0,3
2010200,1,2
2010300,0,1
2010400,0,1
2010500,0,1
2010600,0,5
2010700,0,2
2010800,0,2
2010900,0,1
2011000,0,0
2011100,2,5
2011200,0,1
2011300,1,3
2011400,1,1
2011500,0,1
2011600,0,1
2011700,0,3
2011800,0,3
2011900,1,1
2012000,0,1
2012100,0,1
2012200,0,2
2012300,0,3
2012400,0,0
2012500,0,2
2012600,1,2
2012700,0,3
2012800,1,1
2012900,0,1
2013000,0,1
2013100,1,4
2013200,0,2
2013300,1,0
2013400,0,0
2013500,0,1
2013600,0,1
2013700,0,1
2013800,0,2
2013900,0,0
2014000,0,2
2014100,0,2
2014200,0,4
2014300,0,3
2014400,0,4
2014500,0,1
2014600,1,1
2014700,0,2
2014800,0,1
2014900,0,3
2015000,0,2
2015100,0,2
2015200,1,0
2015300,0,0
2015400,0,1
2015500,0,1
2015600,2,0
2015700,0,1
2015800,0,1
2015900,0,2
2016000,1,0
2016100,0,0
2016200,0,2
2016300,1,1
2016400,1,3
2016500,0,2
2016600,1,1
2016700,0,2
2016800,0,4
2016900,0,1
2017000,0,2
2017100,1,1
2017200,0,0
2017300,0,0
2017400,0,3
2017500,0,0
2017600,0,1
2017700,0,3
2017800,1,1
2017900,0,2
2018000,1,2
2018100,1,2
2018200,0,4
2018300,0,2
2018400,0,2
2018500,0,1
2018600,0,2
2018700,1,0
2018800,0,2
2018900,1,2
2019000,0,2
2019100,0,0
2019200,0,2
2019300,0,1
2019400,1,1
2019500,0,0
2019600,0,1
2019700,1,3
2019800,0,0
2019900,0,2
2020000,1,0
2020100,0,1
2020200,0,1
2020300,0,0
2020400,0,1
2020500,0,2
2020600,0,1
2020700,0,2
2020800,0,0
2020900,0,3
2021000,0,3
2021100,0,2
2021200,0,1
2021300,0,1
2021400,0,1
2021500,1,1
2021600,0,3
2021700,1,2
2021800,0,3
2021900,1,1
2022000,2,1
2022100,0,2
2022200,0,0
2022300,0,2
2022400,1,2
2022500,0,2
2022600,0,1
2022700,0,2
2022800,0,2
2022900,0,0
2023000,0,2
2023100,0,0
2023200,0,0
2023300,0,2
2023400,0,2
2023500,1,0
2023600,0,2
2023700,1,1
2023800,0,1
2023900,1,2
2024000,0,1
2024100,0,1
2024200,0,1
2024300,0,2
2024400,0,4
2024500,7,2
2024600,0,1
2024700,0,3
2024800,0,3
2024900,6,4
2025000,6,3
2025100,0,3
2025200,0,2
2025300,1,3
2025400,1,1
2025500,0,2
2025600,3,3
2025700,7,4
2025800,0,0
2025900,0,0
2026000,0,0
2026100,0,7
2026200,0,0
2026300,1,1
2026400,0,2
2026500,1,1
2026600,0,2
2026700,1,0
2026800,2,2
2026900,0,2
2027000,1,2
2027100,0,2
2027200,0,3
2027300,0,2
2027400,0,3
2027500,1,2
2027600,0,2
2027700,0,4
2027800,0,0
2027900,1,4
2028000,1,3
2028100,1,1
2028200,0,5
2028300,2,1
2028400,0,1
2028500,1,2
2028600,0,1
2028700,6,3
2028800,0,1
2028900,0,3
2029000,3,1
2029100,1,4
2029200,3,3
2029300,2,1
2029400,0,2
2029500,0,1
2029600,0,2
2029700,0,1
2029800,1,0
2029900,0,2
2030000,0,3
2030100,1,0
2030200,1,2
2030300,1,2
2030400,1,2
2030500,0,2
2030600,1,0
2030700,0,1
2030800,0,2
2030900,1,1
2031000,1,4
2031100,3,5
2031200,0,1
2031300,0,3
2031400,0,1
2031500,0,3
2031600,2,1
2031700,0,4
2031800,0,1
2031900,0,1
2032000,0,3
2032100,0,1
2032200,1,0
2032300,1,2
2032400,3,3
2032500,0,0
2032600,0,3
2032700,1,2
2032800,0,2
2032900,7,4
2033000,2,2
2033100,1,2
2033200,0,2
2033300,2,4
2033400,5,1
2033500,4,4
2033600,1,2
2033700,3,2
2033800,0,4
2033900,0,1
2034000,0,1
2034100,1,2
2034200,0,2
2034300,4,3
2034400,1,0
2034500,0,4
2034600,0,0
2034700,0,1
2034800,0,2
2034900,0,1
2035000,0,1
2035100,0,2
2035200,1,2
2035300,0,1
2035400,0,0
2035500,1,3
2035600,1,0
2035700,3,3
2035800,1,2
2035900,0,2
2036000,1,3
2036100,0,3
2036200,0,1
2036300,1,1
2036400,0,1
2036500,0,2
2036600,0,3
2036700,1,2
2036800,0,2
2036900,0,6
2037000,1,3
2037100,1,2
2037200,0,2
2037300,0,1
2037400,0,4
2037500,0,3
2037600,0,2
2037700,2,3
2037800,0,1
2037900,0,1
2038000,0,1
2038100,1,3
2038200,1,6
2038300,1,2
2038400,0,1
2038500,1,0
2038600,0,0
2038700,0,4
2038800,0,2
2038900,0,0
2039000,0,0
2039100,1,3
2039200,2,1
2039300,0,4
2039400,0,2
2039500,2,1
2039600,0,3
2039700,0,5
2039800,0,3
2039900,0,1
2040000,1,1
2040100,0,1
2040200,1,4
2040300,0,1
2040400,0,1
2040500,1,4
2040600,0,2
2040700,0,0
2040800,0,3
2040900,2,1
2041000,0,3
2041100,0,5
2041200,0,2
2041300,0,2
2041400,0,3
2041500,0,1
2041600,0,3
2041700,0,2
2041800,0,3
2041900,1,4
2042000,0,1
2042100,1,1
2042200,0,2
2042300,0,1
2042400,0,2
2042500,0,4
2042600,0,1
2042700,0,0
2042800,1,2
2042900,0,4
2043000,0,3
2043100,0,2
2043200,1,2
2043300,0,1
2043400,0,4
2043500,0,3
2043600,0,1
2043700,0,2
2043800,0,2
2043900,0,2
